<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XAGUSD,20131231,2100,19.426,19.426,19.426,19.426,20000
XAGUSD,20140101,2300,19.506,19.537,19.479,19.526,7360000
XAGUSD,20140102,0000,19.525,19.525,19.444,19.509,5640000
XAGUSD,20140102,0100,19.511,19.864,19.511,19.755,45740000
XAGUSD,20140102,0200,19.753,20.033,19.746,19.991,39780000
XAGUSD,20140102,0300,19.991,20.411,19.928,20.111,73312000
XAGUSD,20140102,0400,20.112,20.164,20.011,20.031,38050000
XAGUSD,20140102,0500,20.032,20.128,20.019,20.080,54450000
XAGUSD,20140102,0600,20.082,20.099,20.031,20.064,66310000
XAGUSD,20140102,0700,20.063,20.100,19.872,19.923,42130000
XAGUSD,20140102,0800,19.927,20.014,19.888,19.973,25340000
XAGUSD,20140102,0900,19.974,19.979,19.919,19.951,13320000
XAGUSD,20140102,1000,19.955,20.013,19.924,20.001,15400000
XAGUSD,20140102,1100,19.998,19.998,19.899,19.917,28170000
XAGUSD,20140102,1200,19.916,20.000,19.875,19.939,28560000
XAGUSD,20140102,1300,19.941,20.153,19.927,20.103,68240000
XAGUSD,20140102,1400,20.104,20.147,20.050,20.051,63594000
XAGUSD,20140102,1500,20.099,20.109,19.946,20.047,61502000
XAGUSD,20140102,1600,20.047,20.136,20.031,20.096,31450000
XAGUSD,20140102,1700,20.098,20.121,20.062,20.071,16840000
XAGUSD,20140102,1800,20.079,20.221,20.070,20.141,29730000
XAGUSD,20140102,1900,20.141,20.141,20.034,20.034,21080000
XAGUSD,20140102,2000,20.034,20.034,19.946,19.958,14410000
XAGUSD,20140102,2100,19.957,20.004,19.937,19.994,7564000
XAGUSD,20140102,2200,19.987,19.987,19.987,19.987,20000
XAGUSD,20140102,2300,20.001,20.038,19.981,19.995,6620000
XAGUSD,20140103,0000,19.995,20.201,19.995,20.169,30440000
XAGUSD,20140103,0100,20.166,20.259,19.976,20.011,75680000
XAGUSD,20140103,0200,20.011,20.085,20.005,20.060,40240000
XAGUSD,20140103,0300,20.057,20.066,19.992,20.032,26720000
XAGUSD,20140103,0400,20.031,20.079,20.013,20.066,19130000
XAGUSD,20140103,0500,20.065,20.157,20.051,20.081,35980000
XAGUSD,20140103,0600,20.081,20.180,20.081,20.145,48160000
XAGUSD,20140103,0700,20.145,20.168,20.049,20.134,26560000
XAGUSD,20140103,0800,20.136,20.176,20.096,20.124,31800000
XAGUSD,20140103,0900,20.127,20.220,20.112,20.182,36150000
XAGUSD,20140103,1000,20.182,20.304,20.176,20.237,31450000
