<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CHFJPY,20171229,2100,115.563,115.563,115.563,115.563,9500000
CHFJPY,20180101,2200,115.310,115.489,115.310,115.430,2825850000
CHFJPY,20180101,2300,115.434,115.755,115.434,115.683,7806820000
CHFJPY,20180102,0000,115.682,115.751,115.657,115.730,2965980000
CHFJPY,20180102,0100,115.730,115.756,115.669,115.700,3318890000
CHFJPY,20180102,0200,115.701,115.733,115.679,115.727,2974190000
CHFJPY,20180102,0300,115.726,115.799,115.712,115.769,2842910000
CHFJPY,20180102,0400,115.772,115.814,115.745,115.750,2759350000
CHFJPY,20180102,0500,115.749,115.766,115.715,115.738,2674680000
CHFJPY,20180102,0600,115.739,115.771,115.688,115.738,3166280000
CHFJPY,20180102,0700,115.738,115.844,115.689,115.729,5030540000
CHFJPY,20180102,0800,115.730,115.742,115.488,115.495,6141640000
CHFJPY,20180102,0900,115.509,115.603,115.498,115.563,5292320000
CHFJPY,20180102,1000,115.563,115.632,115.441,115.458,5194520000
CHFJPY,20180102,1100,115.459,115.560,115.425,115.536,3755100000
CHFJPY,20180102,1200,115.537,115.539,115.447,115.496,3620710000
CHFJPY,20180102,1300,115.496,115.522,115.347,115.389,4761890000
CHFJPY,20180102,1400,115.390,115.410,115.321,115.371,6249540000
CHFJPY,20180102,1500,115.371,115.438,115.298,115.345,7307390000
CHFJPY,20180102,1600,115.342,115.518,115.326,115.422,6767620000
CHFJPY,20180102,1700,115.423,115.501,115.405,115.465,4131060000
CHFJPY,20180102,1800,115.463,115.533,115.442,115.515,3176340000
CHFJPY,20180102,1900,115.515,115.559,115.485,115.498,2490540000
CHFJPY,20180102,2000,115.502,115.562,115.467,115.547,2900210000
CHFJPY,20180102,2100,115.549,115.591,115.502,115.551,1669700000
CHFJPY,20180102,2200,115.531,115.587,115.382,115.393,4282440000
CHFJPY,20180102,2300,115.402,115.568,115.402,115.539,4645430000
CHFJPY,20180103,0000,115.538,115.585,115.485,115.549,3725900000
CHFJPY,20180103,0100,115.550,115.552,115.486,115.540,3605920000
CHFJPY,20180103,0200,115.540,115.557,115.488,115.542,2970890000
CHFJPY,20180103,0300,115.544,115.569,115.525,115.539,2004680000
CHFJPY,20180103,0400,115.539,115.552,115.518,115.552,2117740000
CHFJPY,20180103,0500,115.552,115.565,115.526,115.540,2467530000
CHFJPY,20180103,0600,115.538,115.557,115.457,115.475,2784110000
CHFJPY,20180103,0700,115.472,115.543,115.466,115.539,4832240000
CHFJPY,20180103,0800,115.539,115.562,115.449,115.514,5227370000
CHFJPY,20180103,0900,115.514,115.531,115.439,115.457,4367830000
CHFJPY,20180103,1000,115.457,115.469,115.109,115.119,5521580000
CHFJPY,20180103,1100,115.119,115.128,114.946,114.966,4511350000
CHFJPY,20180103,1200,114.965,115.063,114.929,115.048,4376900000
CHFJPY,20180103,1300,115.050,115.059,114.919,114.957,4380940000
CHFJPY,20180103,1400,114.955,114.974,114.763,114.793,6080600000
CHFJPY,20180103,1500,114.793,115.058,114.716,115.053,8412920000
CHFJPY,20180103,1600,115.050,115.064,114.932,115.012,5517830000
CHFJPY,20180103,1700,115.012,115.066,115.006,115.022,3193350000
CHFJPY,20180103,1800,115.021,115.061,114.991,115.027,2472960000
CHFJPY,20180103,1900,115.027,115.177,115.005,115.173,6285190000
CHFJPY,20180103,2000,115.175,115.190,115.092,115.119,3282230000
CHFJPY,20180103,2100,115.120,115.174,115.069,115.115,2385370000
CHFJPY,20180103,2200,115.095,115.213,115.095,115.151,5850110000
CHFJPY,20180103,2300,115.151,115.260,115.140,115.244,2376530000
CHFJPY,20180104,0000,115.244,115.331,115.242,115.299,4677670000
CHFJPY,20180104,0100,115.300,115.325,115.270,115.270,3814010000
CHFJPY,20180104,0200,115.269,115.280,115.217,115.235,3761070000
CHFJPY,20180104,0300,115.236,115.252,115.205,115.205,2469020000
CHFJPY,20180104,0400,115.206,115.239,115.193,115.233,2144590000
CHFJPY,20180104,0500,115.235,115.252,115.204,115.229,2489580000
CHFJPY,20180104,0600,115.231,115.246,115.172,115.235,3658090000
CHFJPY,20180104,0700,115.235,115.261,115.164,115.177,4482390000
CHFJPY,20180104,0800,115.177,115.333,115.172,115.285,4653680000
CHFJPY,20180104,0900,115.283,115.321,115.245,115.284,4122620000
CHFJPY,20180104,1000,115.284,115.425,115.273,115.419,4464820000
CHFJPY,20180104,1100,115.419,115.499,115.389,115.447,4782830000
