<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CHFJPY,20191231,2100,112.261,112.262,112.244,112.257,24750000
CHFJPY,20200101,2200,112.394,112.416,111.883,112.115,181730000
CHFJPY,20200101,2300,112.115,112.390,112.115,112.343,1185750000
CHFJPY,20200102,0000,112.340,112.354,112.239,112.258,1269500000
CHFJPY,20200102,0100,112.258,112.307,112.240,112.267,1831410000
CHFJPY,20200102,0200,112.267,112.298,112.221,112.271,1348720000
CHFJPY,20200102,0300,112.275,112.288,112.185,112.206,1231340000
CHFJPY,20200102,0400,112.208,112.218,112.086,112.118,1274080000
CHFJPY,20200102,0500,112.113,112.118,112.061,112.082,1639850000
CHFJPY,20200102,0600,112.079,112.093,112.016,112.048,1285730000
CHFJPY,20200102,0700,112.053,112.161,112.053,112.151,3086030000
CHFJPY,20200102,0800,112.153,112.275,112.118,112.271,3827950000
CHFJPY,20200102,0900,112.271,112.387,112.251,112.259,3133540000
CHFJPY,20200102,1000,112.259,112.329,112.179,112.191,3000800000
CHFJPY,20200102,1100,112.190,112.203,112.017,112.026,3011520000
CHFJPY,20200102,1200,112.025,112.093,111.994,112.028,2261070000
CHFJPY,20200102,1300,112.028,112.070,111.967,112.019,3354990000
CHFJPY,20200102,1400,112.021,112.061,111.854,111.888,4727690000
CHFJPY,20200102,1500,111.888,111.901,111.594,111.720,8784279984
CHFJPY,20200102,1600,111.720,111.763,111.537,111.539,4690959996
CHFJPY,20200102,1700,111.538,111.599,111.513,111.560,3907270000
CHFJPY,20200102,1800,111.560,111.634,111.510,111.618,2894540000
CHFJPY,20200102,1900,111.617,111.645,111.579,111.640,2607390000
CHFJPY,20200102,2000,111.640,111.764,111.631,111.750,2576470000
CHFJPY,20200102,2100,111.753,111.776,111.720,111.728,959720000
CHFJPY,20200102,2200,111.725,111.745,111.613,111.692,686040000
CHFJPY,20200102,2300,111.692,111.813,111.687,111.724,1236800000
