<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CHFJPY,20141231,2100,120.319,120.332,120.313,120.327,13570000
CHFJPY,20150101,2200,120.470,120.597,120.435,120.580,1221460000
CHFJPY,20150101,2300,120.581,120.604,120.447,120.527,2952210000
CHFJPY,20150102,0000,120.527,120.536,120.412,120.529,2362980000
CHFJPY,20150102,0100,120.531,120.737,120.496,120.669,4075970000
CHFJPY,20150102,0200,120.667,120.727,120.607,120.680,2774140000
CHFJPY,20150102,0300,120.676,120.719,120.585,120.628,1839580000
CHFJPY,20150102,0400,120.628,120.765,120.619,120.722,2274180000
CHFJPY,20150102,0500,120.720,120.751,120.686,120.706,2061670000
CHFJPY,20150102,0600,120.707,120.749,120.656,120.698,2353950000
CHFJPY,20150102,0700,120.700,120.810,120.546,120.757,6774910000
CHFJPY,20150102,0800,120.760,120.858,120.577,120.585,10972720000
CHFJPY,20150102,0900,120.590,120.772,120.514,120.766,12487870000
CHFJPY,20150102,1000,120.766,120.772,120.627,120.730,9605340000
CHFJPY,20150102,1100,120.730,120.820,120.718,120.800,8530880000
CHFJPY,20150102,1200,120.802,120.852,120.758,120.785,9194420000
CHFJPY,20150102,1300,120.785,120.807,120.669,120.705,10309480000
CHFJPY,20150102,1400,120.705,120.782,120.602,120.619,9512650000
CHFJPY,20150102,1500,120.615,120.637,120.096,120.305,14583460000
CHFJPY,20150102,1600,120.305,120.316,119.905,120.142,10682780000
CHFJPY,20150102,1700,120.140,120.245,120.097,120.127,6182940000
CHFJPY,20150102,1800,120.129,120.235,120.110,120.209,3882670000
CHFJPY,20150102,1900,120.210,120.259,120.185,120.195,5002990000
CHFJPY,20150102,2000,120.197,120.320,120.158,120.305,5772420000
CHFJPY,20150102,2100,120.304,120.345,120.200,120.232,2134550000
CHFJPY,20150104,2200,119.747,119.885,117.018,119.733,7089130000
CHFJPY,20150104,2300,119.732,119.792,119.504,119.683,4513870000
CHFJPY,20150105,0000,119.683,119.865,119.536,119.716,7761690000
CHFJPY,20150105,0100,119.717,119.791,119.642,119.787,4919980000
CHFJPY,20150105,0200,119.787,119.806,119.670,119.720,3665190000
CHFJPY,20150105,0300,119.717,119.869,119.682,119.847,4102010000
CHFJPY,20150105,0400,119.842,119.869,119.698,119.764,3675050000
CHFJPY,20150105,0500,119.761,119.825,119.491,119.571,3524400000
CHFJPY,20150105,0600,119.577,119.707,119.525,119.685,3624860000
CHFJPY,20150105,0700,119.685,119.892,119.641,119.760,10006640000
CHFJPY,20150105,0800,119.757,119.953,119.724,119.735,12342640000
CHFJPY,20150105,0900,119.735,119.741,119.537,119.596,10668190000
CHFJPY,20150105,1000,119.596,119.596,119.347,119.392,11044640000
CHFJPY,20150105,1100,119.392,119.420,119.073,119.127,9697910000
