<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CHFJPY,20221230,2100,141.757,141.809,141.697,141.721,85800000
CHFJPY,20230102,0000,141.479,141.602,141.280,141.485,66430000
CHFJPY,20230102,0100,141.485,141.612,141.405,141.592,226390000
CHFJPY,20230102,0200,141.550,141.663,141.550,141.658,397670000
CHFJPY,20230102,0300,141.637,141.658,141.511,141.568,286280000
CHFJPY,20230102,0400,141.551,141.796,141.519,141.573,218690000
CHFJPY,20230102,0500,141.541,141.653,141.530,141.553,833460000
CHFJPY,20230102,0600,141.552,141.733,141.489,141.579,716620000
CHFJPY,20230102,0700,141.610,141.912,141.167,141.788,1378670000
CHFJPY,20230102,0800,141.788,141.803,141.432,141.509,2055770000
CHFJPY,20230102,0900,141.509,141.729,141.420,141.520,4913440000
CHFJPY,20230102,1000,141.516,141.552,141.407,141.482,9436440000
CHFJPY,20230102,1100,141.472,141.628,141.458,141.519,18781800000
CHFJPY,20230102,1200,141.513,141.562,141.400,141.462,4790170000
CHFJPY,20230102,1300,141.462,141.486,141.301,141.338,5609380000
CHFJPY,20230102,1400,141.337,141.377,141.210,141.244,6163040000
CHFJPY,20230102,1500,141.266,141.355,141.221,141.308,11428520000
CHFJPY,20230102,1600,141.311,141.380,141.156,141.230,8237920000
CHFJPY,20230102,1700,141.229,141.299,141.212,141.274,7792140000
CHFJPY,20230102,1800,141.279,141.292,141.234,141.263,3883920000
CHFJPY,20230102,1900,141.267,141.317,141.215,141.230,2210840000
CHFJPY,20230102,2000,141.231,141.310,141.132,141.264,446620000
CHFJPY,20230102,2100,141.153,141.268,141.145,141.153,211650000
CHFJPY,20230102,2300,140.996,141.676,140.996,141.422,3142340000
CHFJPY,20230103,0000,141.365,141.620,141.259,141.354,17581450000
CHFJPY,20230103,0100,141.356,141.377,140.390,140.772,15559030000
CHFJPY,20230103,0200,140.774,140.939,140.519,140.717,11213660000
CHFJPY,20230103,0300,140.715,140.777,140.398,140.486,8566960000
CHFJPY,20230103,0400,140.486,140.489,140.197,140.227,6687970000
CHFJPY,20230103,0500,140.227,140.525,140.196,140.386,7690990000
CHFJPY,20230103,0600,140.384,140.583,140.213,140.365,7627310000
CHFJPY,20230103,0700,140.360,140.637,140.334,140.371,14557390000
CHFJPY,20230103,0800,140.370,140.478,139.761,139.853,29855300000
CHFJPY,20230103,0900,139.847,139.855,138.949,139.173,24503350000
CHFJPY,20230103,1000,139.168,139.326,139.025,139.242,17558600000
CHFJPY,20230103,1100,139.244,139.281,139.063,139.267,12405620000
CHFJPY,20230103,1200,139.266,139.753,139.255,139.671,15384180000
CHFJPY,20230103,1300,139.671,139.839,139.517,139.621,19605860000
CHFJPY,20230103,1400,139.620,139.821,139.424,139.529,20455350000
CHFJPY,20230103,1500,139.529,139.831,139.334,139.338,24322810000
CHFJPY,20230103,1600,139.341,139.682,139.239,139.634,18899870000
