<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,20191231,2100,108.619,108.631,108.613,108.631,25480000
USDJPY,20200101,2200,108.730,108.759,108.575,108.677,2445160000
USDJPY,20200101,2300,108.677,108.725,108.601,108.723,2009670000
USDJPY,20200102,0000,108.722,108.735,108.681,108.701,1593310001
USDJPY,20200102,0100,108.701,108.731,108.637,108.671,2860340000
USDJPY,20200102,0200,108.670,108.688,108.655,108.678,2042650000
USDJPY,20200102,0300,108.679,108.712,108.671,108.706,1256920000
USDJPY,20200102,0400,108.707,108.743,108.698,108.741,1579090000
USDJPY,20200102,0500,108.741,108.757,108.732,108.741,1751389998
USDJPY,20200102,0600,108.742,108.749,108.714,108.714,1449449995
USDJPY,20200102,0700,108.711,108.800,108.693,108.784,4064530000
USDJPY,20200102,0800,108.786,108.819,108.766,108.779,5790270002
USDJPY,20200102,0900,108.780,108.842,108.775,108.838,4152350004
USDJPY,20200102,1000,108.838,108.864,108.791,108.806,3452570000
USDJPY,20200102,1100,108.806,108.812,108.770,108.771,2854109999
USDJPY,20200102,1200,108.771,108.806,108.756,108.786,2442929998
USDJPY,20200102,1300,108.786,108.789,108.656,108.693,3360010001
USDJPY,20200102,1400,108.692,108.749,108.635,108.673,7102000006
USDJPY,20200102,1500,108.673,108.681,108.211,108.271,15548139990
USDJPY,20200102,1600,108.272,108.444,108.259,108.433,7127869999
USDJPY,20200102,1700,108.432,108.553,108.430,108.527,4569140006
USDJPY,20200102,1800,108.526,108.558,108.497,108.521,5478019999
USDJPY,20200102,1900,108.520,108.570,108.510,108.548,4532770004
USDJPY,20200102,2000,108.548,108.560,108.492,108.555,2541990001
USDJPY,20200102,2100,108.554,108.567,108.526,108.567,3317990040
USDJPY,20200102,2200,108.556,108.567,108.499,108.540,1606580000
USDJPY,20200102,2300,108.543,108.630,108.537,108.544,2508680000
USDJPY,20200103,0000,108.543,108.562,108.391,108.406,7131210006
USDJPY,20200103,0100,108.406,108.440,108.163,108.203,5901990001
USDJPY,20200103,0200,108.200,108.242,107.999,108.060,12977540011
USDJPY,20200103,0300,108.058,108.184,108.003,108.183,7935230016
USDJPY,20200103,0400,108.182,108.231,108.125,108.132,5133020000
USDJPY,20200103,0500,108.133,108.164,108.079,108.122,4845860000
USDJPY,20200103,0600,108.122,108.152,108.080,108.141,2572280000
USDJPY,20200103,0700,108.142,108.142,107.915,107.947,8707490005
USDJPY,20200103,0800,107.947,108.073,107.931,107.993,8817670000
USDJPY,20200103,0900,107.993,108.069,107.921,108.068,6985070000
USDJPY,20200103,1000,108.068,108.130,108.015,108.050,8637189998
USDJPY,20200103,1100,108.049,108.117,107.996,108.028,6254210000
USDJPY,20200103,1200,108.028,108.155,108.023,108.084,6088330000
USDJPY,20200103,1300,108.085,108.162,108.085,108.157,5902010000
USDJPY,20200103,1400,108.157,108.267,108.144,108.218,8978479997
USDJPY,20200103,1500,108.212,108.212,107.997,108.038,13893090008
USDJPY,20200103,1600,108.039,108.040,107.916,107.946,6482239995
USDJPY,20200103,1700,107.946,107.988,107.933,107.967,5427709999
USDJPY,20200103,1800,107.970,108.072,107.839,108.048,7388769996
USDJPY,20200103,1900,108.054,108.090,108.011,108.013,4735500000
USDJPY,20200103,2000,108.012,108.119,108.012,108.092,3349639998
USDJPY,20200103,2100,108.091,108.123,108.047,108.047,1637190000
USDJPY,20200105,2200,107.838,107.936,107.801,107.801,2843530000
USDJPY,20200105,2300,107.801,107.981,107.770,107.968,11175480004
USDJPY,20200106,0000,107.971,108.122,107.947,108.066,11690080001
USDJPY,20200106,0100,108.066,108.083,107.913,107.946,7707970000
USDJPY,20200106,0200,107.948,108.056,107.929,108.031,4824030000
USDJPY,20200106,0300,108.030,108.076,108.008,108.056,3887320001
USDJPY,20200106,0400,108.057,108.104,108.033,108.061,4098689998
USDJPY,20200106,0500,108.062,108.073,108.033,108.058,5053049944
USDJPY,20200106,0600,108.060,108.071,107.970,108.052,6151660001
USDJPY,20200106,0700,108.053,108.176,108.027,108.102,6513830000
USDJPY,20200106,0800,108.101,108.134,107.950,107.977,9773670001
USDJPY,20200106,0900,107.977,108.036,107.926,107.984,6912090002
USDJPY,20200106,1000,107.985,108.035,107.981,107.999,4234659999
USDJPY,20200106,1100,108.000,108.083,107.989,108.060,5882479991
USDJPY,20200106,1200,108.061,108.162,108.043,108.159,4261670000
USDJPY,20200106,1300,108.156,108.163,108.073,108.121,5666700004
USDJPY,20200106,1400,108.120,108.152,108.063,108.140,7336150000
USDJPY,20200106,1500,108.140,108.365,108.106,108.321,10244650001
USDJPY,20200106,1600,108.322,108.414,108.293,108.369,6306600001
USDJPY,20200106,1700,108.369,108.399,108.346,108.349,3410329999
USDJPY,20200106,1800,108.347,108.394,108.341,108.367,3367779994
USDJPY,20200106,1900,108.367,108.505,108.355,108.453,3569050001
USDJPY,20200106,2000,108.453,108.461,108.420,108.439,3241660003
USDJPY,20200106,2100,108.440,108.447,108.363,108.363,1739560000
USDJPY,20200106,2200,108.361,108.375,108.240,108.371,2006730000
USDJPY,20200106,2300,108.371,108.420,108.365,108.413,3433710001
USDJPY,20200107,0000,108.413,108.455,108.377,108.428,6009439999
USDJPY,20200107,0100,108.428,108.461,108.375,108.432,5758379993
USDJPY,20200107,0200,108.432,108.482,108.421,108.472,4949459987
USDJPY,20200107,0300,108.472,108.496,108.444,108.470,3554100000
USDJPY,20200107,0400,108.471,108.504,108.459,108.497,3287430000
USDJPY,20200107,0500,108.497,108.504,108.433,108.434,3837100008
USDJPY,20200107,0600,108.435,108.453,108.341,108.443,6635350001
USDJPY,20200107,0700,108.444,108.445,108.261,108.317,7491430000
USDJPY,20200107,0800,108.317,108.501,108.309,108.453,9560410000
USDJPY,20200107,0900,108.453,108.484,108.412,108.466,5610020001
USDJPY,20200107,1000,108.468,108.484,108.367,108.413,6071100000
USDJPY,20200107,1100,108.413,108.425,108.376,108.397,3552590000
USDJPY,20200107,1200,108.397,108.427,108.378,108.424,3490040000
USDJPY,20200107,1300,108.424,108.476,108.416,108.437,6062509999
USDJPY,20200107,1400,108.437,108.481,108.317,108.418,8445910001
USDJPY,20200107,1500,108.424,108.629,108.415,108.606,11970400000
USDJPY,20200107,1600,108.606,108.628,108.526,108.535,5911290000
USDJPY,20200107,1700,108.536,108.555,108.512,108.546,3787700000
USDJPY,20200107,1800,108.547,108.566,108.510,108.541,2912990001
USDJPY,20200107,1900,108.540,108.593,108.522,108.529,4151489995
USDJPY,20200107,2000,108.529,108.556,108.527,108.554,2695630008
USDJPY,20200107,2100,108.554,108.559,108.350,108.440,6183339999
USDJPY,20200107,2200,108.440,108.510,108.411,108.451,5204550000
USDJPY,20200107,2300,108.453,108.473,107.828,107.996,16428680002
USDJPY,20200108,0000,107.996,108.069,107.651,107.867,26576770003
USDJPY,20200108,0100,107.864,108.136,107.808,108.031,21533550011
USDJPY,20200108,0200,108.030,108.460,108.005,108.391,22139250006
USDJPY,20200108,0300,108.393,108.407,108.161,108.361,12705990000
USDJPY,20200108,0400,108.361,108.400,108.275,108.313,5667600000
USDJPY,20200108,0500,108.317,108.381,108.288,108.305,6926930004
USDJPY,20200108,0600,108.305,108.411,108.274,108.378,7265109999
USDJPY,20200108,0700,108.378,108.467,108.378,108.421,9914050001
USDJPY,20200108,0800,108.421,108.489,108.393,108.453,12364380001
USDJPY,20200108,0900,108.454,108.483,108.420,108.447,6103770000
USDJPY,20200108,1000,108.447,108.763,108.424,108.678,10356289999
USDJPY,20200108,1100,108.677,108.772,108.612,108.720,7306920000
USDJPY,20200108,1200,108.720,108.786,108.655,108.759,6954230001
