<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,20221230,2155,131.109,131.113,131.072,131.072,32100000
USDJPY,20230101,2200,130.925,130.962,130.808,130.820,19200000
USDJPY,20230101,2205,130.825,130.825,130.759,130.759,10200000
USDJPY,20230101,2210,130.759,130.793,130.743,130.787,31800000
USDJPY,20230101,2215,130.787,130.787,130.748,130.784,9300000
USDJPY,20230101,2220,130.744,130.785,130.744,130.749,5100000
USDJPY,20230101,2225,130.749,130.749,130.749,130.749,1200000
USDJPY,20230101,2230,130.749,130.792,130.746,130.746,9000000
USDJPY,20230101,2235,130.749,130.749,130.749,130.749,1200000
USDJPY,20230101,2240,130.755,130.758,130.755,130.758,3600000
USDJPY,20230101,2245,130.759,130.759,130.759,130.759,1200000
USDJPY,20230101,2250,130.759,130.767,130.757,130.759,9300000
USDJPY,20230101,2300,130.771,130.771,130.739,130.749,24900000
USDJPY,20230101,2305,130.749,130.749,130.716,130.719,69300000
USDJPY,20230101,2310,130.719,130.747,130.717,130.737,50700000
USDJPY,20230101,2315,130.737,130.787,130.725,130.739,32700000
USDJPY,20230101,2320,130.739,130.739,130.738,130.739,4500000
USDJPY,20230101,2325,130.747,130.749,130.743,130.749,9000000
USDJPY,20230101,2330,130.750,130.750,130.738,130.738,17700000
USDJPY,20230101,2335,130.740,130.800,130.739,130.799,16200000
USDJPY,20230101,2340,130.799,130.870,130.798,130.870,31500000
USDJPY,20230101,2345,130.870,130.870,130.849,130.850,13500000
USDJPY,20230101,2350,130.852,130.853,130.849,130.849,18000000
USDJPY,20230101,2355,130.849,130.886,130.848,130.870,31800000
USDJPY,20230102,0000,130.886,130.916,130.871,130.916,21600000
USDJPY,20230102,0005,130.950,130.979,130.928,130.938,79800000
USDJPY,20230102,0010,130.939,131.041,130.939,131.008,54000000
USDJPY,20230102,0015,131.008,131.011,131.006,131.008,21000000
USDJPY,20230102,0020,131.010,131.010,131.004,131.008,40800000
USDJPY,20230102,0025,131.022,131.024,130.997,130.999,92700000
USDJPY,20230102,0030,131.000,131.012,130.814,130.832,99500000
USDJPY,20230102,0035,130.834,130.834,130.805,130.817,21440000
USDJPY,20230102,0040,130.813,130.813,130.788,130.796,9600000
USDJPY,20230102,0045,130.805,130.823,130.791,130.815,92100000
USDJPY,20230102,0050,130.815,130.817,130.815,130.817,6300000
USDJPY,20230102,0055,130.817,130.823,130.817,130.821,14400000
USDJPY,20230102,0100,130.822,130.849,130.785,130.849,70580000
USDJPY,20230102,0105,130.828,130.859,130.819,130.859,270380000
USDJPY,20230102,0110,130.859,130.859,130.785,130.785,152360000
USDJPY,20230102,0115,130.791,130.884,130.791,130.879,552160000
USDJPY,20230102,0120,130.879,130.889,130.859,130.878,717720000
USDJPY,20230102,0125,130.884,130.884,130.849,130.864,47860000
USDJPY,20230102,0130,130.884,130.932,130.818,130.849,742640000
USDJPY,20230102,0135,130.849,130.889,130.839,130.879,45200000
USDJPY,20230102,0140,130.850,130.889,130.850,130.850,23280000
USDJPY,20230102,0145,130.850,130.889,130.850,130.852,57600000
USDJPY,20230102,0150,130.883,130.909,130.853,130.879,32920000
USDJPY,20230102,0155,130.880,130.919,130.880,130.919,27900000
USDJPY,20230102,0200,130.894,130.919,130.894,130.919,25260000
USDJPY,20230102,0205,130.896,130.984,130.896,130.969,126780000
USDJPY,20230102,0210,130.974,130.984,130.947,130.965,60640000
USDJPY,20230102,0215,130.984,130.989,130.950,130.989,26720000
USDJPY,20230102,0220,130.972,130.989,130.950,130.974,35180000
USDJPY,20230102,0225,130.974,130.999,130.954,130.984,55800000
USDJPY,20230102,0230,130.989,130.994,130.926,130.989,45840000
USDJPY,20230102,0235,130.979,130.983,130.946,130.963,98160000
USDJPY,20230102,0240,130.963,130.986,130.927,130.974,66040000
USDJPY,20230102,0245,130.978,130.984,130.974,130.979,57420000
USDJPY,20230102,0250,130.979,130.989,130.958,130.958,60680000
USDJPY,20230102,0255,130.957,130.994,130.954,130.963,59560000
USDJPY,20230102,0300,130.963,130.989,130.951,130.989,27080000
USDJPY,20230102,0305,130.961,130.984,130.958,130.964,39780000
USDJPY,20230102,0310,130.964,130.964,130.919,130.919,73490000
USDJPY,20230102,0315,130.919,130.919,130.919,130.919,1200000
USDJPY,20230102,0325,130.930,130.969,130.908,130.919,52920000
USDJPY,20230102,0330,130.918,130.963,130.879,130.879,39420000
USDJPY,20230102,0335,130.914,130.914,130.879,130.903,46500000
USDJPY,20230102,0340,130.907,130.923,130.903,130.919,44160000
USDJPY,20230102,0345,130.906,130.910,130.906,130.910,22460000
USDJPY,20230102,0350,130.910,130.919,130.894,130.911,96140000
USDJPY,20230102,0355,130.933,130.941,130.885,130.895,220640000
USDJPY,20230102,0400,130.896,130.919,130.889,130.896,799620000
USDJPY,20230102,0405,130.894,130.908,130.879,130.880,121310000
USDJPY,20230102,0410,130.879,130.910,130.879,130.902,116720000
USDJPY,20230102,0415,130.902,130.907,130.880,130.888,98440000
USDJPY,20230102,0420,130.896,130.925,130.885,130.925,264280000
USDJPY,20230102,0425,130.928,130.930,130.886,130.886,188700000
USDJPY,20230102,0430,130.886,130.907,130.879,130.907,40160000
USDJPY,20230102,0435,130.907,130.908,130.879,130.907,46400000
USDJPY,20230102,0440,130.907,130.907,130.879,130.907,77760000
USDJPY,20230102,0445,130.899,130.907,130.899,130.907,54680000
USDJPY,20230102,0450,130.904,130.906,130.879,130.904,59000000
USDJPY,20230102,0455,130.904,130.914,130.879,130.914,151420000
USDJPY,20230102,0500,130.911,130.912,130.887,130.897,409000000
USDJPY,20230102,0505,130.897,130.909,130.887,130.887,190980000
USDJPY,20230102,0510,130.887,130.917,130.886,130.905,279860000
USDJPY,20230102,0515,130.911,130.948,130.895,130.948,328300000
USDJPY,20230102,0520,130.949,130.957,130.912,130.925,150000000
USDJPY,20230102,0525,130.920,130.937,130.907,130.937,239760000
USDJPY,20230102,0530,130.937,130.937,130.920,130.932,439160000
USDJPY,20230102,0535,130.932,130.935,130.899,130.913,312880000
USDJPY,20230102,0540,130.913,130.937,130.910,130.931,680660000
USDJPY,20230102,0545,130.919,130.940,130.914,130.938,777440000
USDJPY,20230102,0550,130.932,130.942,130.905,130.915,271340000
USDJPY,20230102,0555,130.916,130.947,130.916,130.916,330060000
USDJPY,20230102,0600,130.920,130.936,130.915,130.936,195860000
USDJPY,20230102,0605,130.930,130.934,130.913,130.923,546440000
USDJPY,20230102,0610,130.923,130.928,130.905,130.909,976520000
USDJPY,20230102,0615,130.911,130.922,130.904,130.912,126480000
USDJPY,20230102,0620,130.912,130.928,130.908,130.913,127440000
USDJPY,20230102,0625,130.912,130.929,130.911,130.923,137440000
USDJPY,20230102,0630,130.912,130.927,130.906,130.923,529580000
USDJPY,20230102,0635,130.922,130.939,130.913,130.939,131180000
USDJPY,20230102,0640,130.938,130.938,130.898,130.907,52520000
USDJPY,20230102,0645,130.899,130.929,130.898,130.929,45360000
USDJPY,20230102,0650,130.899,130.934,130.898,130.914,25820000
USDJPY,20230102,0655,130.909,130.985,130.901,130.939,69960000
USDJPY,20230102,0700,130.939,130.939,130.904,130.904,45540000
USDJPY,20230102,0705,130.934,130.946,130.911,130.923,135540000
USDJPY,20230102,0710,130.923,130.951,130.923,130.934,367360000
USDJPY,20230102,0715,130.931,130.963,130.931,130.957,193440000
USDJPY,20230102,0720,130.961,130.962,130.924,130.931,250300000
USDJPY,20230102,0725,130.928,130.934,130.925,130.929,471600000
USDJPY,20230102,0730,130.938,130.951,130.929,130.948,439540000
USDJPY,20230102,0735,130.947,130.951,130.936,130.946,428220000
USDJPY,20230102,0740,130.946,130.948,130.928,130.929,463560000
USDJPY,20230102,0745,130.931,130.955,130.920,130.955,523800000
USDJPY,20230102,0750,130.951,130.958,130.932,130.945,988400000
USDJPY,20230102,0755,130.943,130.973,130.934,130.935,508960000
USDJPY,20230102,0800,130.939,130.955,130.922,130.942,368360000
USDJPY,20230102,0805,130.939,130.942,130.925,130.936,342220000
USDJPY,20230102,0810,130.936,130.936,130.926,130.928,162200000
USDJPY,20230102,0815,130.927,130.955,130.924,130.930,464100000
USDJPY,20230102,0820,130.930,130.930,130.923,130.924,141000000
USDJPY,20230102,0825,130.924,130.924,130.917,130.920,124800000
USDJPY,20230102,0830,130.920,130.926,130.919,130.925,66320000
USDJPY,20230102,0835,130.923,130.947,130.923,130.932,153560000
USDJPY,20230102,0840,130.926,130.956,130.922,130.936,509780000
USDJPY,20230102,0845,130.930,130.954,130.923,130.934,587450000
USDJPY,20230102,0850,130.936,130.951,130.908,130.909,1577530000
USDJPY,20230102,0855,130.908,130.957,130.908,130.926,950140000
USDJPY,20230102,0900,130.926,130.954,130.920,130.952,1138420000
USDJPY,20230102,0905,130.947,130.950,130.935,130.938,1125440000
USDJPY,20230102,0910,130.938,130.950,130.938,130.946,296400000
USDJPY,20230102,0915,130.946,130.953,130.935,130.939,341940000
USDJPY,20230102,0920,130.941,130.947,130.913,130.918,827400000
USDJPY,20230102,0925,130.918,130.921,130.907,130.913,245950000
USDJPY,20230102,0930,130.911,130.914,130.903,130.907,378420000
USDJPY,20230102,0935,130.908,130.908,130.871,130.882,377470000
USDJPY,20230102,0940,130.871,130.875,130.852,130.867,574640000
USDJPY,20230102,0945,130.869,130.871,130.861,130.864,352760000
USDJPY,20230102,0950,130.865,130.865,130.857,130.858,108000000
USDJPY,20230102,0955,130.860,130.875,130.856,130.867,873550000
USDJPY,20230102,1000,130.866,130.873,130.857,130.864,497940000
USDJPY,20230102,1005,130.862,130.868,130.773,130.805,666660000
USDJPY,20230102,1010,130.805,130.808,130.752,130.776,1237850000
USDJPY,20230102,1015,130.777,130.810,130.753,130.781,941100000
USDJPY,20230102,1020,130.781,130.803,130.761,130.774,800160000
USDJPY,20230102,1025,130.772,130.791,130.761,130.767,374740000
USDJPY,20230102,1030,130.773,130.789,130.769,130.786,388360000
USDJPY,20230102,1035,130.784,130.791,130.779,130.783,186620000
USDJPY,20230102,1040,130.783,130.791,130.764,130.772,311360000
USDJPY,20230102,1045,130.773,130.776,130.771,130.772,162840000
USDJPY,20230102,1050,130.772,130.779,130.763,130.778,265380000
USDJPY,20230102,1055,130.778,130.799,130.767,130.782,373340000
USDJPY,20230102,1100,130.778,130.801,130.778,130.795,720360000
USDJPY,20230102,1105,130.795,130.801,130.776,130.796,417290000
USDJPY,20230102,1110,130.799,130.876,130.794,130.826,701410000
USDJPY,20230102,1115,130.827,130.878,130.793,130.860,870720000
USDJPY,20230102,1120,130.860,130.868,130.858,130.860,494700000
USDJPY,20230102,1125,130.860,130.861,130.783,130.805,685960000
