<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,20201231,2100,103.303,103.313,103.208,103.259,196450000
USDJPY,20210103,2200,103.097,103.253,103.097,103.204,605460000
USDJPY,20210103,2300,103.204,103.316,103.196,103.247,4780370000
USDJPY,20210104,0000,103.247,103.263,102.998,103.063,7592430000
USDJPY,20210104,0100,103.062,103.123,103.045,103.056,4635180000
USDJPY,20210104,0200,103.055,103.074,102.967,102.983,3781970000
USDJPY,20210104,0300,102.982,103.007,102.934,102.948,2599650000
USDJPY,20210104,0400,102.947,103.043,102.937,102.996,2306850000
USDJPY,20210104,0500,102.994,103.063,102.982,103.005,2937730000
USDJPY,20210104,0600,103.005,103.061,102.979,102.988,4031870000
USDJPY,20210104,0700,102.989,103.012,102.850,102.912,5542400000
USDJPY,20210104,0800,102.911,102.922,102.767,102.803,6650980000
USDJPY,20210104,0900,102.804,102.812,102.712,102.744,5340260000
USDJPY,20210104,1000,102.743,102.802,102.713,102.800,6027290000
USDJPY,20210104,1100,102.800,102.876,102.787,102.857,6414600000
USDJPY,20210104,1200,102.858,102.935,102.848,102.910,5855920000
USDJPY,20210104,1300,102.908,103.057,102.898,103.026,8621540000
USDJPY,20210104,1400,103.027,103.078,102.998,103.051,8877930000
USDJPY,20210104,1500,103.053,103.253,103.031,103.128,9562130000
USDJPY,20210104,1600,103.129,103.205,103.102,103.188,7318070000
USDJPY,20210104,1700,103.187,103.197,103.125,103.174,5069210000
USDJPY,20210104,1800,103.174,103.177,103.125,103.130,3552350000
USDJPY,20210104,1900,103.130,103.187,103.110,103.110,3038720000
USDJPY,20210104,2000,103.111,103.193,103.104,103.142,2840220000
USDJPY,20210104,2100,103.139,103.176,103.126,103.126,1941050000
USDJPY,20210104,2200,103.100,103.123,103.079,103.117,182270000
USDJPY,20210104,2300,103.118,103.170,103.103,103.135,2912130000
USDJPY,20210105,0000,103.135,103.190,103.076,103.122,4778870000
USDJPY,20210105,0100,103.122,103.156,103.101,103.126,4472580000
USDJPY,20210105,0200,103.125,103.151,103.107,103.113,3209420000
USDJPY,20210105,0300,103.112,103.126,103.021,103.033,3823620000
USDJPY,20210105,0400,103.032,103.047,102.987,102.994,3670690000
USDJPY,20210105,0500,102.994,102.994,102.934,102.954,3881420000
USDJPY,20210105,0600,102.954,102.971,102.887,102.919,2693870000
USDJPY,20210105,0700,102.920,102.996,102.877,102.950,5800520000
USDJPY,20210105,0800,102.949,102.961,102.879,102.906,6492840000
USDJPY,20210105,0900,102.908,102.919,102.812,102.836,5021340000
USDJPY,20210105,1000,102.835,102.884,102.797,102.874,4630569999
USDJPY,20210105,1100,102.875,102.886,102.796,102.818,6241960000
USDJPY,20210105,1200,102.818,102.941,102.796,102.890,6161870000
USDJPY,20210105,1300,102.891,102.930,102.858,102.916,6769410000
USDJPY,20210105,1400,102.916,102.927,102.805,102.815,7256840000
USDJPY,20210105,1500,102.817,102.946,102.773,102.789,10623630000
USDJPY,20210105,1600,102.788,102.820,102.664,102.703,7367520000
