<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,20211231,2100,115.101,115.111,115.091,115.091,9350000
USDJPY,20220102,2200,115.039,115.124,115.007,115.090,986750000
USDJPY,20220102,2300,115.090,115.154,115.082,115.142,2171200000
USDJPY,20220103,0000,115.140,115.291,115.121,115.279,4026050000
USDJPY,20220103,0100,115.278,115.278,115.181,115.212,2261540000
USDJPY,20220103,0200,115.208,115.276,115.206,115.275,1832670000
USDJPY,20220103,0300,115.275,115.302,115.248,115.275,1798200000
USDJPY,20220103,0400,115.276,115.302,115.267,115.269,919980000
USDJPY,20220103,0500,115.274,115.313,115.272,115.307,1709690000
USDJPY,20220103,0600,115.306,115.361,115.306,115.334,2676860000
USDJPY,20220103,0700,115.334,115.341,115.266,115.290,1984680000
USDJPY,20220103,0800,115.289,115.307,115.239,115.259,3656210000
USDJPY,20220103,0900,115.260,115.272,115.147,115.173,3792840000
USDJPY,20220103,1000,115.174,115.174,115.058,115.080,4019930000
USDJPY,20220103,1100,115.078,115.094,114.992,115.065,3746940000
USDJPY,20220103,1200,115.064,115.140,115.049,115.067,3080740000
USDJPY,20220103,1300,115.067,115.166,114.946,115.146,5822060000
USDJPY,20220103,1400,115.146,115.334,115.137,115.303,10043680000
USDJPY,20220103,1500,115.303,115.366,115.259,115.293,5852290000
USDJPY,20220103,1600,115.291,115.336,115.241,115.265,2711450000
USDJPY,20220103,1700,115.265,115.337,115.257,115.317,945950000
USDJPY,20220103,1800,115.321,115.323,115.267,115.278,980200000
USDJPY,20220103,1900,115.277,115.335,115.260,115.334,1328330000
USDJPY,20220103,2000,115.332,115.348,115.263,115.342,1281660000
USDJPY,20220103,2100,115.341,115.356,115.310,115.310,1647600000
USDJPY,20220103,2200,115.310,115.352,115.300,115.314,4772140000
USDJPY,20220103,2300,115.313,115.356,115.289,115.330,2072130000
USDJPY,20220104,0000,115.330,115.433,115.289,115.389,5910680000
USDJPY,20220104,0100,115.388,115.484,115.341,115.417,4251870000
USDJPY,20220104,0200,115.416,115.627,115.404,115.596,3641250000
USDJPY,20220104,0300,115.594,115.814,115.559,115.708,8859480000
USDJPY,20220104,0400,115.707,115.811,115.703,115.787,4814430000
USDJPY,20220104,0500,115.786,115.800,115.741,115.747,4318080000
USDJPY,20220104,0600,115.746,115.802,115.704,115.800,3816060000
USDJPY,20220104,0700,115.800,115.800,115.653,115.737,6628620000
USDJPY,20220104,0800,115.736,115.853,115.710,115.842,5977490000
USDJPY,20220104,0900,115.843,115.888,115.791,115.828,4361240000
USDJPY,20220104,1000,115.828,115.896,115.808,115.894,3600610000
USDJPY,20220104,1100,115.896,116.172,115.894,116.146,6874730000
USDJPY,20220104,1200,116.144,116.352,116.127,116.304,9205600000
USDJPY,20220104,1300,116.305,116.345,116.238,116.261,8505570000
USDJPY,20220104,1400,116.259,116.337,116.229,116.234,6853290000
USDJPY,20220104,1500,116.237,116.258,116.037,116.139,8101900000
USDJPY,20220104,1600,116.139,116.165,115.953,116.140,5527450000
USDJPY,20220104,1700,116.139,116.197,116.131,116.171,2202720000
USDJPY,20220104,1800,116.170,116.182,116.088,116.161,2274730000
USDJPY,20220104,1900,116.161,116.179,116.079,116.112,2245430000
USDJPY,20220104,2000,116.111,116.145,116.083,116.098,1818650000
USDJPY,20220104,2100,116.100,116.145,116.097,116.128,2012910000
USDJPY,20220104,2200,116.128,116.151,116.098,116.135,1117040000
USDJPY,20220104,2300,116.138,116.234,116.123,116.172,2909430000
USDJPY,20220105,0000,116.174,116.241,116.118,116.197,4948760000
USDJPY,20220105,0100,116.197,116.200,115.906,116.009,6215760000
USDJPY,20220105,0200,116.012,116.057,115.954,115.987,4429140000
USDJPY,20220105,0300,115.987,116.011,115.899,116.007,4006450000
USDJPY,20220105,0400,116.008,116.080,115.952,116.054,2893310000
USDJPY,20220105,0500,116.054,116.100,115.989,116.000,4379730000
USDJPY,20220105,0600,116.003,116.029,115.967,115.981,2513850000
USDJPY,20220105,0700,115.983,116.043,115.910,116.032,4444380000
USDJPY,20220105,0800,116.032,116.043,115.864,115.918,5836760000
USDJPY,20220105,0900,115.918,115.952,115.780,115.857,4558280000
USDJPY,20220105,1000,115.857,115.869,115.729,115.764,4591950000
USDJPY,20220105,1100,115.765,115.793,115.619,115.672,5714900000
USDJPY,20220105,1200,115.669,115.808,115.644,115.799,5821400000
USDJPY,20220105,1300,115.799,115.934,115.736,115.801,10789970000
USDJPY,20220105,1400,115.799,115.831,115.672,115.730,6473820000
USDJPY,20220105,1500,115.731,115.847,115.712,115.783,5436900000
USDJPY,20220105,1600,115.786,115.974,115.764,115.913,3662400000
USDJPY,20220105,1700,115.914,116.001,115.907,115.969,2295570000
USDJPY,20220105,1800,115.969,116.040,115.950,116.021,2258980000
USDJPY,20220105,1900,116.021,116.182,116.001,116.156,10542680000
USDJPY,20220105,2000,116.154,116.167,116.095,116.121,3392520000
USDJPY,20220105,2100,116.122,116.127,116.077,116.091,893180000
USDJPY,20220105,2200,116.077,116.133,116.066,116.120,3260230000
USDJPY,20220105,2300,116.121,116.134,116.082,116.124,1369080000
USDJPY,20220106,0000,116.124,116.183,116.005,116.093,4671760000
USDJPY,20220106,0100,116.093,116.097,115.907,115.925,5572150000
USDJPY,20220106,0200,115.925,115.954,115.819,115.946,4255590000
USDJPY,20220106,0300,115.946,115.963,115.850,115.858,3410820000
USDJPY,20220106,0400,115.858,115.898,115.826,115.884,3108940000
USDJPY,20220106,0500,115.883,115.974,115.840,115.864,3132410000
USDJPY,20220106,0600,115.863,115.900,115.785,115.884,2758410000
USDJPY,20220106,0700,115.883,115.951,115.850,115.869,5730610000
USDJPY,20220106,0800,115.869,115.913,115.670,115.789,7934980000
USDJPY,20220106,0900,115.789,115.799,115.656,115.747,4455380000
USDJPY,20220106,1000,115.748,115.890,115.731,115.865,5240810000
USDJPY,20220106,1100,115.868,115.878,115.754,115.797,4177500000
USDJPY,20220106,1200,115.797,115.879,115.775,115.812,5589620000
USDJPY,20220106,1300,115.811,115.852,115.696,115.749,7317390000
USDJPY,20220106,1400,115.749,115.865,115.720,115.772,8423780000
USDJPY,20220106,1500,115.767,115.805,115.624,115.746,9852970000
USDJPY,20220106,1600,115.747,115.818,115.688,115.779,4551510000
USDJPY,20220106,1700,115.781,115.833,115.758,115.809,2177200000
USDJPY,20220106,1800,115.810,115.888,115.759,115.851,1771440000
USDJPY,20220106,1900,115.852,115.950,115.811,115.947,2953270000
USDJPY,20220106,2000,115.947,115.952,115.863,115.900,2028220000
USDJPY,20220106,2100,115.903,115.936,115.840,115.840,1387140000
USDJPY,20220106,2200,115.840,115.851,115.834,115.848,480870000
USDJPY,20220106,2300,115.848,115.893,115.841,115.864,2428640000
USDJPY,20220107,0000,115.864,116.046,115.859,115.953,4461810000
USDJPY,20220107,0100,115.952,115.975,115.870,115.897,3616780000
USDJPY,20220107,0200,115.896,115.937,115.829,115.872,3656600000
USDJPY,20220107,0300,115.873,115.898,115.857,115.868,1948930000
USDJPY,20220107,0400,115.869,115.921,115.858,115.915,1114630000
USDJPY,20220107,0500,115.916,115.928,115.884,115.911,2014220000
USDJPY,20220107,0600,115.909,115.945,115.891,115.938,1828300000
USDJPY,20220107,0700,115.937,115.944,115.842,115.875,3462170000
USDJPY,20220107,0800,115.877,115.931,115.751,115.785,6070780000
USDJPY,20220107,0900,115.786,115.861,115.778,115.844,4798600000
USDJPY,20220107,1000,115.843,115.853,115.799,115.835,2324900000
USDJPY,20220107,1100,115.835,115.841,115.775,115.797,2156820000
USDJPY,20220107,1200,115.798,115.857,115.765,115.854,3044340000
USDJPY,20220107,1300,115.855,115.927,115.686,115.850,12033040000
USDJPY,20220107,1400,115.850,115.881,115.668,115.692,8927720000
USDJPY,20220107,1500,115.693,115.787,115.590,115.636,6105400000
USDJPY,20220107,1600,115.632,115.715,115.581,115.611,4030080000
USDJPY,20220107,1700,115.611,115.666,115.595,115.623,2070310000
USDJPY,20220107,1800,115.623,115.638,115.550,115.585,1257540000
USDJPY,20220107,1900,115.584,115.601,115.549,115.555,1340400000
USDJPY,20220107,2000,115.555,115.617,115.550,115.555,1727050000
USDJPY,20220107,2100,115.555,115.601,115.507,115.529,1539420000
USDJPY,20220109,2200,115.569,115.631,115.553,115.603,2721340000
USDJPY,20220109,2300,115.603,115.666,115.581,115.620,1775600000
USDJPY,20220110,0000,115.621,115.662,115.574,115.590,1692620000
