<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,20191231,2155,108.619,108.631,108.613,108.631,25480000
USDJPY,20200101,2200,108.730,108.751,108.715,108.751,23940000
USDJPY,20200101,2205,108.759,108.759,108.736,108.738,1235950000
USDJPY,20200101,2210,108.738,108.750,108.590,108.728,329800000
USDJPY,20200101,2215,108.728,108.735,108.575,108.677,127520000
USDJPY,20200101,2220,108.679,108.694,108.679,108.686,45940000
USDJPY,20200101,2225,108.686,108.705,108.679,108.703,40000000
USDJPY,20200101,2230,108.703,108.703,108.693,108.696,131360000
USDJPY,20200101,2235,108.694,108.694,108.660,108.664,200710000
USDJPY,20200101,2240,108.664,108.671,108.663,108.668,74200000
USDJPY,20200101,2245,108.668,108.677,108.668,108.675,141930000
USDJPY,20200101,2250,108.675,108.677,108.675,108.676,45390000
USDJPY,20200101,2255,108.676,108.677,108.675,108.677,48420000
USDJPY,20200101,2300,108.677,108.678,108.601,108.607,352380000
USDJPY,20200101,2305,108.607,108.647,108.606,108.647,68940000
USDJPY,20200101,2310,108.643,108.662,108.638,108.658,142670000
USDJPY,20200101,2315,108.657,108.657,108.644,108.655,140000000
USDJPY,20200101,2320,108.653,108.678,108.653,108.673,223610000
USDJPY,20200101,2325,108.672,108.700,108.672,108.692,134990000
USDJPY,20200101,2330,108.689,108.693,108.683,108.690,161160000
USDJPY,20200101,2335,108.690,108.690,108.680,108.681,157000000
USDJPY,20200101,2340,108.681,108.683,108.675,108.675,121250000
USDJPY,20200101,2345,108.676,108.713,108.675,108.710,214960000
USDJPY,20200101,2350,108.711,108.711,108.702,108.703,161340000
USDJPY,20200101,2355,108.704,108.725,108.701,108.723,131370000
USDJPY,20200102,0000,108.722,108.735,108.697,108.697,224420000
USDJPY,20200102,0005,108.697,108.712,108.697,108.704,154130000
USDJPY,20200102,0010,108.704,108.704,108.698,108.703,89200000
USDJPY,20200102,0015,108.703,108.704,108.691,108.692,164990000
USDJPY,20200102,0020,108.693,108.695,108.686,108.689,99610000
USDJPY,20200102,0025,108.688,108.689,108.681,108.682,117050000
USDJPY,20200102,0030,108.682,108.699,108.681,108.689,81140000
USDJPY,20200102,0035,108.689,108.708,108.688,108.708,119770000
USDJPY,20200102,0040,108.708,108.710,108.693,108.693,148100000
USDJPY,20200102,0045,108.694,108.700,108.693,108.700,71440000
USDJPY,20200102,0050,108.699,108.720,108.699,108.700,179820001
USDJPY,20200102,0055,108.697,108.701,108.694,108.701,143640000
USDJPY,20200102,0100,108.701,108.730,108.701,108.730,221530000
USDJPY,20200102,0105,108.730,108.731,108.707,108.714,207490000
USDJPY,20200102,0110,108.713,108.717,108.704,108.709,211220000
USDJPY,20200102,0115,108.707,108.707,108.662,108.667,460140000
USDJPY,20200102,0120,108.665,108.665,108.637,108.656,406900000
USDJPY,20200102,0125,108.655,108.658,108.649,108.650,188250000
USDJPY,20200102,0130,108.651,108.661,108.645,108.649,221110000
USDJPY,20200102,0135,108.649,108.660,108.646,108.656,259060000
USDJPY,20200102,0140,108.654,108.665,108.651,108.655,127160000
USDJPY,20200102,0145,108.655,108.674,108.655,108.673,154430000
USDJPY,20200102,0150,108.674,108.683,108.652,108.657,205080000
USDJPY,20200102,0155,108.658,108.671,108.648,108.671,197970000
USDJPY,20200102,0200,108.670,108.688,108.655,108.679,441950000
USDJPY,20200102,0205,108.678,108.684,108.667,108.684,221760000
USDJPY,20200102,0210,108.684,108.685,108.676,108.676,264450000
USDJPY,20200102,0215,108.675,108.681,108.656,108.658,268710000
USDJPY,20200102,0220,108.656,108.663,108.655,108.661,86800000
USDJPY,20200102,0225,108.659,108.672,108.657,108.665,134170000
USDJPY,20200102,0230,108.666,108.678,108.664,108.674,182860000
USDJPY,20200102,0235,108.673,108.673,108.665,108.668,112620000
USDJPY,20200102,0240,108.669,108.670,108.661,108.664,92950000
USDJPY,20200102,0245,108.665,108.671,108.660,108.664,101820000
USDJPY,20200102,0250,108.663,108.679,108.663,108.673,89030000
USDJPY,20200102,0255,108.674,108.678,108.673,108.678,45530000
USDJPY,20200102,0300,108.679,108.688,108.679,108.682,120520000
USDJPY,20200102,0305,108.681,108.681,108.675,108.677,96620000
USDJPY,20200102,0310,108.679,108.681,108.671,108.675,67190000
