<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,20151231,2100,120.241,120.241,120.230,120.230,9180000
USDJPY,20160103,2200,120.188,120.319,120.183,120.283,1766420000
USDJPY,20160103,2300,120.286,120.385,120.232,120.316,2787850000
USDJPY,20160104,0000,120.315,120.390,120.269,120.371,4205490000
USDJPY,20160104,0100,120.370,120.464,120.009,120.028,6674790000
USDJPY,20160104,0200,120.027,120.043,119.646,119.817,8200750000
USDJPY,20160104,0300,119.817,119.817,119.648,119.685,4410600000
USDJPY,20160104,0400,119.685,119.731,119.472,119.536,5970050000
USDJPY,20160104,0500,119.538,119.571,119.239,119.379,6373790000
USDJPY,20160104,0600,119.379,119.472,119.307,119.419,4602650001
USDJPY,20160104,0700,119.423,119.430,118.906,118.975,8557820000
USDJPY,20160104,0800,118.976,119.161,118.703,119.015,10999350000
USDJPY,20160104,0900,119.012,119.092,118.867,118.873,6956890000
USDJPY,20160104,1000,118.874,119.069,118.849,118.999,6303260000
USDJPY,20160104,1100,118.999,119.002,118.717,118.794,6077900000
USDJPY,20160104,1200,118.794,119.110,118.763,119.068,6152240000
USDJPY,20160104,1300,119.067,119.360,119.041,119.259,7400320000
USDJPY,20160104,1400,119.259,119.273,119.040,119.080,8464940000
USDJPY,20160104,1500,119.079,119.358,119.006,119.296,10313970000
USDJPY,20160104,1600,119.300,119.414,119.186,119.309,8248420000
USDJPY,20160104,1700,119.311,119.435,119.281,119.410,5176510000
USDJPY,20160104,1800,119.409,119.500,119.359,119.360,4702760000
USDJPY,20160104,1900,119.361,119.406,119.291,119.297,4113140001
USDJPY,20160104,2000,119.302,119.473,119.282,119.424,5170420000
USDJPY,20160104,2100,119.425,119.475,119.377,119.434,1588210000
USDJPY,20160104,2200,119.437,119.450,119.310,119.310,3512650000
USDJPY,20160104,2300,119.311,119.470,119.286,119.469,2515900000
USDJPY,20160105,0000,119.475,119.526,119.183,119.226,5860420000
USDJPY,20160105,0100,119.225,119.605,119.097,119.565,8221770000
USDJPY,20160105,0200,119.582,119.636,119.478,119.626,4918050000
USDJPY,20160105,0300,119.626,119.694,119.520,119.522,3792350000
USDJPY,20160105,0400,119.523,119.561,119.408,119.541,4351670000
USDJPY,20160105,0500,119.542,119.566,119.340,119.421,5779100000
USDJPY,20160105,0600,119.420,119.483,119.302,119.459,5037960000
USDJPY,20160105,0700,119.460,119.579,119.384,119.423,6432450000
USDJPY,20160105,0800,119.426,119.441,119.161,119.171,9966310000
USDJPY,20160105,0900,119.171,119.171,118.960,119.051,9306500000
USDJPY,20160105,1000,119.051,119.134,118.829,119.117,10153290000
USDJPY,20160105,1100,119.116,119.165,118.899,118.952,6797880000
USDJPY,20160105,1200,118.952,119.018,118.794,118.922,8258350000
USDJPY,20160105,1300,118.921,119.147,118.865,119.144,9161560000
USDJPY,20160105,1400,119.144,119.193,119.026,119.113,10249950000
USDJPY,20160105,1500,119.113,119.275,118.947,119.150,11827930000
USDJPY,20160105,1600,119.150,119.150,118.942,118.956,8909670000
USDJPY,20160105,1700,118.956,118.990,118.839,118.990,5701350000
USDJPY,20160105,1800,118.988,119.046,118.856,119.025,4965880000
USDJPY,20160105,1900,119.025,119.048,118.960,118.983,3976830000
USDJPY,20160105,2000,118.983,119.069,118.942,119.032,4540630000
USDJPY,20160105,2100,119.030,119.064,119.004,119.059,1568240000
USDJPY,20160105,2200,119.059,119.120,119.026,119.118,2734170000
USDJPY,20160105,2300,119.118,119.165,119.088,119.110,3781590000
USDJPY,20160106,0000,119.109,119.161,118.993,119.041,6187980000
USDJPY,20160106,0100,119.044,119.131,118.356,118.566,12818790000
USDJPY,20160106,0200,118.565,118.666,118.407,118.491,11022920000
USDJPY,20160106,0300,118.491,118.673,118.383,118.652,7932700000
USDJPY,20160106,0400,118.654,118.815,118.623,118.721,6220590000
USDJPY,20160106,0500,118.721,118.797,118.608,118.748,5996630000
USDJPY,20160106,0600,118.749,118.796,118.562,118.659,4986360000
USDJPY,20160106,0700,118.658,118.780,118.603,118.736,6917790000
USDJPY,20160106,0800,118.737,118.751,118.431,118.555,9998950000
USDJPY,20160106,0900,118.555,118.641,118.408,118.476,8452340000
USDJPY,20160106,1000,118.475,118.529,118.338,118.409,7127970000
USDJPY,20160106,1100,118.409,118.430,118.251,118.403,9129970000
USDJPY,20160106,1200,118.401,118.472,118.301,118.369,7390240000
USDJPY,20160106,1300,118.368,118.718,118.318,118.718,11050730000
USDJPY,20160106,1400,118.717,118.717,118.524,118.573,10873310000
USDJPY,20160106,1500,118.560,118.766,118.556,118.651,10685990000
USDJPY,20160106,1600,118.648,118.704,118.540,118.544,8387210000
USDJPY,20160106,1700,118.543,118.637,118.512,118.609,4722770000
USDJPY,20160106,1800,118.609,118.678,118.544,118.613,4925940000
USDJPY,20160106,1900,118.614,118.675,118.353,118.357,11129060000
USDJPY,20160106,2000,118.355,118.517,118.355,118.478,5714370000
USDJPY,20160106,2100,118.476,118.502,118.438,118.463,2132420000
USDJPY,20160106,2200,118.463,118.493,118.457,118.474,1248770000
USDJPY,20160106,2300,118.475,118.649,118.472,118.622,3358740000
USDJPY,20160107,0000,118.623,118.689,118.562,118.631,6617510000
USDJPY,20160107,0100,118.631,118.753,117.660,117.869,15365630000
USDJPY,20160107,0200,117.880,118.073,117.820,117.982,11173780000
USDJPY,20160107,0300,117.985,118.239,117.944,118.209,7345940000
USDJPY,20160107,0400,118.209,118.230,117.944,117.974,5417900000
USDJPY,20160107,0500,117.974,118.067,117.954,118.009,4803080000
