<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,20131231,2100,105.273,105.273,105.253,105.259,15500000
USDJPY,20140101,2200,105.229,105.381,105.229,105.363,652940000
USDJPY,20140101,2300,105.360,105.400,105.276,105.331,1377560000
USDJPY,20140102,0000,105.331,105.331,105.246,105.318,2396870000
USDJPY,20140102,0100,105.318,105.331,105.273,105.302,1929000000
USDJPY,20140102,0200,105.301,105.324,105.237,105.241,3319220000
USDJPY,20140102,0300,105.241,105.299,105.240,105.284,2469730000
USDJPY,20140102,0400,105.282,105.304,105.265,105.292,2466850000
USDJPY,20140102,0500,105.292,105.319,105.280,105.306,1993740000
USDJPY,20140102,0600,105.302,105.328,105.275,105.322,4765180001
USDJPY,20140102,0700,105.322,105.385,105.286,105.366,4706630000
USDJPY,20140102,0800,105.365,105.394,105.314,105.356,4186950000
USDJPY,20140102,0900,105.357,105.397,105.341,105.366,5433430000
USDJPY,20140102,1000,105.364,105.389,105.325,105.388,5209180000
USDJPY,20140102,1100,105.388,105.441,105.369,105.394,5021870000
USDJPY,20140102,1200,105.394,105.430,105.367,105.383,6576480000
USDJPY,20140102,1300,105.383,105.391,105.084,105.107,7489770000
USDJPY,20140102,1400,105.107,105.123,104.786,104.843,10390010000
USDJPY,20140102,1500,104.849,105.024,104.663,105.024,12904279999
USDJPY,20140102,1600,105.024,105.040,104.777,104.843,5359260000
USDJPY,20140102,1700,104.842,104.908,104.772,104.845,3098260000
USDJPY,20140102,1800,104.846,104.865,104.635,104.676,3836170000
USDJPY,20140102,1900,104.677,104.725,104.545,104.704,4557039999
USDJPY,20140102,2000,104.705,104.794,104.703,104.753,2516320000
USDJPY,20140102,2100,104.753,104.828,104.662,104.784,2610210000
USDJPY,20140102,2200,104.788,104.830,104.733,104.827,1273660000
USDJPY,20140102,2300,104.827,104.860,104.757,104.841,2243240000
USDJPY,20140103,0000,104.841,104.848,104.774,104.819,2219310000
USDJPY,20140103,0100,104.819,104.868,104.774,104.776,2699060000
USDJPY,20140103,0200,104.775,104.776,104.157,104.309,11423330000
USDJPY,20140103,0300,104.309,104.386,104.158,104.265,6156980001
USDJPY,20140103,0400,104.265,104.339,104.200,104.208,3617409999
USDJPY,20140103,0500,104.208,104.229,104.074,104.222,6651000001
USDJPY,20140103,0600,104.221,104.321,104.138,104.273,4535600000
USDJPY,20140103,0700,104.273,104.455,104.243,104.367,5241130000
USDJPY,20140103,0800,104.368,104.396,104.212,104.390,6940270000
USDJPY,20140103,0900,104.390,104.402,104.258,104.315,4545120002
USDJPY,20140103,1000,104.316,104.418,104.295,104.416,4961999999
USDJPY,20140103,1100,104.413,104.491,104.372,104.418,5167000000
USDJPY,20140103,1200,104.419,104.533,104.319,104.474,5986450000
USDJPY,20140103,1300,104.473,104.511,104.387,104.455,4075530000
USDJPY,20140103,1400,104.457,104.458,104.297,104.441,8500649999
USDJPY,20140103,1500,104.443,104.484,104.333,104.470,5534720000
USDJPY,20140103,1600,104.470,104.589,104.456,104.456,6401719999
USDJPY,20140103,1700,104.456,104.550,104.442,104.490,2616170000
USDJPY,20140103,1800,104.490,104.495,104.400,104.464,2775390000
USDJPY,20140103,1900,104.465,104.658,104.436,104.654,4096359999
USDJPY,20140103,2000,104.656,104.833,104.640,104.776,4435540000
USDJPY,20140103,2100,104.777,104.880,104.755,104.846,1706640000
USDJPY,20140105,2200,104.828,104.866,104.806,104.846,1236000000
USDJPY,20140105,2300,104.846,104.930,104.819,104.911,2250100000
USDJPY,20140106,0000,104.911,104.949,104.572,104.637,7069979999
USDJPY,20140106,0100,104.639,104.653,104.146,104.259,7817380000
USDJPY,20140106,0200,104.259,104.364,104.226,104.311,5816559999
USDJPY,20140106,0300,104.311,104.437,104.264,104.404,4296810000
USDJPY,20140106,0400,104.403,104.447,104.324,104.373,5197480000
USDJPY,20140106,0500,104.371,104.371,104.232,104.298,4030720000
USDJPY,20140106,0600,104.296,104.405,104.253,104.353,3793220000
USDJPY,20140106,0700,104.353,104.383,104.292,104.378,4584070000
USDJPY,20140106,0800,104.381,104.642,104.373,104.531,8917810000
USDJPY,20140106,0900,104.531,104.607,104.509,104.554,5102680000
USDJPY,20140106,1000,104.556,104.592,104.480,104.509,3454580000
USDJPY,20140106,1100,104.515,104.627,104.508,104.609,3822090000
USDJPY,20140106,1200,104.609,104.653,104.547,104.589,4255630002
USDJPY,20140106,1300,104.590,104.647,104.557,104.613,4437500000
USDJPY,20140106,1400,104.613,104.839,104.613,104.814,7745590000
USDJPY,20140106,1500,104.815,104.815,104.497,104.526,8577370000
USDJPY,20140106,1600,104.527,104.595,104.295,104.381,8184950000
USDJPY,20140106,1700,104.380,104.380,103.907,104.041,8625089999
USDJPY,20140106,1800,104.041,104.214,103.962,104.185,4543770000
USDJPY,20140106,1900,104.186,104.336,104.184,104.269,3371780000
USDJPY,20140106,2000,104.269,104.296,104.115,104.186,2754130000
USDJPY,20140106,2100,104.189,104.232,104.166,104.215,1681500000
USDJPY,20140106,2200,104.215,104.264,104.168,104.222,1235540000
USDJPY,20140106,2300,104.221,104.286,104.196,104.223,2575140000
USDJPY,20140107,0000,104.223,104.488,104.221,104.383,9145980000
USDJPY,20140107,0100,104.383,104.391,104.177,104.323,8229860000
USDJPY,20140107,0200,104.324,104.392,104.243,104.319,4580840000
USDJPY,20140107,0300,104.319,104.614,104.319,104.549,5971040000
USDJPY,20140107,0400,104.547,104.594,104.388,104.459,5093160001
USDJPY,20140107,0500,104.459,104.588,104.413,104.578,5284770000
USDJPY,20140107,0600,104.578,104.578,104.424,104.426,4910029998
USDJPY,20140107,0700,104.429,104.502,104.333,104.361,4370650000
USDJPY,20140107,0800,104.363,104.414,104.245,104.344,5402970000
USDJPY,20140107,0900,104.345,104.376,104.280,104.338,4804690000
USDJPY,20140107,1000,104.340,104.464,104.334,104.442,5786270003
