<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,20141231,2200,119.724,119.724,119.724,119.724,1500000
USDJPY,20150101,2200,119.746,119.841,119.701,119.824,702650000
USDJPY,20150101,2300,119.824,119.967,119.804,119.885,3082500000
USDJPY,20150102,0000,119.885,120.074,119.835,120.074,2144890000
USDJPY,20150102,0100,120.072,120.426,120.052,120.274,3877040000
USDJPY,20150102,0200,120.273,120.428,120.260,120.357,2656020000
USDJPY,20150102,0300,120.357,120.371,120.277,120.322,1821850000
USDJPY,20150102,0400,120.322,120.474,120.322,120.436,1897280000
USDJPY,20150102,0500,120.436,120.473,120.406,120.420,1178880000
USDJPY,20150102,0600,120.421,120.445,120.336,120.403,1778720000
USDJPY,20150102,0700,120.402,120.507,120.387,120.439,3612960000
USDJPY,20150102,0800,120.439,120.485,120.343,120.346,4343440000
USDJPY,20150102,0900,120.349,120.427,120.314,120.409,4430660000
USDJPY,20150102,1000,120.411,120.479,120.379,120.437,2356480000
USDJPY,20150102,1100,120.438,120.496,120.435,120.482,2538630000
USDJPY,20150102,1200,120.484,120.657,120.482,120.626,3156690000
USDJPY,20150102,1300,120.627,120.653,120.554,120.606,4021730000
USDJPY,20150102,1400,120.608,120.741,120.574,120.689,5793140000
USDJPY,20150102,1500,120.688,120.688,120.001,120.193,9817300000
USDJPY,20150102,1600,120.193,120.231,119.805,120.209,8246480000
USDJPY,20150102,1700,120.209,120.388,120.150,120.235,4397590000
USDJPY,20150102,1800,120.236,120.324,120.210,120.309,3025850000
USDJPY,20150102,1900,120.310,120.393,120.300,120.340,3041270000
USDJPY,20150102,2000,120.340,120.487,120.305,120.472,3057510000
USDJPY,20150102,2100,120.471,120.534,120.441,120.448,1845790000
USDJPY,20150104,2200,120.499,120.600,120.319,120.533,3844720000
USDJPY,20150104,2300,120.533,120.573,120.371,120.395,4262720000
USDJPY,20150105,0000,120.395,120.419,119.982,120.261,9035250000
USDJPY,20150105,0100,120.261,120.424,120.126,120.400,6402340000
USDJPY,20150105,0200,120.399,120.399,120.237,120.332,3921170000
USDJPY,20150105,0300,120.333,120.600,120.312,120.596,4907470000
USDJPY,20150105,0400,120.594,120.645,120.495,120.544,3675770000
USDJPY,20150105,0500,120.543,120.606,120.357,120.401,3868470000
USDJPY,20150105,0600,120.406,120.511,120.359,120.384,3509710000
USDJPY,20150105,0700,120.383,120.477,120.310,120.370,4883780000
USDJPY,20150105,0800,120.371,120.425,120.262,120.353,6601290000
USDJPY,20150105,0900,120.353,120.395,120.130,120.214,5755650000
USDJPY,20150105,1000,120.213,120.382,120.171,120.360,5482730000
USDJPY,20150105,1100,120.362,120.432,120.238,120.272,5369820000
USDJPY,20150105,1200,120.273,120.286,120.042,120.154,6136300000
USDJPY,20150105,1300,120.156,120.179,119.755,119.825,7908280000
USDJPY,20150105,1400,119.822,119.838,119.459,119.485,10787630000
USDJPY,20150105,1500,119.483,119.667,119.375,119.585,11597670000
USDJPY,20150105,1600,119.589,119.780,119.434,119.652,9284240000
USDJPY,20150105,1700,119.652,119.785,119.556,119.610,5108810000
USDJPY,20150105,1800,119.611,119.793,119.577,119.692,4834010000
USDJPY,20150105,1900,119.692,119.699,119.495,119.534,4472790000
USDJPY,20150105,2000,119.534,119.674,119.493,119.655,4024420000
USDJPY,20150105,2100,119.658,119.658,119.571,119.636,1822930000
USDJPY,20150105,2200,119.636,119.638,119.259,119.288,3080700000
USDJPY,20150105,2300,119.289,119.489,119.287,119.421,3698110000
USDJPY,20150106,0000,119.422,119.507,119.160,119.169,5293960000
USDJPY,20150106,0100,119.167,119.448,119.164,119.447,4490610000
USDJPY,20150106,0200,119.446,119.446,119.171,119.336,5089400000
USDJPY,20150106,0300,119.337,119.385,119.251,119.295,3403190000
USDJPY,20150106,0400,119.293,119.293,119.091,119.240,4439560000
USDJPY,20150106,0500,119.239,119.240,118.884,118.959,5765750000
