<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,20161230,2100,116.992,116.992,116.929,116.929,8540000
USDJPY,20170101,2200,116.762,116.962,116.724,116.927,193670000
USDJPY,20170101,2300,116.932,116.981,116.722,116.763,310450000
USDJPY,20170102,0000,116.795,116.799,116.727,116.746,161430000
USDJPY,20170102,0100,116.747,116.792,116.745,116.770,199380000
USDJPY,20170102,0200,116.772,116.966,116.757,116.818,328860000
USDJPY,20170102,0300,116.824,116.824,116.766,116.806,404510000
USDJPY,20170102,0400,116.832,116.851,116.807,116.843,207190000
USDJPY,20170102,0500,116.845,116.882,116.840,116.848,128770000
USDJPY,20170102,0600,116.848,116.909,116.848,116.859,92410000
USDJPY,20170102,0700,116.866,117.147,116.866,117.123,2679760000
USDJPY,20170102,0800,117.123,117.447,117.111,117.379,4961870000
USDJPY,20170102,0900,117.377,117.440,117.296,117.416,4716410000
USDJPY,20170102,1000,117.416,117.436,117.338,117.342,3725880000
USDJPY,20170102,1100,117.341,117.409,117.319,117.388,1113970000
USDJPY,20170102,1200,117.389,117.487,117.387,117.481,2886020000
USDJPY,20170102,1300,117.482,117.495,117.319,117.327,2481840000
USDJPY,20170102,1400,117.324,117.395,117.324,117.367,5247180000
USDJPY,20170102,1500,117.367,117.424,117.341,117.368,8504100000
USDJPY,20170102,1600,117.368,117.398,117.314,117.376,2828510000
USDJPY,20170102,1700,117.376,117.409,117.329,117.358,4742580000
USDJPY,20170102,1800,117.358,117.495,117.355,117.461,2112040000
USDJPY,20170102,1900,117.463,117.657,117.457,117.590,6491500000
USDJPY,20170102,2000,117.590,117.638,117.511,117.575,7010380000
USDJPY,20170102,2100,117.576,117.665,117.508,117.509,3340130000
USDJPY,20170102,2200,117.510,117.545,117.257,117.306,2250030000
USDJPY,20170102,2300,117.305,117.529,117.215,117.454,10870550000
USDJPY,20170103,0000,117.457,117.524,117.340,117.359,7196650000
USDJPY,20170103,0100,117.357,117.423,117.282,117.385,4830300000
USDJPY,20170103,0200,117.387,117.441,117.325,117.383,5839230000
USDJPY,20170103,0300,117.383,117.407,117.355,117.377,3567439999
USDJPY,20170103,0400,117.376,117.393,117.315,117.323,4155180000
USDJPY,20170103,0500,117.324,117.370,117.289,117.340,3221190001
USDJPY,20170103,0600,117.340,117.503,117.315,117.489,3989280000
USDJPY,20170103,0700,117.489,117.966,117.488,117.835,11460020001
USDJPY,20170103,0800,117.840,118.074,117.801,118.064,10471390003
USDJPY,20170103,0900,118.059,118.199,117.988,118.153,10882720004
USDJPY,20170103,1000,118.152,118.289,118.067,118.262,7543569999
USDJPY,20170103,1100,118.265,118.348,118.199,118.200,8926500001
USDJPY,20170103,1200,118.200,118.315,118.143,118.163,8351620000
USDJPY,20170103,1300,118.162,118.278,118.151,118.182,7681500000
USDJPY,20170103,1400,118.183,118.264,118.066,118.254,10523059999
USDJPY,20170103,1500,118.249,118.604,117.973,118.032,18955140010
USDJPY,20170103,1600,118.031,118.084,117.351,117.688,19532410004
USDJPY,20170103,1700,117.690,117.717,117.404,117.434,9247669999
USDJPY,20170103,1800,117.433,117.601,117.223,117.590,8493920001
USDJPY,20170103,1900,117.595,117.695,117.578,117.671,6445390000
USDJPY,20170103,2000,117.669,117.739,117.514,117.730,7106060000
USDJPY,20170103,2100,117.732,117.776,117.641,117.740,3790730000
USDJPY,20170103,2200,117.735,117.767,117.617,117.698,1590330000
USDJPY,20170103,2300,117.696,117.699,117.539,117.632,7193370000
USDJPY,20170104,0000,117.635,117.955,117.630,117.945,10204940001
USDJPY,20170104,0100,117.943,118.185,117.871,118.141,10241629999
USDJPY,20170104,0200,118.143,118.146,117.938,117.945,8427820000
USDJPY,20170104,0300,117.944,118.051,117.864,117.934,7061760002
