<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURJPY,20190101,0000,125.650,125.650,125.650,125.650,240
EURJPY,20190101,0100,125.650,125.650,125.650,125.650,240
EURJPY,20190101,0200,125.650,125.650,125.650,125.650,236
EURJPY,20190101,0300,125.650,125.650,125.650,125.650,240
EURJPY,20190101,0400,125.650,125.650,125.650,125.650,240
EURJPY,20190101,0500,125.650,125.650,125.650,125.650,240
EURJPY,20190101,0600,125.650,125.650,125.650,125.650,236
EURJPY,20190101,0700,125.650,125.650,125.650,125.650,240
EURJPY,20190101,0800,125.650,125.650,125.650,125.650,240
EURJPY,20190101,0900,125.650,125.650,125.650,125.650,240
EURJPY,20190101,1000,125.650,125.650,125.650,125.650,240
EURJPY,20190101,1100,125.650,125.650,125.650,125.650,236
EURJPY,20190101,1200,125.650,125.650,125.650,125.650,240
EURJPY,20190101,1300,125.650,125.650,125.650,125.650,240
EURJPY,20190101,1400,125.650,125.650,125.650,125.650,240
EURJPY,20190101,1500,125.650,125.650,125.650,125.650,236
EURJPY,20190101,1600,125.650,125.650,125.650,125.650,240
EURJPY,20190101,1700,125.650,125.650,125.650,125.650,240
EURJPY,20190101,1800,125.650,125.650,125.650,125.650,240
EURJPY,20190101,1900,125.650,125.650,125.650,125.650,240
EURJPY,20190101,2000,125.650,125.650,125.650,125.650,236
EURJPY,20190101,2100,125.650,125.650,125.650,125.650,240
EURJPY,20190101,2200,125.650,125.840,125.650,125.770,240
EURJPY,20190101,2300,125.780,125.780,125.670,125.710,240
EURJPY,20190102,0000,125.710,125.800,125.670,125.680,240
EURJPY,20190102,0100,125.680,125.680,125.540,125.590,240
EURJPY,20190102,0200,125.580,125.590,125.460,125.490,240
EURJPY,20190102,0300,125.490,125.490,125.120,125.220,240
EURJPY,20190102,0400,125.220,125.220,125.150,125.220,236
EURJPY,20190102,0500,125.220,125.220,125.120,125.170,240
EURJPY,20190102,0600,125.180,125.450,125.180,125.450,240
EURJPY,20190102,0700,125.450,125.480,125.390,125.450,240
EURJPY,20190102,0800,125.470,125.520,125.400,125.430,240
EURJPY,20190102,0900,125.430,125.430,124.570,124.690,240
EURJPY,20190102,1000,124.720,124.720,124.370,124.520,240
EURJPY,20190102,1100,124.550,124.780,124.500,124.690,240
EURJPY,20190102,1200,124.700,124.780,124.690,124.700,240
EURJPY,20190102,1300,124.720,124.820,124.460,124.460,240
EURJPY,20190102,1400,124.470,124.470,123.850,124.090,240
EURJPY,20190102,1500,124.150,124.270,124.150,124.200,240
EURJPY,20190102,1600,124.220,124.290,124.050,124.100,240
EURJPY,20190102,1700,124.040,124.180,124.040,124.070,240
EURJPY,20190102,1800,124.050,124.050,123.920,123.960,240
EURJPY,20190102,1900,123.970,124.000,123.890,123.890,240
EURJPY,20190102,2000,123.880,123.880,123.670,123.740,240
EURJPY,20190102,2100,123.750,123.770,123.480,123.740,240
EURJPY,20190102,2200,123.760,123.760,123.490,123.490,240
EURJPY,20190102,2300,123.480,123.540,119.180,121.010,240
EURJPY,20190103,0000,120.910,122.210,120.910,121.570,240
EURJPY,20190103,0100,121.470,122.240,121.470,121.980,240
EURJPY,20190103,0200,122.110,122.230,121.920,122.000,240
EURJPY,20190103,0300,122.010,122.020,121.640,121.660,240
EURJPY,20190103,0400,121.670,121.860,121.570,121.770,240
EURJPY,20190103,0500,121.770,121.910,121.730,121.780,240
EURJPY,20190103,0600,121.780,121.820,121.290,121.460,240
EURJPY,20190103,0700,121.500,121.550,121.360,121.510,240
EURJPY,20190103,0800,121.490,122.330,121.490,122.300,240
EURJPY,20190103,0900,122.280,122.760,122.170,122.510,240
EURJPY,20190103,1000,122.490,122.690,122.490,122.490,240
EURJPY,20190103,1100,122.470,122.470,122.240,122.370,240
EURJPY,20190103,1200,122.350,122.380,121.930,121.930,240
EURJPY,20190103,1300,121.950,122.280,121.950,122.120,240
EURJPY,20190103,1400,122.100,122.460,122.090,122.430,236
EURJPY,20190103,1500,122.440,122.660,122.400,122.440,240
EURJPY,20190103,1600,122.430,122.870,122.080,122.530,240
EURJPY,20190103,1700,122.520,123.380,122.450,123.170,240
EURJPY,20190103,1800,123.120,123.160,122.850,122.920,240
EURJPY,20190103,1900,122.910,122.970,122.760,122.770,240
EURJPY,20190103,2000,122.760,122.770,122.390,122.560,240
