<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XAUUSD,20221230,2100,1823.448,1823.463,1823.006,1823.463,17850
XAUUSD,20230102,2300,1826.837,1829.958,1823.287,1829.295,1650560
XAUUSD,20230103,0000,1829.285,1832.105,1828.705,1830.555,914110
XAUUSD,20230103,0100,1830.565,1832.305,1826.685,1828.425,1585120
XAUUSD,20230103,0200,1828.445,1839.865,1828.215,1838.245,1362590
XAUUSD,20230103,0300,1838.225,1843.055,1838.225,1841.115,971540
XAUUSD,20230103,0400,1841.135,1842.025,1840.127,1840.188,604600
XAUUSD,20230103,0500,1840.268,1840.955,1837.808,1840.305,842130
XAUUSD,20230103,0600,1840.295,1844.067,1839.905,1841.815,1081530
XAUUSD,20230103,0700,1841.808,1849.865,1840.965,1847.435,2864990
XAUUSD,20230103,0800,1847.445,1847.855,1834.435,1836.025,2797930
XAUUSD,20230103,0900,1836.035,1841.855,1834.725,1838.755,2293660
XAUUSD,20230103,1000,1838.705,1839.295,1833.608,1834.365,1138810
XAUUSD,20230103,1100,1834.375,1834.775,1830.755,1833.088,1181630
XAUUSD,20230103,1200,1833.088,1836.185,1831.678,1834.468,1966060
XAUUSD,20230103,1300,1834.668,1840.965,1834.018,1838.795,2638340
XAUUSD,20230103,1400,1838.825,1849.735,1836.615,1844.707,4064800
XAUUSD,20230103,1500,1844.728,1845.288,1827.525,1833.145,3386230
XAUUSD,20230103,1600,1833.135,1834.178,1828.155,1834.165,1891350
XAUUSD,20230103,1700,1834.155,1839.145,1833.898,1839.145,2825950
XAUUSD,20230103,1800,1839.135,1840.085,1837.257,1838.735,2922170
XAUUSD,20230103,1900,1838.745,1839.148,1836.445,1838.955,803530
XAUUSD,20230103,2000,1838.945,1839.448,1836.568,1838.095,883460
XAUUSD,20230103,2100,1837.915,1839.658,1837.725,1839.048,626290
XAUUSD,20230103,2300,1838.797,1839.008,1836.318,1836.348,733330
XAUUSD,20230104,0000,1836.348,1839.165,1836.048,1838.625,575300
XAUUSD,20230104,0100,1838.625,1844.395,1838.155,1844.248,1377870
XAUUSD,20230104,0200,1844.248,1845.978,1843.287,1845.685,1336790
XAUUSD,20230104,0300,1845.675,1847.055,1845.025,1845.407,837290
XAUUSD,20230104,0400,1845.415,1846.665,1845.308,1846.457,772790
XAUUSD,20230104,0500,1846.448,1846.965,1844.605,1846.178,1016020
XAUUSD,20230104,0600,1846.178,1848.888,1845.658,1847.875,1349000
XAUUSD,20230104,0700,1847.815,1858.465,1847.295,1858.175,2407830
XAUUSD,20230104,0800,1858.165,1865.035,1856.848,1859.778,2741620
XAUUSD,20230104,0900,1859.778,1862.255,1858.825,1860.515,1339150
XAUUSD,20230104,1000,1860.535,1861.428,1857.555,1858.765,1253620
XAUUSD,20230104,1100,1858.755,1862.785,1857.755,1859.978,1150980
