<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XAUUSD,20141231,2100,1184.059,1184.109,1183.701,1183.701,1800
XAUUSD,20150101,2300,1183.949,1187.403,1183.230,1186.664,556970
XAUUSD,20150102,0000,1186.684,1188.282,1186.069,1187.412,730500
XAUUSD,20150102,0100,1187.398,1187.398,1184.341,1184.981,557750
XAUUSD,20150102,0200,1185.001,1185.392,1184.261,1185.101,455710
XAUUSD,20150102,0300,1185.012,1186.222,1184.441,1186.182,365200
XAUUSD,20150102,0400,1186.261,1187.392,1184.781,1184.782,559330
XAUUSD,20150102,0500,1184.782,1185.982,1184.481,1185.931,400890
XAUUSD,20150102,0600,1185.881,1187.481,1185.871,1186.931,641880
XAUUSD,20150102,0700,1186.941,1187.151,1184.692,1185.842,1423710
XAUUSD,20150102,0800,1185.881,1187.941,1185.881,1186.622,1760700
XAUUSD,20150102,0900,1186.622,1187.021,1184.791,1186.252,1450810
XAUUSD,20150102,1000,1186.389,1186.789,1181.318,1182.661,2090250
XAUUSD,20150102,1100,1182.652,1183.888,1180.581,1182.711,2279590
XAUUSD,20150102,1200,1182.851,1183.611,1173.507,1177.101,2666360
XAUUSD,20150102,1300,1177.038,1178.250,1167.430,1174.211,3986290
XAUUSD,20150102,1400,1174.212,1174.462,1169.210,1171.712,3726770
XAUUSD,20150102,1500,1172.823,1194.331,1171.471,1187.941,6397940
XAUUSD,20150102,1600,1187.941,1194.998,1187.662,1192.228,4782590
XAUUSD,20150102,1700,1192.228,1192.834,1185.999,1187.415,3147950
XAUUSD,20150102,1800,1187.439,1188.846,1182.176,1182.624,2616690
XAUUSD,20150102,1900,1182.654,1186.445,1182.425,1185.146,1183830
XAUUSD,20150102,2000,1185.158,1187.530,1184.294,1187.396,883270
XAUUSD,20150102,2100,1187.437,1189.055,1186.929,1188.354,608250
XAUUSD,20150104,2300,1188.111,1188.480,1177.929,1183.841,1180950
XAUUSD,20150105,0000,1183.841,1189.861,1182.784,1189.640,1580460
XAUUSD,20150105,0100,1189.640,1192.941,1189.576,1191.401,1905450
XAUUSD,20150105,0200,1191.421,1194.268,1190.059,1193.062,1493290
XAUUSD,20150105,0300,1193.121,1193.869,1192.582,1192.873,990500
XAUUSD,20150105,0400,1192.863,1192.863,1191.112,1191.636,998260
XAUUSD,20150105,0500,1191.619,1197.692,1191.348,1196.481,1661790
XAUUSD,20150105,0600,1196.542,1197.042,1194.731,1196.501,1384450
XAUUSD,20150105,0700,1196.501,1197.748,1195.462,1195.642,1870320
XAUUSD,20150105,0800,1195.625,1197.399,1193.219,1193.502,2298850
XAUUSD,20150105,0900,1193.540,1195.939,1193.049,1194.418,1790720
XAUUSD,20150105,1000,1194.418,1195.039,1188.488,1189.656,2557340
XAUUSD,20150105,1100,1189.644,1191.242,1186.948,1189.090,1881010
XAUUSD,20150105,1200,1189.090,1190.549,1186.765,1189.102,2557380
XAUUSD,20150105,1300,1189.091,1198.791,1186.729,1194.248,5493110
XAUUSD,20150105,1400,1194.260,1200.491,1193.291,1198.892,5734630
XAUUSD,20150105,1500,1198.841,1202.517,1197.409,1198.738,5434490
XAUUSD,20150105,1600,1198.689,1198.852,1194.388,1196.419,3199280
XAUUSD,20150105,1700,1196.411,1201.339,1195.801,1200.872,2771940
XAUUSD,20150105,1800,1200.888,1204.338,1199.818,1202.529,2226600
XAUUSD,20150105,1900,1202.469,1204.388,1201.930,1203.980,889440
XAUUSD,20150105,2000,1203.979,1207.387,1203.478,1205.783,1093080
XAUUSD,20150105,2100,1205.797,1206.352,1203.379,1204.361,366440
XAUUSD,20150105,2200,1204.111,1204.111,1204.111,1204.111,370
XAUUSD,20150105,2300,1202.701,1204.813,1202.280,1203.241,413960
XAUUSD,20150106,0000,1203.230,1203.652,1201.603,1203.161,840350
XAUUSD,20150106,0100,1203.181,1204.769,1202.486,1204.121,1843840
XAUUSD,20150106,0200,1204.162,1205.362,1204.031,1204.841,1182780
XAUUSD,20150106,0300,1204.842,1205.822,1204.501,1205.602,999990
XAUUSD,20150106,0400,1205.691,1208.099,1205.472,1206.591,1000870
XAUUSD,20150106,0500,1206.591,1207.241,1205.211,1205.991,914270
XAUUSD,20150106,0600,1206.032,1210.485,1205.994,1208.410,2477550
XAUUSD,20150106,0700,1208.502,1211.842,1208.410,1208.632,1925430
XAUUSD,20150106,0800,1208.643,1212.412,1206.611,1211.646,2811430
XAUUSD,20150106,0900,1211.641,1214.278,1210.579,1213.308,3544570
XAUUSD,20150106,1000,1213.308,1213.419,1210.310,1210.894,2411280
XAUUSD,20150106,1100,1210.878,1211.829,1208.871,1210.082,2712560
XAUUSD,20150106,1200,1210.061,1211.171,1208.099,1210.111,2648430
XAUUSD,20150106,1300,1210.129,1213.949,1208.684,1210.631,4129450
XAUUSD,20150106,1400,1210.631,1211.587,1208.149,1209.872,3270680
XAUUSD,20150106,1500,1209.990,1213.282,1205.402,1208.781,5040610
XAUUSD,20150106,1600,1208.789,1223.022,1207.192,1219.716,5606910
XAUUSD,20150106,1700,1219.532,1221.250,1215.655,1216.901,5600320
XAUUSD,20150106,1800,1216.917,1220.829,1216.708,1216.919,3997890
XAUUSD,20150106,1900,1216.919,1217.909,1214.389,1217.278,2814460
XAUUSD,20150106,2000,1217.278,1219.269,1217.219,1218.929,1531060
XAUUSD,20150106,2100,1218.889,1219.768,1217.739,1218.162,581810
XAUUSD,20150106,2200,1217.862,1217.862,1217.862,1217.862,370
XAUUSD,20150106,2300,1218.509,1218.541,1215.955,1216.116,504840
XAUUSD,20150107,0000,1216.372,1218.568,1215.094,1218.069,1292800
XAUUSD,20150107,0100,1218.054,1218.121,1215.803,1217.212,1286630
XAUUSD,20150107,0200,1217.172,1217.742,1216.310,1216.648,1246120
XAUUSD,20150107,0300,1216.648,1217.309,1214.088,1214.188,1397330
XAUUSD,20150107,0400,1214.174,1215.374,1214.117,1215.161,736780
XAUUSD,20150107,0500,1215.161,1215.161,1211.982,1213.540,1685220
XAUUSD,20150107,0600,1213.488,1215.092,1213.352,1213.781,1477890
XAUUSD,20150107,0700,1213.771,1214.522,1212.301,1214.111,1382190
XAUUSD,20150107,0800,1214.111,1216.462,1213.632,1214.701,1943500
XAUUSD,20150107,0900,1214.732,1217.902,1214.671,1217.041,1407170
XAUUSD,20150107,1000,1217.041,1218.258,1212.581,1213.198,2246780
XAUUSD,20150107,1100,1213.249,1214.862,1211.011,1213.428,1889570
XAUUSD,20150107,1200,1213.424,1214.051,1211.901,1212.751,1910330
XAUUSD,20150107,1300,1212.751,1213.412,1208.951,1212.345,4034710
XAUUSD,20150107,1400,1212.345,1214.048,1210.932,1212.279,4939740
XAUUSD,20150107,1500,1212.279,1216.358,1210.629,1214.452,4409450
XAUUSD,20150107,1600,1214.452,1216.102,1211.208,1212.051,3653310
XAUUSD,20150107,1700,1212.074,1213.949,1210.976,1213.427,1505680
XAUUSD,20150107,1800,1213.329,1213.378,1209.988,1210.760,1743680
XAUUSD,20150107,1900,1210.790,1216.386,1209.404,1215.663,2436700
XAUUSD,20150107,2000,1215.632,1216.610,1212.040,1212.201,1386890
XAUUSD,20150107,2100,1212.201,1213.449,1209.735,1210.962,551470
XAUUSD,20150107,2200,1210.514,1210.684,1210.514,1210.584,1110
XAUUSD,20150107,2300,1210.879,1212.660,1210.679,1212.269,277710
XAUUSD,20150108,0000,1212.270,1213.802,1212.158,1212.561,727090
XAUUSD,20150108,0100,1212.662,1214.202,1212.071,1212.189,1544260
XAUUSD,20150108,0200,1212.189,1212.498,1209.565,1210.204,1410630
XAUUSD,20150108,0300,1210.212,1210.578,1206.571,1207.449,1208520
XAUUSD,20150108,0400,1207.449,1207.460,1204.788,1207.261,1283740
XAUUSD,20150108,0500,1207.249,1210.174,1206.758,1209.712,1243650
XAUUSD,20150108,0600,1209.709,1209.972,1207.951,1208.387,1594420
XAUUSD,20150108,0700,1208.372,1208.853,1206.826,1208.512,1778340
XAUUSD,20150108,0800,1208.529,1208.571,1205.601,1207.289,1849480
XAUUSD,20150108,0900,1207.289,1208.912,1207.078,1207.761,1787970
XAUUSD,20150108,1000,1207.761,1208.218,1205.609,1206.278,2184500
XAUUSD,20150108,1100,1206.278,1206.919,1204.771,1206.767,1700890
XAUUSD,20150108,1200,1206.711,1211.149,1205.642,1209.982,2916380
XAUUSD,20150108,1300,1210.029,1213.052,1207.658,1212.902,3661120
XAUUSD,20150108,1400,1212.902,1216.121,1210.538,1215.705,4333460
XAUUSD,20150108,1500,1215.782,1216.429,1212.129,1212.498,4809460
XAUUSD,20150108,1600,1212.498,1215.231,1212.181,1213.119,3238510
XAUUSD,20150108,1700,1213.119,1214.209,1212.349,1213.359,2114770
XAUUSD,20150108,1800,1213.336,1213.538,1206.649,1207.799,3406930
XAUUSD,20150108,1900,1207.799,1209.468,1206.699,1207.569,1542010
XAUUSD,20150108,2000,1207.569,1208.225,1206.276,1207.259,1313160
XAUUSD,20150108,2100,1207.259,1209.038,1207.090,1208.621,626720
XAUUSD,20150108,2200,1208.621,1208.651,1208.621,1208.651,740
XAUUSD,20150108,2300,1208.281,1208.412,1207.218,1208.107,316690
XAUUSD,20150109,0000,1208.096,1210.008,1207.937,1209.699,989020
XAUUSD,20150109,0100,1209.699,1212.082,1209.658,1212.071,1867740
XAUUSD,20150109,0200,1212.071,1212.754,1211.097,1212.546,1307980
XAUUSD,20150109,0300,1212.546,1212.978,1210.661,1211.019,945750
XAUUSD,20150109,0400,1210.981,1212.513,1210.751,1211.350,945890
XAUUSD,20150109,0500,1211.379,1213.115,1211.231,1212.221,1058030
XAUUSD,20150109,0600,1212.221,1214.212,1212.061,1212.312,1298350
XAUUSD,20150109,0700,1212.276,1213.088,1210.893,1211.371,1082070
XAUUSD,20150109,0800,1211.375,1212.282,1210.639,1211.552,1667950
XAUUSD,20150109,0900,1211.542,1211.738,1209.369,1210.688,1950740
XAUUSD,20150109,1000,1210.677,1212.082,1210.081,1212.081,1803110
