<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPJPY,20211230,2300,155.290,155.290,155.290,155.290,4
GBPJPY,20220102,2200,155.710,155.770,155.640,155.660,240
GBPJPY,20220102,2300,155.660,155.870,155.640,155.790,240
GBPJPY,20220103,0000,155.800,155.890,155.660,155.700,240
GBPJPY,20220103,0100,155.690,155.710,155.620,155.640,240
GBPJPY,20220103,0200,155.640,155.650,155.540,155.610,240
GBPJPY,20220103,0300,155.610,155.670,155.530,155.540,240
GBPJPY,20220103,0400,155.550,155.640,155.550,155.620,240
GBPJPY,20220103,0500,155.610,155.750,155.610,155.730,240
GBPJPY,20220103,0600,155.720,155.740,155.590,155.660,240
GBPJPY,20220103,0700,155.650,155.820,155.640,155.810,240
GBPJPY,20220103,0800,155.820,155.830,155.620,155.630,240
GBPJPY,20220103,0900,155.640,155.700,155.460,155.460,240
GBPJPY,20220103,1000,155.470,155.560,155.350,155.410,240
GBPJPY,20220103,1100,155.420,155.470,155.370,155.370,240
GBPJPY,20220103,1200,155.360,155.380,155.100,155.250,240
GBPJPY,20220103,1300,155.260,155.450,155.150,155.190,240
GBPJPY,20220103,1400,155.200,155.230,154.870,154.990,240
GBPJPY,20220103,1500,154.980,155.230,154.920,155.180,240
GBPJPY,20220103,1600,155.170,155.370,155.160,155.320,240
GBPJPY,20220103,1700,155.330,155.430,155.300,155.360,240
GBPJPY,20220103,1800,155.360,155.420,155.340,155.420,240
GBPJPY,20220103,1900,155.430,155.490,155.320,155.390,240
GBPJPY,20220103,2000,155.400,155.470,155.400,155.400,240
GBPJPY,20220103,2100,155.410,155.480,155.370,155.410,240
GBPJPY,20220103,2200,155.400,155.500,155.360,155.460,240
GBPJPY,20220103,2300,155.460,155.530,155.360,155.480,240
GBPJPY,20220104,0000,155.490,155.620,155.440,155.560,240
GBPJPY,20220104,0100,155.550,155.750,155.490,155.720,240
GBPJPY,20220104,0200,155.730,155.910,155.670,155.760,240
GBPJPY,20220104,0300,155.770,155.970,155.760,155.940,240
GBPJPY,20220104,0400,155.940,155.960,155.860,155.870,240
GBPJPY,20220104,0500,155.880,155.890,155.800,155.840,240
GBPJPY,20220104,0600,155.850,156.040,155.730,156.030,240
GBPJPY,20220104,0700,156.040,156.340,156.030,156.220,240
GBPJPY,20220104,0800,156.210,156.500,156.210,156.470,240
GBPJPY,20220104,0900,156.470,156.570,156.360,156.460,240
GBPJPY,20220104,1000,156.470,156.720,156.360,156.700,240
GBPJPY,20220104,1100,156.690,156.820,156.580,156.790,240
GBPJPY,20220104,1200,156.780,157.090,156.780,157.090,240
GBPJPY,20220104,1300,157.080,157.300,157.060,157.110,240
GBPJPY,20220104,1400,157.100,157.390,157.050,157.380,240
GBPJPY,20220104,1500,157.370,157.390,157.010,157.240,240
GBPJPY,20220104,1600,157.240,157.360,157.220,157.230,240
GBPJPY,20220104,1700,157.240,157.240,157.060,157.060,240
GBPJPY,20220104,1800,157.050,157.190,157.040,157.170,240
GBPJPY,20220104,1900,157.160,157.160,157.000,157.030,240
GBPJPY,20220104,2000,157.040,157.110,157.030,157.080,240
GBPJPY,20220104,2100,157.080,157.140,157.040,157.090,240
GBPJPY,20220104,2200,157.080,157.220,157.080,157.150,240
GBPJPY,20220104,2300,157.150,157.260,157.090,157.210,240
GBPJPY,20220105,0000,157.200,157.200,156.870,157.010,240
GBPJPY,20220105,0100,157.020,157.090,156.880,156.920,240
GBPJPY,20220105,0200,156.920,156.940,156.780,156.940,240
GBPJPY,20220105,0300,156.940,156.960,156.830,156.910,240
GBPJPY,20220105,0400,156.920,156.990,156.860,156.920,240
GBPJPY,20220105,0500,156.910,156.980,156.860,156.930,240
GBPJPY,20220105,0600,156.930,157.040,156.830,157.020,240
GBPJPY,20220105,0700,157.030,157.120,156.950,157.040,240
GBPJPY,20220105,0800,157.030,157.040,156.720,156.780,240
GBPJPY,20220105,0900,156.770,156.800,156.560,156.660,240
GBPJPY,20220105,1000,156.650,156.730,156.580,156.630,240
GBPJPY,20220105,1100,156.620,156.730,156.550,156.730,240
GBPJPY,20220105,1200,156.730,156.980,156.720,156.880,240
GBPJPY,20220105,1300,156.890,156.930,156.730,156.740,240
GBPJPY,20220105,1400,156.760,157.080,156.740,157.050,240
GBPJPY,20220105,1500,157.040,157.350,156.960,157.280,240
GBPJPY,20220105,1600,157.280,157.570,157.260,157.560,240
GBPJPY,20220105,1700,157.570,157.740,157.500,157.580,240
GBPJPY,20220105,1800,157.590,157.680,157.360,157.450,240
GBPJPY,20220105,1900,157.440,157.490,157.280,157.280,240
GBPJPY,20220105,2000,157.280,157.370,157.280,157.350,240
GBPJPY,20220105,2100,157.360,157.390,157.310,157.360,240
GBPJPY,20220105,2200,157.360,157.390,157.300,157.380,240
GBPJPY,20220105,2300,157.380,157.440,157.120,157.230,240
GBPJPY,20220106,0000,157.240,157.250,157.010,157.040,240
GBPJPY,20220106,0100,157.050,157.070,156.850,157.060,240
GBPJPY,20220106,0200,157.070,157.090,156.780,156.810,240
GBPJPY,20220106,0300,156.810,156.820,156.700,156.740,240
GBPJPY,20220106,0400,156.740,156.850,156.680,156.750,240
GBPJPY,20220106,0500,156.760,156.760,156.560,156.580,240
GBPJPY,20220106,0600,156.570,156.690,156.340,156.380,240
GBPJPY,20220106,0700,156.390,156.490,156.070,156.310,240
GBPJPY,20220106,0800,156.300,156.410,156.180,156.360,240
GBPJPY,20220106,0900,156.370,156.820,156.330,156.730,240
GBPJPY,20220106,1000,156.730,156.830,156.580,156.720,240
GBPJPY,20220106,1100,156.710,156.920,156.680,156.740,240
GBPJPY,20220106,1200,156.730,156.800,156.570,156.590,240
GBPJPY,20220106,1300,156.600,156.980,156.580,156.700,240
GBPJPY,20220106,1400,156.690,156.690,156.350,156.560,240
GBPJPY,20220106,1500,156.550,156.750,156.460,156.710,240
GBPJPY,20220106,1600,156.700,156.760,156.650,156.690,240
GBPJPY,20220106,1700,156.680,156.720,156.560,156.670,240
GBPJPY,20220106,1800,156.670,156.800,156.670,156.770,240
GBPJPY,20220106,1900,156.780,156.830,156.700,156.770,240
GBPJPY,20220106,2000,156.780,156.830,156.760,156.770,240
GBPJPY,20220106,2100,156.760,156.760,156.710,156.760,240
GBPJPY,20220106,2200,156.750,156.820,156.750,156.770,240
GBPJPY,20220106,2300,156.770,157.000,156.770,156.920,240
GBPJPY,20220107,0000,156.920,157.070,156.920,157.030,240
