<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPJPY,20151231,1800,177.130,177.130,177.130,177.130,4
GBPJPY,20160103,2300,177.250,177.280,177.140,177.250,240
GBPJPY,20160104,0000,177.250,177.320,177.170,177.260,240
GBPJPY,20160104,0100,177.250,177.310,176.620,176.620,240
GBPJPY,20160104,0200,176.620,176.620,175.990,176.250,240
GBPJPY,20160104,0300,176.320,176.320,176.110,176.150,240
GBPJPY,20160104,0400,176.120,176.200,175.990,176.140,240
GBPJPY,20160104,0500,176.100,176.130,175.830,175.940,240
GBPJPY,20160104,0600,175.890,176.030,175.830,175.990,240
GBPJPY,20160104,0700,175.970,175.970,175.440,175.610,240
GBPJPY,20160104,0800,175.570,175.880,175.090,175.770,240
GBPJPY,20160104,0900,175.730,175.940,175.540,175.690,240
GBPJPY,20160104,1000,175.700,176.230,175.690,175.980,240
GBPJPY,20160104,1100,175.950,175.950,175.330,175.420,240
GBPJPY,20160104,1200,175.430,175.740,175.380,175.660,240
GBPJPY,20160104,1300,175.710,176.010,175.630,175.730,240
GBPJPY,20160104,1400,175.710,175.710,175.320,175.320,240
GBPJPY,20160104,1500,175.250,175.430,175.170,175.230,240
GBPJPY,20160104,1600,175.200,175.260,174.960,175.180,240
GBPJPY,20160104,1700,175.170,175.500,175.130,175.460,240
GBPJPY,20160104,1800,175.470,175.670,175.440,175.510,240
GBPJPY,20160104,1900,175.520,175.570,175.430,175.490,236
GBPJPY,20160104,2000,175.500,175.790,175.460,175.760,240
GBPJPY,20160104,2100,175.750,175.880,175.680,175.760,240
GBPJPY,20160104,2200,175.770,175.770,175.530,175.570,240
GBPJPY,20160104,2300,175.550,175.730,175.450,175.730,240
GBPJPY,20160105,0000,175.720,175.770,175.400,175.440,240
GBPJPY,20160105,0100,175.440,176.040,175.320,176.040,240
GBPJPY,20160105,0200,176.010,176.010,175.810,175.930,240
GBPJPY,20160105,0300,175.980,176.120,175.920,175.920,240
GBPJPY,20160105,0400,175.910,175.980,175.730,175.920,240
GBPJPY,20160105,0500,175.910,175.930,175.620,175.750,240
GBPJPY,20160105,0600,175.760,175.860,175.560,175.840,240
GBPJPY,20160105,0700,175.860,175.910,175.620,175.650,240
GBPJPY,20160105,0800,175.660,175.660,174.970,175.000,240
GBPJPY,20160105,0900,175.010,175.190,174.740,174.740,240
GBPJPY,20160105,1000,174.720,174.750,174.380,174.670,240
GBPJPY,20160105,1100,174.660,174.770,174.470,174.470,240
GBPJPY,20160105,1200,174.430,174.580,174.270,174.570,240
GBPJPY,20160105,1300,174.570,174.840,174.500,174.840,240
GBPJPY,20160105,1400,174.860,175.050,174.670,174.670,240
GBPJPY,20160105,1500,174.650,174.670,174.160,174.530,240
GBPJPY,20160105,1600,174.490,174.560,174.350,174.380,240
GBPJPY,20160105,1700,174.340,174.440,174.100,174.400,240
GBPJPY,20160105,1800,174.410,174.540,174.270,174.490,240
GBPJPY,20160105,1900,174.500,174.580,174.420,174.440,240
GBPJPY,20160105,2000,174.430,174.620,174.360,174.610,240
GBPJPY,20160105,2100,174.600,174.720,174.530,174.700,240
GBPJPY,20160105,2200,174.690,174.790,174.610,174.790,240
GBPJPY,20160105,2300,174.780,174.880,174.700,174.750,240
GBPJPY,20160106,0000,174.750,174.790,174.560,174.610,240
GBPJPY,20160106,0100,174.620,174.700,173.830,173.850,240
GBPJPY,20160106,0200,173.880,174.050,173.700,173.730,240
GBPJPY,20160106,0300,173.680,173.990,173.600,173.870,240
GBPJPY,20160106,0400,173.930,174.220,173.890,174.010,240
GBPJPY,20160106,0500,174.030,174.080,173.820,173.990,240
GBPJPY,20160106,0600,173.980,174.030,173.760,173.880,240
GBPJPY,20160106,0700,173.860,173.950,173.680,173.860,240
GBPJPY,20160106,0800,173.830,173.840,173.270,173.550,240
GBPJPY,20160106,0900,173.510,173.560,173.340,173.470,240
GBPJPY,20160106,1000,173.510,173.660,173.330,173.470,240
GBPJPY,20160106,1100,173.500,173.570,173.290,173.570,240
GBPJPY,20160106,1200,173.580,173.580,173.280,173.280,240
GBPJPY,20160106,1300,173.290,173.760,173.120,173.750,240
GBPJPY,20160106,1400,173.780,173.780,173.450,173.580,240
GBPJPY,20160106,1500,173.620,173.660,173.140,173.270,240
GBPJPY,20160106,1600,173.280,173.480,173.280,173.370,240
GBPJPY,20160106,1700,173.350,173.400,173.270,173.380,240
GBPJPY,20160106,1800,173.370,173.500,173.290,173.340,240
GBPJPY,20160106,1900,173.360,173.520,173.130,173.140,240
GBPJPY,20160106,2000,173.130,173.360,173.090,173.280,240
GBPJPY,20160106,2100,173.290,173.360,173.180,173.300,240
GBPJPY,20160106,2200,173.310,173.350,173.230,173.280,240
GBPJPY,20160106,2300,173.260,173.520,173.260,173.480,240
GBPJPY,20160107,0000,173.480,173.620,173.440,173.540,240
GBPJPY,20160107,0100,173.530,173.720,172.180,172.600,240
