<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPJPY,20191231,1800,143.940,143.940,143.920,143.920,4
GBPJPY,20200101,2200,144.110,144.110,143.910,143.990,232
GBPJPY,20200101,2300,143.990,144.050,143.930,144.020,240
GBPJPY,20200102,0000,144.030,144.140,143.980,144.080,240
GBPJPY,20200102,0100,144.070,144.150,143.980,144.000,240
GBPJPY,20200102,0200,144.010,144.030,143.890,143.950,240
GBPJPY,20200102,0300,143.960,143.960,143.480,143.550,240
GBPJPY,20200102,0400,143.560,143.670,143.510,143.570,240
GBPJPY,20200102,0500,143.580,143.650,143.530,143.650,240
GBPJPY,20200102,0600,143.660,143.750,143.560,143.670,240
GBPJPY,20200102,0700,143.680,143.870,143.670,143.820,240
GBPJPY,20200102,0800,143.820,143.910,143.700,143.820,240
GBPJPY,20200102,0900,143.810,143.880,143.740,143.770,240
GBPJPY,20200102,1000,143.770,143.800,143.690,143.710,240
GBPJPY,20200102,1100,143.720,143.720,143.460,143.550,240
GBPJPY,20200102,1200,143.560,143.710,143.460,143.510,240
GBPJPY,20200102,1300,143.520,143.540,143.140,143.200,240
GBPJPY,20200102,1400,143.210,143.230,142.710,142.860,240
GBPJPY,20200102,1500,142.870,142.960,142.640,142.740,240
GBPJPY,20200102,1600,142.750,142.780,142.250,142.320,240
GBPJPY,20200102,1700,142.310,142.510,142.290,142.490,240
GBPJPY,20200102,1800,142.500,142.610,142.390,142.560,240
GBPJPY,20200102,1900,142.570,142.590,142.470,142.510,240
GBPJPY,20200102,2000,142.500,142.620,142.480,142.580,240
GBPJPY,20200102,2100,142.590,142.620,142.550,142.560,240
GBPJPY,20200102,2200,142.570,142.660,142.550,142.610,240
GBPJPY,20200102,2300,142.610,142.750,142.580,142.680,236
GBPJPY,20200103,0000,142.680,142.720,142.580,142.580,240
GBPJPY,20200103,0100,142.570,142.640,142.090,142.090,240
GBPJPY,20200103,0200,142.080,142.190,141.750,141.810,240
GBPJPY,20200103,0300,141.820,142.080,141.790,142.070,240
GBPJPY,20200103,0400,142.060,142.140,141.910,141.910,240
GBPJPY,20200103,0500,141.900,141.960,141.750,141.870,240
GBPJPY,20200103,0600,141.860,141.860,141.620,141.860,240
GBPJPY,20200103,0700,141.880,141.890,141.170,141.330,240
GBPJPY,20200103,0800,141.340,141.680,141.230,141.390,240
GBPJPY,20200103,0900,141.400,141.460,141.170,141.170,240
GBPJPY,20200103,1000,141.180,141.440,141.180,141.250,240
GBPJPY,20200103,1100,141.240,141.300,140.970,141.020,240
GBPJPY,20200103,1200,141.030,141.370,141.000,141.340,240
GBPJPY,20200103,1300,141.350,141.720,141.340,141.390,240
GBPJPY,20200103,1400,141.380,141.590,141.310,141.450,240
