<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPJPY,20190101,0000,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,0100,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,0200,139.770,139.770,139.770,139.770,236
GBPJPY,20190101,0300,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,0400,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,0500,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,0600,139.770,139.770,139.770,139.770,236
GBPJPY,20190101,0700,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,0800,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,0900,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,1000,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,1100,139.770,139.770,139.770,139.770,236
GBPJPY,20190101,1200,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,1300,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,1400,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,1500,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,1600,139.770,139.770,139.770,139.770,236
GBPJPY,20190101,1700,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,1800,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,1900,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,2000,139.770,139.770,139.770,139.770,236
GBPJPY,20190101,2100,139.770,139.770,139.770,139.770,240
GBPJPY,20190101,2200,139.770,139.950,139.750,139.750,240
GBPJPY,20190101,2300,139.760,139.780,139.640,139.710,240
GBPJPY,20190102,0000,139.720,139.860,139.720,139.840,236
GBPJPY,20190102,0100,139.840,139.840,139.640,139.740,240
GBPJPY,20190102,0200,139.740,139.760,139.630,139.640,240
GBPJPY,20190102,0300,139.630,139.630,139.190,139.230,240
GBPJPY,20190102,0400,139.240,139.260,139.170,139.260,240
GBPJPY,20190102,0500,139.260,139.270,139.180,139.250,240
GBPJPY,20190102,0600,139.260,139.420,139.260,139.400,240
GBPJPY,20190102,0700,139.400,139.430,139.260,139.300,240
GBPJPY,20190102,0800,139.330,139.390,139.260,139.340,240
GBPJPY,20190102,0900,139.340,139.400,138.280,138.400,240
GBPJPY,20190102,1000,138.470,138.470,138.170,138.210,240
GBPJPY,20190102,1100,138.220,138.350,138.070,138.160,240
GBPJPY,20190102,1200,138.160,138.260,138.070,138.070,240
GBPJPY,20190102,1300,138.110,138.310,138.010,138.050,240
GBPJPY,20190102,1400,138.070,138.080,137.390,137.620,240
GBPJPY,20190102,1500,137.640,137.840,137.590,137.790,240
GBPJPY,20190102,1600,137.800,137.980,137.700,137.700,240
GBPJPY,20190102,1700,137.610,137.840,137.500,137.630,240
GBPJPY,20190102,1800,137.730,137.830,137.690,137.790,240
GBPJPY,20190102,1900,137.790,137.790,137.640,137.700,240
GBPJPY,20190102,2000,137.690,137.690,137.480,137.540,240
GBPJPY,20190102,2100,137.550,137.570,137.230,137.540,240
GBPJPY,20190102,2200,137.560,137.560,137.240,137.270,240
GBPJPY,20190102,2300,137.270,137.270,132.240,133.100,240
GBPJPY,20190103,0000,133.130,135.120,133.130,134.460,240
GBPJPY,20190103,0100,134.380,135.210,134.380,135.010,240
GBPJPY,20190103,0200,135.130,135.200,134.720,134.880,240
GBPJPY,20190103,0300,134.900,134.900,134.380,134.380,240
GBPJPY,20190103,0400,134.390,134.560,134.250,134.470,240
GBPJPY,20190103,0500,134.470,134.570,134.420,134.450,240
GBPJPY,20190103,0600,134.430,134.450,133.860,134.120,240
GBPJPY,20190103,0700,134.160,134.170,134.040,134.130,240
GBPJPY,20190103,0800,134.100,135.070,134.100,135.050,240
GBPJPY,20190103,0900,134.990,135.520,134.820,135.250,240
GBPJPY,20190103,1000,135.250,135.640,135.250,135.440,240
GBPJPY,20190103,1100,135.430,135.430,135.150,135.290,240
GBPJPY,20190103,1200,135.270,135.270,134.970,134.970,240
GBPJPY,20190103,1300,135.010,135.310,134.970,135.200,236
GBPJPY,20190103,1400,135.200,135.730,135.120,135.610,240
GBPJPY,20190103,1500,135.620,135.840,135.520,135.540,240
GBPJPY,20190103,1600,135.500,135.790,134.960,135.530,240
GBPJPY,20190103,1700,135.500,136.730,135.440,136.460,240
GBPJPY,20190103,1800,136.600,136.610,136.160,136.170,240
GBPJPY,20190103,1900,136.160,136.230,136.100,136.120,240
GBPJPY,20190103,2000,136.130,136.130,135.670,135.850,240
GBPJPY,20190103,2100,135.860,136.040,135.780,135.850,240
GBPJPY,20190103,2200,135.830,136.030,135.780,136.000,240
GBPJPY,20190103,2300,135.990,136.320,135.990,136.130,240
