<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPJPY,20210101,0000,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,0100,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,0200,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,0300,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,0400,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,0500,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,0600,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,0700,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,0800,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,0900,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,1000,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,1100,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,1200,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,1300,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,1400,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,1500,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,1600,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,1700,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,1800,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,1900,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,2000,141.140,141.140,141.140,141.140,240
GBPJPY,20210101,2100,141.140,141.140,141.140,141.140,4
GBPJPY,20210103,2200,140.960,141.270,140.960,141.240,240
GBPJPY,20210103,2300,141.220,141.220,140.770,140.890,240
GBPJPY,20210104,0000,140.890,141.070,140.880,140.990,240
GBPJPY,20210104,0100,140.980,141.050,140.940,140.970,240
GBPJPY,20210104,0200,140.970,141.010,140.940,140.960,240
GBPJPY,20210104,0300,140.960,141.010,140.860,140.880,240
GBPJPY,20210104,0400,140.880,140.930,140.820,140.930,240
GBPJPY,20210104,0500,140.940,140.980,140.850,140.910,240
GBPJPY,20210104,0600,140.910,141.030,140.730,140.830,240
GBPJPY,20210104,0700,140.820,140.890,140.560,140.710,240
GBPJPY,20210104,0800,140.720,140.750,140.390,140.430,240
GBPJPY,20210104,0900,140.440,140.750,140.430,140.680,240
GBPJPY,20210104,1000,140.690,140.820,140.540,140.570,240
GBPJPY,20210104,1100,140.580,140.590,140.390,140.510,240
GBPJPY,20210104,1200,140.500,140.550,140.180,140.390,240
GBPJPY,20210104,1300,140.380,140.410,140.150,140.190,240
GBPJPY,20210104,1400,140.200,140.200,139.900,140.040,240
GBPJPY,20210104,1500,140.030,140.150,139.780,139.780,240
GBPJPY,20210104,1600,139.790,139.970,139.660,139.950,240
GBPJPY,20210104,1700,139.940,139.940,139.770,139.860,240
GBPJPY,20210104,1800,139.850,139.890,139.780,139.860,240
GBPJPY,20210104,1900,139.870,139.910,139.740,139.910,240
GBPJPY,20210104,2000,139.920,140.040,139.830,139.940,240
GBPJPY,20210104,2100,139.950,139.980,139.890,139.960,240
GBPJPY,20210104,2200,139.950,139.990,139.860,139.920,240
GBPJPY,20210104,2300,139.920,139.990,139.880,139.890,240
GBPJPY,20210105,0000,139.900,140.000,139.880,139.910,240
GBPJPY,20210105,0100,139.910,140.100,139.900,140.070,240
GBPJPY,20210105,0200,140.060,140.120,139.920,139.940,240
GBPJPY,20210105,0300,139.940,139.970,139.860,139.920,240
GBPJPY,20210105,0400,139.910,139.990,139.900,139.980,240
GBPJPY,20210105,0500,139.970,140.030,139.880,140.000,240
GBPJPY,20210105,0600,140.010,140.020,139.610,139.670,240
GBPJPY,20210105,0700,139.680,139.870,139.500,139.530,240
GBPJPY,20210105,0800,139.520,139.720,139.480,139.540,240
GBPJPY,20210105,0900,139.530,139.770,139.520,139.760,240
GBPJPY,20210105,1000,139.750,139.880,139.710,139.740,240
GBPJPY,20210105,1100,139.730,139.750,139.610,139.730,240
GBPJPY,20210105,1200,139.720,139.800,139.510,139.590,240
GBPJPY,20210105,1300,139.590,139.830,139.580,139.770,240
GBPJPY,20210105,1400,139.780,139.930,139.620,139.730,240
GBPJPY,20210105,1500,139.720,139.930,139.690,139.850,240
GBPJPY,20210105,1600,139.850,139.980,139.830,139.920,240
GBPJPY,20210105,1700,139.910,139.920,139.740,139.860,240
GBPJPY,20210105,1800,139.870,139.930,139.820,139.820,240
GBPJPY,20210105,1900,139.830,139.920,139.830,139.890,240
