<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XAGUSD,20141231,2145,15.674,15.674,15.672,15.672,40000
XAGUSD,20150101,2300,15.678,15.864,15.654,15.837,7965600
XAGUSD,20150101,2315,15.835,15.898,15.835,15.867,4099200
XAGUSD,20150101,2330,15.867,15.880,15.811,15.811,5826400
XAGUSD,20150101,2345,15.811,15.836,15.796,15.805,7320200
XAGUSD,20150102,0000,15.805,15.814,15.774,15.813,4632000
XAGUSD,20150102,0015,15.811,15.854,15.803,15.854,3967500
XAGUSD,20150102,0030,15.853,15.855,15.802,15.810,3213900
XAGUSD,20150102,0045,15.814,15.844,15.811,15.842,3666100
XAGUSD,20150102,0100,15.841,15.851,15.830,15.830,3588100
XAGUSD,20150102,0115,15.829,15.830,15.784,15.791,4914200
XAGUSD,20150102,0130,15.791,15.804,15.776,15.803,7221900
XAGUSD,20150102,0145,15.803,15.813,15.797,15.804,2404500
XAGUSD,20150102,0200,15.805,15.808,15.796,15.798,2773300
XAGUSD,20150102,0215,15.799,15.800,15.771,15.773,6882000
XAGUSD,20150102,0230,15.773,15.805,15.773,15.786,5087000
XAGUSD,20150102,0245,15.787,15.794,15.786,15.790,5096000
XAGUSD,20150102,0300,15.790,15.793,15.776,15.793,4473700
XAGUSD,20150102,0315,15.793,15.802,15.787,15.801,3859700
XAGUSD,20150102,0330,15.802,15.830,15.801,15.809,4102200
XAGUSD,20150102,0345,15.808,15.819,15.807,15.819,3443600
XAGUSD,20150102,0400,15.821,15.835,15.821,15.832,2795800
XAGUSD,20150102,0415,15.832,15.870,15.832,15.861,2284200
XAGUSD,20150102,0430,15.863,15.884,15.842,15.849,4126300
XAGUSD,20150102,0445,15.848,15.851,15.812,15.819,4724200
XAGUSD,20150102,0500,15.819,15.837,15.811,15.822,5365800
XAGUSD,20150102,0515,15.821,15.847,15.819,15.847,3235200
XAGUSD,20150102,0530,15.845,15.857,15.841,15.843,2173300
XAGUSD,20150102,0545,15.845,15.863,15.832,15.852,3293600
XAGUSD,20150102,0600,15.851,15.889,15.847,15.884,5681100
XAGUSD,20150102,0615,15.883,15.891,15.881,15.886,1919500
XAGUSD,20150102,0630,15.885,15.894,15.865,15.870,3037700
XAGUSD,20150102,0645,15.870,15.890,15.869,15.884,3223400
XAGUSD,20150102,0700,15.883,15.892,15.825,15.826,8433600
XAGUSD,20150102,0715,15.824,15.836,15.802,15.823,7168900
XAGUSD,20150102,0730,15.825,15.852,15.818,15.838,7769500
XAGUSD,20150102,0745,15.837,15.844,15.809,15.830,8372200
