<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XAGUSD,20191231,2145,17.813,17.829,17.812,17.812,46200
XAGUSD,20200101,2300,17.863,17.929,17.856,17.911,27389600
XAGUSD,20200101,2315,17.910,17.926,17.901,17.907,33119300
XAGUSD,20200101,2330,17.906,17.908,17.887,17.899,30578700
XAGUSD,20200101,2345,17.900,17.900,17.879,17.880,22379400
XAGUSD,20200102,0000,17.880,17.904,17.880,17.900,35530800
XAGUSD,20200102,0015,17.900,17.903,17.877,17.886,24553500
XAGUSD,20200102,0030,17.888,17.888,17.870,17.872,19451800
XAGUSD,20200102,0045,17.871,17.893,17.859,17.886,23987000
XAGUSD,20200102,0100,17.887,17.907,17.811,17.874,198572600
XAGUSD,20200102,0115,17.873,17.908,17.870,17.875,68271600
XAGUSD,20200102,0130,17.870,17.877,17.851,17.853,49556900
XAGUSD,20200102,0145,17.853,17.865,17.817,17.831,71001300
XAGUSD,20200102,0200,17.831,17.838,17.777,17.836,87630900
XAGUSD,20200102,0215,17.839,17.849,17.825,17.844,23127100
XAGUSD,20200102,0230,17.845,17.868,17.833,17.865,53036300
XAGUSD,20200102,0245,17.866,17.874,17.859,17.866,25221800
XAGUSD,20200102,0300,17.860,17.885,17.860,17.870,25508100
XAGUSD,20200102,0315,17.874,17.875,17.841,17.852,30758000
XAGUSD,20200102,0330,17.852,17.864,17.849,17.854,19193600
XAGUSD,20200102,0345,17.847,17.863,17.847,17.856,10474200
XAGUSD,20200102,0400,17.855,17.862,17.848,17.851,5669200
XAGUSD,20200102,0415,17.853,17.864,17.848,17.857,9540900
XAGUSD,20200102,0430,17.858,17.859,17.848,17.851,8715500
XAGUSD,20200102,0445,17.851,17.857,17.839,17.845,12879800
XAGUSD,20200102,0500,17.844,17.855,17.833,17.853,16368200
XAGUSD,20200102,0515,17.852,17.862,17.843,17.861,14148500
XAGUSD,20200102,0530,17.859,17.866,17.833,17.853,40567500
XAGUSD,20200102,0545,17.853,17.862,17.841,17.849,40079700
XAGUSD,20200102,0600,17.849,17.881,17.848,17.875,37734300
XAGUSD,20200102,0615,17.874,17.877,17.855,17.860,38584000
XAGUSD,20200102,0630,17.859,17.863,17.839,17.860,40467400
XAGUSD,20200102,0645,17.861,17.870,17.846,17.870,52401600
XAGUSD,20200102,0700,17.869,17.875,17.853,17.863,37508300
XAGUSD,20200102,0715,17.862,17.865,17.849,17.859,32398600
XAGUSD,20200102,0730,17.858,17.868,17.853,17.867,36704500
XAGUSD,20200102,0745,17.865,17.868,17.845,17.846,31389500
XAGUSD,20200102,0800,17.846,17.873,17.829,17.871,92374200
XAGUSD,20200102,0815,17.871,17.873,17.845,17.848,61905800
XAGUSD,20200102,0830,17.845,17.870,17.845,17.870,55199000
XAGUSD,20200102,0845,17.870,17.900,17.865,17.897,65272600
XAGUSD,20200102,0900,17.897,17.901,17.885,17.899,38979000
XAGUSD,20200102,0915,17.898,17.916,17.891,17.916,38757300
XAGUSD,20200102,0930,17.910,17.927,17.909,17.920,33951600
XAGUSD,20200102,0945,17.919,17.921,17.894,17.898,28354200
XAGUSD,20200102,1000,17.897,17.900,17.884,17.896,44542800
XAGUSD,20200102,1015,17.896,17.899,17.890,17.892,24651500
XAGUSD,20200102,1030,17.893,17.895,17.874,17.884,20728200
XAGUSD,20200102,1045,17.887,17.910,17.887,17.909,23666600
XAGUSD,20200102,1100,17.910,17.923,17.903,17.909,25174500
