<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XAGUSD,20221230,2100,23.955,23.955,23.953,23.953,15000
XAGUSD,20230102,2300,24.036,24.130,23.938,24.090,18666300
XAGUSD,20230103,0000,24.091,24.154,24.043,24.085,48440700
XAGUSD,20230103,0100,24.085,24.169,23.871,23.995,114675500
XAGUSD,20230103,0200,23.998,24.251,23.973,24.232,91441600
XAGUSD,20230103,0300,24.234,24.455,24.220,24.336,85193400
XAGUSD,20230103,0400,24.337,24.405,24.295,24.362,40083400
XAGUSD,20230103,0500,24.363,24.408,24.295,24.382,82618940
XAGUSD,20230103,0600,24.378,24.530,24.346,24.403,82359800
XAGUSD,20230103,0700,24.400,24.522,24.344,24.511,111162800
XAGUSD,20230103,0800,24.522,24.541,24.198,24.234,157669000
XAGUSD,20230103,0900,24.235,24.456,24.212,24.371,104397800
XAGUSD,20230103,1000,24.370,24.401,24.270,24.287,63309200
XAGUSD,20230103,1100,24.279,24.304,24.190,24.278,66014000
XAGUSD,20230103,1200,24.279,24.318,24.214,24.244,58927600
XAGUSD,20230103,1300,24.251,24.379,24.217,24.357,116400540
XAGUSD,20230103,1400,24.351,24.483,24.296,24.296,197868400
XAGUSD,20230103,1500,24.296,24.334,24.013,24.171,206243400
XAGUSD,20230103,1600,24.169,24.190,23.948,24.032,252787400
XAGUSD,20230103,1700,24.037,24.068,23.954,24.019,81133600
XAGUSD,20230103,1800,24.020,24.095,23.986,24.057,83863000
XAGUSD,20230103,1900,24.055,24.060,23.939,23.994,93363000
XAGUSD,20230103,2000,24.005,24.019,23.932,23.954,60518300
XAGUSD,20230103,2100,23.958,24.005,23.937,23.986,15899500
XAGUSD,20230103,2300,23.953,23.987,23.944,23.963,11707200
XAGUSD,20230104,0000,23.960,24.074,23.958,24.071,29313030
XAGUSD,20230104,0100,24.070,24.100,23.946,24.085,81036600
XAGUSD,20230104,0200,24.080,24.114,24.048,24.064,54169600
XAGUSD,20230104,0300,24.060,24.108,24.046,24.097,25733800
XAGUSD,20230104,0400,24.095,24.135,24.087,24.127,50159000
XAGUSD,20230104,0500,24.127,24.141,24.044,24.080,58770200
XAGUSD,20230104,0600,24.072,24.150,24.039,24.105,64576600
XAGUSD,20230104,0700,24.100,24.310,24.090,24.197,97805400
XAGUSD,20230104,0800,24.195,24.377,24.174,24.301,151319200
XAGUSD,20230104,0900,24.302,24.352,24.220,24.312,77947400
XAGUSD,20230104,1000,24.314,24.403,24.301,24.374,64576800
XAGUSD,20230104,1100,24.366,24.450,24.256,24.266,60703200
XAGUSD,20230104,1200,24.252,24.300,24.103,24.164,95652400
XAGUSD,20230104,1300,24.163,24.296,24.105,24.208,156903100
XAGUSD,20230104,1400,24.207,24.293,24.154,24.239,161527800
XAGUSD,20230104,1500,24.227,24.237,23.933,24.089,255241400
XAGUSD,20230104,1600,24.088,24.186,24.011,24.115,110581800
XAGUSD,20230104,1700,24.108,24.115,23.755,23.762,71865800
XAGUSD,20230104,1800,23.755,23.835,23.614,23.679,107807500
XAGUSD,20230104,1900,23.686,23.809,23.575,23.742,129944400
XAGUSD,20230104,2000,23.738,23.776,23.663,23.771,63036900
XAGUSD,20230104,2100,23.771,23.806,23.737,23.742,13868900
XAGUSD,20230104,2300,23.744,23.821,23.718,23.800,13177600
XAGUSD,20230105,0000,23.798,23.847,23.762,23.828,31371000
XAGUSD,20230105,0100,23.823,23.908,23.792,23.857,72681200
XAGUSD,20230105,0200,23.858,23.858,23.722,23.780,47298000
XAGUSD,20230105,0300,23.783,23.783,23.657,23.672,49651800
XAGUSD,20230105,0400,23.673,23.762,23.666,23.752,24761200
XAGUSD,20230105,0500,23.756,23.785,23.675,23.777,44316000
XAGUSD,20230105,0600,23.769,23.856,23.619,23.623,81374500
XAGUSD,20230105,0700,23.619,23.785,23.600,23.650,71487800
XAGUSD,20230105,0800,23.651,23.666,23.189,23.378,189596400
XAGUSD,20230105,0900,23.375,23.554,23.363,23.507,167621800
XAGUSD,20230105,1000,23.498,23.524,23.436,23.463,203026600
XAGUSD,20230105,1100,23.464,23.563,23.424,23.441,77753400
XAGUSD,20230105,1200,23.441,23.488,23.384,23.411,120525400
XAGUSD,20230105,1300,23.411,23.519,23.213,23.256,316157800
XAGUSD,20230105,1400,23.258,23.372,23.213,23.355,424842600
XAGUSD,20230105,1500,23.356,23.394,23.130,23.146,439089720
XAGUSD,20230105,1600,23.144,23.265,23.105,23.120,209005800
XAGUSD,20230105,1700,23.122,23.224,23.112,23.215,52978400
XAGUSD,20230105,1800,23.206,23.345,23.187,23.297,57103000
XAGUSD,20230105,1900,23.299,23.320,23.180,23.197,51217200
XAGUSD,20230105,2000,23.196,23.239,23.157,23.225,87501300
XAGUSD,20230105,2100,23.224,23.239,23.197,23.197,11916960
XAGUSD,20230105,2300,23.199,23.241,23.186,23.208,18810200
XAGUSD,20230106,0000,23.210,23.270,23.187,23.258,41000800
XAGUSD,20230106,0100,23.262,23.336,23.193,23.315,79226000
XAGUSD,20230106,0200,23.310,23.361,23.279,23.311,109013400
XAGUSD,20230106,0300,23.314,23.401,23.297,23.370,109616600
XAGUSD,20230106,0400,23.372,23.396,23.330,23.337,53991400
XAGUSD,20230106,0500,23.335,23.359,23.281,23.312,60765800
XAGUSD,20230106,0600,23.309,23.414,23.304,23.386,80920200
XAGUSD,20230106,0700,23.380,23.440,23.317,23.405,88221200
XAGUSD,20230106,0800,23.406,23.478,23.370,23.385,84531800
XAGUSD,20230106,0900,23.378,23.420,23.305,23.404,61540200
XAGUSD,20230106,1000,23.404,23.486,23.378,23.435,80082800
XAGUSD,20230106,1100,23.429,23.526,23.398,23.440,108627000
XAGUSD,20230106,1200,23.447,23.467,23.356,23.369,119925400
XAGUSD,20230106,1300,23.370,23.743,23.201,23.693,279387400
XAGUSD,20230106,1400,23.703,23.731,23.470,23.546,176855100
XAGUSD,20230106,1500,23.594,23.843,23.592,23.793,392547400
XAGUSD,20230106,1600,23.796,23.842,23.730,23.833,223946000
XAGUSD,20230106,1700,23.831,23.876,23.760,23.828,95669640
XAGUSD,20230106,1800,23.820,23.890,23.792,23.881,144391700
XAGUSD,20230106,1900,23.878,23.906,23.840,23.861,84911400
XAGUSD,20230106,2000,23.865,23.881,23.809,23.829,109092000
XAGUSD,20230106,2100,23.830,23.841,23.771,23.771,10354600
XAGUSD,20230108,2300,23.860,24.032,23.809,23.989,118272200
XAGUSD,20230109,0000,24.001,24.021,23.882,23.937,91924200
XAGUSD,20230109,0100,23.929,24.026,23.911,24.003,160567000
XAGUSD,20230109,0200,24.010,24.079,23.985,24.047,156708000
XAGUSD,20230109,0300,24.047,24.050,23.926,23.975,108328400
XAGUSD,20230109,0400,23.970,24.000,23.947,23.984,22473600
XAGUSD,20230109,0500,23.984,24.041,23.942,24.034,50704200
XAGUSD,20230109,0600,24.032,24.090,24.001,24.023,91863600
XAGUSD,20230109,0700,24.024,24.093,23.871,23.892,156449800
XAGUSD,20230109,0800,23.893,23.992,23.841,23.907,149458600
XAGUSD,20230109,0900,23.908,23.951,23.873,23.918,224841400
XAGUSD,20230109,1000,23.922,23.949,23.847,23.852,83039400
XAGUSD,20230109,1100,23.863,23.914,23.779,23.834,161115200
XAGUSD,20230109,1200,23.834,23.956,23.806,23.894,122013800
XAGUSD,20230109,1300,23.906,23.978,23.764,23.883,205565200
XAGUSD,20230109,1400,23.885,24.062,23.844,23.927,296917400
XAGUSD,20230109,1500,23.925,23.975,23.823,23.940,178177000
XAGUSD,20230109,1600,23.939,23.952,23.743,23.807,142353400
XAGUSD,20230109,1700,23.804,23.820,23.666,23.752,191550400
XAGUSD,20230109,1800,23.749,23.775,23.650,23.677,176944600
XAGUSD,20230109,1900,23.680,23.744,23.659,23.717,156034000
XAGUSD,20230109,2000,23.718,23.721,23.570,23.618,66347200
XAGUSD,20230109,2100,23.618,23.654,23.584,23.645,13192700
XAGUSD,20230109,2300,23.601,23.659,23.595,23.649,16469400
XAGUSD,20230110,0000,23.646,23.659,23.538,23.628,86829900
XAGUSD,20230110,0100,23.628,23.706,23.561,23.649,220212800
XAGUSD,20230110,0200,23.648,23.690,23.497,23.538,79687800
XAGUSD,20230110,0300,23.535,23.601,23.487,23.507,54058200
XAGUSD,20230110,0400,23.508,23.554,23.478,23.523,34113800
XAGUSD,20230110,0500,23.520,23.634,23.512,23.615,71282400
XAGUSD,20230110,0600,23.615,23.645,23.538,23.594,132736200
XAGUSD,20230110,0700,23.597,23.631,23.482,23.508,211519600
XAGUSD,20230110,0800,23.510,23.552,23.413,23.526,144794600
XAGUSD,20230110,0900,23.528,23.680,23.482,23.663,188385600
XAGUSD,20230110,1000,23.663,23.674,23.528,23.560,240186600
XAGUSD,20230110,1100,23.565,23.604,23.491,23.496,132937000
XAGUSD,20230110,1200,23.493,23.520,23.423,23.467,113890200
XAGUSD,20230110,1300,23.459,23.544,23.419,23.535,157385600
XAGUSD,20230110,1400,23.539,23.701,23.530,23.640,297929200
XAGUSD,20230110,1500,23.634,23.760,23.606,23.655,208351160
XAGUSD,20230110,1600,23.656,23.677,23.546,23.553,121548200
XAGUSD,20230110,1700,23.553,23.643,23.530,23.606,72770600
XAGUSD,20230110,1800,23.601,23.633,23.506,23.571,72316200
XAGUSD,20230110,1900,23.571,23.630,23.568,23.617,52964000
XAGUSD,20230110,2000,23.620,23.636,23.574,23.608,43232800
XAGUSD,20230110,2100,23.611,23.611,23.561,23.561,8440600
XAGUSD,20230110,2300,23.573,23.610,23.569,23.606,10133400
XAGUSD,20230111,0000,23.600,23.651,23.596,23.635,73868800
XAGUSD,20230111,0100,23.636,23.671,23.545,23.582,297470600
XAGUSD,20230111,0200,23.582,23.646,23.553,23.585,107933400
XAGUSD,20230111,0300,23.596,23.656,23.558,23.641,132648500
XAGUSD,20230111,0400,23.646,23.663,23.603,23.658,130713200
XAGUSD,20230111,0500,23.659,23.928,23.645,23.877,207105400
XAGUSD,20230111,0600,23.888,23.910,23.834,23.861,215648000
XAGUSD,20230111,0700,23.855,23.936,23.838,23.901,135211800
XAGUSD,20230111,0800,23.904,23.979,23.861,23.908,130378400
XAGUSD,20230111,0900,23.911,24.032,23.833,23.866,218587600
XAGUSD,20230111,1000,23.868,23.937,23.834,23.871,107592400
XAGUSD,20230111,1100,23.872,23.931,23.861,23.901,110975800
XAGUSD,20230111,1200,23.903,23.909,23.720,23.784,189933000
XAGUSD,20230111,1300,23.785,23.838,23.681,23.738,295623540
XAGUSD,20230111,1400,23.736,23.769,23.419,23.419,388682700
XAGUSD,20230111,1500,23.424,23.426,23.223,23.319,278793200
XAGUSD,20230111,1600,23.319,23.393,23.197,23.353,187090400
XAGUSD,20230111,1700,23.356,23.445,23.318,23.339,163704200
XAGUSD,20230111,1800,23.338,23.460,23.315,23.442,134255800
XAGUSD,20230111,1900,23.442,23.464,23.389,23.435,92361800
XAGUSD,20230111,2000,23.432,23.439,23.370,23.401,41676300
XAGUSD,20230111,2100,23.404,23.414,23.390,23.392,12028700
XAGUSD,20230111,2300,23.368,23.441,23.335,23.423,16824000
XAGUSD,20230112,0000,23.420,23.479,23.393,23.450,36737800
XAGUSD,20230112,0100,23.447,23.549,23.421,23.536,62313400
XAGUSD,20230112,0200,23.536,23.618,23.525,23.572,57406600
XAGUSD,20230112,0300,23.575,23.606,23.539,23.593,41106400
XAGUSD,20230112,0400,23.593,23.613,23.567,23.599,56985200
XAGUSD,20230112,0500,23.611,23.640,23.583,23.597,54129600
XAGUSD,20230112,0600,23.592,23.657,23.581,23.619,45557800
XAGUSD,20230112,0700,23.618,23.679,23.556,23.658,138931800
XAGUSD,20230112,0800,23.661,23.704,23.640,23.682,155397740
XAGUSD,20230112,0900,23.672,23.751,23.665,23.726,166725800
XAGUSD,20230112,1000,23.726,23.734,23.656,23.691,193669800
XAGUSD,20230112,1100,23.692,23.763,23.670,23.724,131117000
XAGUSD,20230112,1200,23.733,23.828,23.700,23.740,136568800
XAGUSD,20230112,1300,23.740,24.174,23.261,24.124,425680700
XAGUSD,20230112,1400,24.117,24.169,23.576,23.667,316327550
XAGUSD,20230112,1500,23.670,23.789,23.597,23.705,537063900
XAGUSD,20230112,1600,23.709,23.852,23.662,23.816,153341600
XAGUSD,20230112,1700,23.815,23.895,23.779,23.856,99164400
XAGUSD,20230112,1800,23.858,23.927,23.781,23.916,101404000
XAGUSD,20230112,1900,23.916,23.923,23.822,23.857,78778800
XAGUSD,20230112,2000,23.848,23.857,23.735,23.770,61990900
XAGUSD,20230112,2100,23.769,23.798,23.752,23.761,13824250
XAGUSD,20230112,2300,23.747,23.801,23.728,23.800,17542600
XAGUSD,20230113,0000,23.789,23.857,23.789,23.831,94387200
XAGUSD,20230113,0100,23.838,23.850,23.753,23.805,139449400
XAGUSD,20230113,0200,23.803,23.819,23.741,23.790,125915200
XAGUSD,20230113,0300,23.793,23.821,23.772,23.793,55928600
XAGUSD,20230113,0400,23.792,23.798,23.728,23.736,53384600
XAGUSD,20230113,0500,23.734,23.757,23.625,23.637,73542400
XAGUSD,20230113,0600,23.633,23.755,23.608,23.720,65836680
XAGUSD,20230113,0700,23.726,23.760,23.641,23.760,200471200
XAGUSD,20230113,0800,23.751,23.952,23.699,23.852,223753900
XAGUSD,20230113,0900,23.853,23.919,23.724,23.740,178283400
XAGUSD,20230113,1000,23.732,23.804,23.691,23.794,89767200
XAGUSD,20230113,1100,23.802,23.833,23.670,23.670,118270200
XAGUSD,20230113,1200,23.670,23.742,23.534,23.579,181053000
XAGUSD,20230113,1300,23.574,23.656,23.485,23.647,374000400
XAGUSD,20230113,1400,23.651,24.070,23.632,23.759,368749400
XAGUSD,20230113,1500,24.044,24.159,23.957,24.109,352612200
XAGUSD,20230113,1600,24.107,24.130,23.989,24.089,212135600
XAGUSD,20230113,1700,24.090,24.230,24.065,24.215,123640800
XAGUSD,20230113,1800,24.211,24.287,24.182,24.211,155260700
XAGUSD,20230113,1900,24.208,24.276,24.201,24.255,129330200
XAGUSD,20230113,2000,24.256,24.281,24.238,24.260,120794000
XAGUSD,20230113,2100,24.261,24.282,24.231,24.248,16021300
XAGUSD,20230115,2300,24.246,24.295,24.204,24.264,18161200
XAGUSD,20230116,0000,24.264,24.300,24.201,24.237,99880100
XAGUSD,20230116,0100,24.236,24.492,24.192,24.481,253343900
XAGUSD,20230116,0200,24.476,24.497,24.449,24.492,73317500
XAGUSD,20230116,0300,24.489,24.498,24.392,24.478,46631000
XAGUSD,20230116,0400,24.481,24.490,24.399,24.419,57889900
XAGUSD,20230116,0500,24.415,24.419,24.333,24.376,66203700
XAGUSD,20230116,0600,24.377,24.443,24.305,24.354,101396750
XAGUSD,20230116,0700,24.354,24.354,24.249,24.279,226193050
XAGUSD,20230116,0800,24.278,24.278,24.086,24.116,132376200
XAGUSD,20230116,0900,24.117,24.200,24.106,24.189,88536400
XAGUSD,20230116,1000,24.185,24.192,24.140,24.166,69865100
XAGUSD,20230116,1100,24.160,24.216,24.139,24.159,69541850
XAGUSD,20230116,1200,24.154,24.177,23.998,24.034,86624650
XAGUSD,20230116,1300,24.032,24.087,23.917,24.068,97187100
XAGUSD,20230116,1400,24.059,24.224,24.034,24.201,83046050
XAGUSD,20230116,1500,24.209,24.230,24.159,24.191,102873800
XAGUSD,20230116,1600,24.197,24.235,24.172,24.191,47133300
XAGUSD,20230116,1700,24.190,24.244,24.158,24.225,35136500
XAGUSD,20230116,2300,24.260,24.301,24.252,24.284,23229350
XAGUSD,20230117,0000,24.288,24.318,24.258,24.292,49617100
