<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XAGUSD,20221230,2145,23.955,23.955,23.953,23.953,15000
XAGUSD,20230102,2300,24.036,24.130,23.972,23.977,3096800
XAGUSD,20230102,2315,23.977,24.061,23.938,24.058,2544000
XAGUSD,20230102,2330,24.061,24.101,24.019,24.064,4956700
XAGUSD,20230102,2345,24.063,24.092,24.048,24.090,8068800
XAGUSD,20230103,0000,24.091,24.136,24.046,24.125,11308200
XAGUSD,20230103,0015,24.129,24.154,24.051,24.074,18469700
XAGUSD,20230103,0030,24.075,24.090,24.047,24.050,9710600
XAGUSD,20230103,0045,24.048,24.094,24.043,24.085,8952200
XAGUSD,20230103,0100,24.085,24.169,23.930,23.978,39898000
XAGUSD,20230103,0115,23.978,24.011,23.871,23.925,26996000
XAGUSD,20230103,0130,23.916,24.007,23.885,23.925,27972700
XAGUSD,20230103,0145,23.926,24.000,23.888,23.995,19808800
XAGUSD,20230103,0200,23.998,24.077,23.973,24.035,21093200
XAGUSD,20230103,0215,24.031,24.080,24.007,24.068,13441200
XAGUSD,20230103,0230,24.068,24.203,24.060,24.203,26440800
XAGUSD,20230103,0245,24.204,24.251,24.167,24.232,30466400
XAGUSD,20230103,0300,24.234,24.350,24.220,24.314,28272200
XAGUSD,20230103,0315,24.317,24.455,24.282,24.383,25327600
XAGUSD,20230103,0330,24.384,24.385,24.312,24.315,18338600
XAGUSD,20230103,0345,24.318,24.338,24.298,24.336,13255000
XAGUSD,20230103,0400,24.337,24.346,24.295,24.328,8924200
XAGUSD,20230103,0415,24.327,24.332,24.311,24.329,8776400
XAGUSD,20230103,0430,24.327,24.373,24.325,24.366,11012000
XAGUSD,20230103,0445,24.360,24.405,24.324,24.362,11370800
XAGUSD,20230103,0500,24.363,24.373,24.341,24.343,12743400
XAGUSD,20230103,0515,24.344,24.365,24.295,24.310,18248400
XAGUSD,20230103,0530,24.307,24.404,24.307,24.398,27662340
XAGUSD,20230103,0545,24.398,24.408,24.373,24.382,23964800
XAGUSD,20230103,0600,24.378,24.530,24.378,24.487,20968600
XAGUSD,20230103,0615,24.487,24.508,24.420,24.435,26488000
XAGUSD,20230103,0630,24.435,24.445,24.347,24.377,18439400
XAGUSD,20230103,0645,24.371,24.412,24.346,24.403,16463800
XAGUSD,20230103,0700,24.400,24.458,24.344,24.431,20009000
XAGUSD,20230103,0715,24.427,24.497,24.416,24.487,21906400
XAGUSD,20230103,0730,24.479,24.501,24.458,24.458,31379400
XAGUSD,20230103,0745,24.460,24.522,24.379,24.511,37868000
XAGUSD,20230103,0800,24.522,24.541,24.311,24.355,50966800
XAGUSD,20230103,0815,24.352,24.368,24.256,24.335,38524400
XAGUSD,20230103,0830,24.336,24.359,24.255,24.317,37954200
XAGUSD,20230103,0845,24.314,24.317,24.198,24.234,30223600
XAGUSD,20230103,0900,24.235,24.311,24.212,24.305,35149800
XAGUSD,20230103,0915,24.295,24.448,24.292,24.444,23683200
XAGUSD,20230103,0930,24.438,24.456,24.322,24.391,28755800
XAGUSD,20230103,0945,24.384,24.401,24.330,24.371,16809000
XAGUSD,20230103,1000,24.370,24.401,24.359,24.393,18028000
XAGUSD,20230103,1015,24.392,24.393,24.330,24.356,14865600
XAGUSD,20230103,1030,24.356,24.364,24.302,24.311,17315000
XAGUSD,20230103,1045,24.312,24.318,24.270,24.287,13100600
XAGUSD,20230103,1100,24.279,24.304,24.259,24.260,13977800
XAGUSD,20230103,1115,24.260,24.262,24.205,24.243,18052600
XAGUSD,20230103,1130,24.244,24.267,24.203,24.208,16546400
XAGUSD,20230103,1145,24.208,24.279,24.190,24.278,17437200
XAGUSD,20230103,1200,24.279,24.318,24.214,24.267,19002600
XAGUSD,20230103,1215,24.272,24.281,24.255,24.279,13882800
XAGUSD,20230103,1230,24.274,24.281,24.238,24.264,13870200
XAGUSD,20230103,1245,24.265,24.270,24.227,24.244,12172000
XAGUSD,20230103,1300,24.251,24.352,24.237,24.311,31503600
XAGUSD,20230103,1315,24.311,24.361,24.255,24.264,30735600
XAGUSD,20230103,1330,24.264,24.299,24.217,24.293,27931000
XAGUSD,20230103,1345,24.289,24.379,24.244,24.357,26230340
XAGUSD,20230103,1400,24.351,24.403,24.308,24.393,22532200
XAGUSD,20230103,1415,24.386,24.427,24.350,24.391,25724200
XAGUSD,20230103,1430,24.389,24.483,24.359,24.437,76040100
XAGUSD,20230103,1445,24.443,24.471,24.296,24.296,73571900
XAGUSD,20230103,1500,24.296,24.334,24.205,24.223,67715600
XAGUSD,20230103,1515,24.221,24.253,24.080,24.098,53932400
XAGUSD,20230103,1530,24.100,24.103,24.013,24.079,44282400
XAGUSD,20230103,1545,24.080,24.191,24.067,24.171,40313000
XAGUSD,20230103,1600,24.169,24.190,24.025,24.047,90118800
XAGUSD,20230103,1615,24.048,24.062,23.969,24.006,67930800
XAGUSD,20230103,1630,24.007,24.043,23.976,24.032,66991400
XAGUSD,20230103,1645,24.026,24.047,23.948,24.032,27746400
XAGUSD,20230103,1700,24.037,24.068,24.010,24.046,22865800
XAGUSD,20230103,1715,24.040,24.048,23.997,24.009,17153800
XAGUSD,20230103,1730,24.015,24.031,23.973,24.004,20762000
XAGUSD,20230103,1745,23.997,24.019,23.954,24.019,20352000
XAGUSD,20230103,1800,24.020,24.027,23.987,24.007,15357200
XAGUSD,20230103,1815,24.012,24.053,23.986,24.041,26059800
