<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XAGUSD,20151231,2100,13.817,13.818,13.815,13.818,45000
XAGUSD,20160103,2300,13.813,13.884,13.812,13.881,34910600
XAGUSD,20160104,0000,13.882,13.945,13.866,13.904,71927800
XAGUSD,20160104,0100,13.907,13.917,13.841,13.870,26786900
XAGUSD,20160104,0200,13.864,13.887,13.857,13.869,17496400
XAGUSD,20160104,0300,13.870,13.888,13.854,13.858,28099700
XAGUSD,20160104,0400,13.851,13.897,13.833,13.893,25095400
XAGUSD,20160104,0500,13.892,13.948,13.880,13.934,19137000
XAGUSD,20160104,0600,13.936,14.015,13.910,13.982,38191300
XAGUSD,20160104,0700,13.982,13.990,13.874,13.938,30432000
XAGUSD,20160104,0800,13.937,13.981,13.898,13.935,30588700
XAGUSD,20160104,0900,13.934,13.976,13.923,13.975,25019200
XAGUSD,20160104,1000,13.970,13.986,13.956,13.984,34307500
XAGUSD,20160104,1100,13.984,14.015,13.931,13.951,27791900
XAGUSD,20160104,1200,13.949,13.989,13.919,13.956,41033100
XAGUSD,20160104,1300,13.955,14.183,13.931,14.159,84975500
XAGUSD,20160104,1400,14.160,14.183,14.099,14.144,54193900
XAGUSD,20160104,1500,14.143,14.179,13.897,13.914,84226000
XAGUSD,20160104,1600,13.914,13.929,13.849,13.885,24439700
XAGUSD,20160104,1700,13.885,13.901,13.842,13.871,35809900
XAGUSD,20160104,1800,13.873,13.881,13.844,13.870,18672900
XAGUSD,20160104,1900,13.867,13.871,13.858,13.860,50395500
XAGUSD,20160104,2000,13.864,13.871,13.830,13.843,49659500
XAGUSD,20160104,2100,13.846,13.862,13.832,13.836,39897700
XAGUSD,20160104,2300,13.850,13.878,13.840,13.865,40373600
XAGUSD,20160105,0000,13.864,13.914,13.863,13.896,39749500
XAGUSD,20160105,0100,13.894,13.954,13.891,13.939,27110700
XAGUSD,20160105,0200,13.941,13.944,13.919,13.934,22312600
XAGUSD,20160105,0300,13.933,13.982,13.930,13.943,42458900
XAGUSD,20160105,0400,13.941,13.963,13.933,13.951,32864000
XAGUSD,20160105,0500,13.950,13.972,13.944,13.965,32329100
XAGUSD,20160105,0600,13.966,13.984,13.951,13.970,28638100
XAGUSD,20160105,0700,13.971,13.997,13.955,13.960,29061900
XAGUSD,20160105,0800,13.961,13.990,13.928,13.939,42527000
XAGUSD,20160105,0900,13.941,14.015,13.933,13.975,36067100
XAGUSD,20160105,1000,13.976,14.028,13.950,13.952,35905600
XAGUSD,20160105,1100,13.945,14.020,13.939,13.987,27036400
XAGUSD,20160105,1200,13.988,14.052,13.982,14.013,36914200
XAGUSD,20160105,1300,14.008,14.063,13.937,13.937,66602200
XAGUSD,20160105,1400,13.938,13.968,13.893,13.927,52875400
XAGUSD,20160105,1500,13.925,13.992,13.918,13.964,103271600
