<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDJPY,20191231,2100,76.245,76.253,76.227,76.235,53340000
AUDJPY,20200101,2200,76.266,76.304,76.101,76.143,836250000
AUDJPY,20200101,2300,76.150,76.316,76.137,76.311,2868850000
AUDJPY,20200102,0000,76.311,76.321,76.230,76.247,3529050000
AUDJPY,20200102,0100,76.247,76.303,76.208,76.238,4910110000
AUDJPY,20200102,0200,76.239,76.279,76.206,76.245,3375210000
AUDJPY,20200102,0300,76.246,76.259,76.160,76.162,2856600000
AUDJPY,20200102,0400,76.162,76.189,76.128,76.145,2250860000
AUDJPY,20200102,0500,76.146,76.178,76.066,76.138,3739780000
AUDJPY,20200102,0600,76.139,76.151,76.060,76.099,2861570000
AUDJPY,20200102,0700,76.101,76.180,76.088,76.157,4523560000
AUDJPY,20200102,0800,76.157,76.219,76.146,76.208,5665040000
AUDJPY,20200102,0900,76.208,76.239,76.139,76.161,4432010000
AUDJPY,20200102,1000,76.163,76.189,76.082,76.132,4439690000
AUDJPY,20200102,1100,76.132,76.134,75.954,75.974,4736590000
AUDJPY,20200102,1200,75.975,76.073,75.960,76.065,4506250000
AUDJPY,20200102,1300,76.063,76.093,76.009,76.047,6373700002
AUDJPY,20200102,1400,76.049,76.077,75.951,75.983,9515519987
AUDJPY,20200102,1500,75.982,75.987,75.706,75.818,11164159996
AUDJPY,20200102,1600,75.820,75.832,75.672,75.704,5958580000
AUDJPY,20200102,1700,75.704,75.809,75.697,75.794,4654280000
AUDJPY,20200102,1800,75.794,75.799,75.756,75.777,3511060000
AUDJPY,20200102,1900,75.776,75.816,75.755,75.787,3632530000
AUDJPY,20200102,2000,75.787,75.844,75.781,75.844,3568670000
AUDJPY,20200102,2100,75.844,75.896,75.830,75.881,1341010000
AUDJPY,20200102,2200,75.876,75.897,75.766,75.788,2048980000
AUDJPY,20200102,2300,75.788,75.895,75.788,75.799,2818670000
AUDJPY,20200103,0000,75.798,75.801,75.704,75.704,6182609994
AUDJPY,20200103,0100,75.702,75.748,75.437,75.454,7948440000
AUDJPY,20200103,0200,75.455,75.522,75.241,75.297,12190690000
AUDJPY,20200103,0300,75.297,75.385,75.209,75.382,7519260000
AUDJPY,20200103,0400,75.383,75.450,75.307,75.313,4298840000
AUDJPY,20200103,0500,75.313,75.346,75.212,75.256,6136350000
AUDJPY,20200103,0600,75.255,75.296,75.219,75.286,4078440000
AUDJPY,20200103,0700,75.291,75.293,75.027,75.069,8723160000
AUDJPY,20200103,0800,75.067,75.205,75.025,75.061,9626490000
AUDJPY,20200103,0900,75.061,75.061,74.924,74.965,7982050000
AUDJPY,20200103,1000,74.964,75.033,74.931,74.951,8393790000
AUDJPY,20200103,1100,74.950,74.995,74.854,74.886,6717380000
AUDJPY,20200103,1200,74.887,75.129,74.881,75.086,7044980000
AUDJPY,20200103,1300,75.087,75.215,75.087,75.117,7582960000
AUDJPY,20200103,1400,75.117,75.253,75.109,75.183,9982600000
AUDJPY,20200103,1500,75.193,75.250,75.101,75.143,14514870000
AUDJPY,20200103,1600,75.144,75.184,75.072,75.147,7367210003
AUDJPY,20200103,1700,75.146,75.192,75.141,75.175,4648700000
AUDJPY,20200103,1800,75.175,75.185,75.005,75.171,6555899998
AUDJPY,20200103,1900,75.171,75.191,75.125,75.160,4860290000
AUDJPY,20200103,2000,75.160,75.179,75.132,75.161,3820260000
AUDJPY,20200103,2100,75.163,75.183,75.063,75.063,1653180000
AUDJPY,20200105,2200,74.866,74.921,74.774,74.774,1545190000
AUDJPY,20200105,2300,74.774,74.977,74.732,74.967,9719270000
AUDJPY,20200106,0000,74.967,75.206,74.965,75.135,11702160002
AUDJPY,20200106,0100,75.135,75.154,74.853,74.917,8987410000
AUDJPY,20200106,0200,74.915,75.070,74.908,75.041,5413940000
AUDJPY,20200106,0300,75.040,75.065,74.974,75.012,3514100000
AUDJPY,20200106,0400,75.011,75.072,74.981,75.046,4548710000
AUDJPY,20200106,0500,75.048,75.056,74.958,74.959,3267050000
AUDJPY,20200106,0600,74.960,74.991,74.856,74.981,6180360005
AUDJPY,20200106,0700,74.982,75.150,74.974,75.082,6907720000
AUDJPY,20200106,0800,75.083,75.138,74.912,74.994,9989870000
AUDJPY,20200106,0900,74.995,75.123,74.977,75.105,7328880000
AUDJPY,20200106,1000,75.103,75.161,75.071,75.092,5584269999
AUDJPY,20200106,1100,75.091,75.140,75.037,75.074,5626080000
AUDJPY,20200106,1200,75.077,75.190,75.061,75.162,5300100000
AUDJPY,20200106,1300,75.161,75.166,75.037,75.081,6350410000
