<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDJPY,20211231,2100,83.647,83.675,83.643,83.643,38110000
AUDJPY,20220102,2200,83.461,83.673,83.442,83.622,884890000
AUDJPY,20220102,2300,83.620,83.771,83.620,83.683,2383010000
AUDJPY,20220103,0000,83.684,83.802,83.654,83.753,4206230000
AUDJPY,20220103,0100,83.753,83.861,83.562,83.595,4888600000
AUDJPY,20220103,0200,83.594,83.642,83.495,83.599,4010130000
AUDJPY,20220103,0300,83.599,83.628,83.451,83.556,4107430000
AUDJPY,20220103,0400,83.556,83.615,83.539,83.560,1741360000
AUDJPY,20220103,0500,83.560,83.603,83.540,83.547,2350770000
AUDJPY,20220103,0600,83.548,83.651,83.542,83.650,3718840000
AUDJPY,20220103,0700,83.652,83.665,83.609,83.663,3312550000
AUDJPY,20220103,0800,83.662,83.744,83.640,83.686,6385340000
AUDJPY,20220103,0900,83.685,83.691,83.515,83.562,5048210000
AUDJPY,20220103,1000,83.562,83.591,83.427,83.428,5283620000
AUDJPY,20220103,1100,83.431,83.459,83.322,83.400,4683470000
AUDJPY,20220103,1200,83.400,83.417,83.330,83.353,4737650000
AUDJPY,20220103,1300,83.354,83.365,83.135,83.165,7788040000
AUDJPY,20220103,1400,83.163,83.164,82.943,82.976,11347860000
AUDJPY,20220103,1500,82.980,83.042,82.845,82.856,10138610000
AUDJPY,20220103,1600,82.856,82.947,82.847,82.917,6561170000
AUDJPY,20220103,1700,82.918,83.019,82.888,82.986,3693900000
AUDJPY,20220103,1800,82.985,83.031,82.969,82.993,1899210000
AUDJPY,20220103,1900,82.993,82.993,82.891,82.932,2966580000
AUDJPY,20220103,2000,82.931,82.954,82.825,82.898,3302730000
AUDJPY,20220103,2100,82.897,82.963,82.866,82.866,1643950000
AUDJPY,20220103,2200,82.882,82.970,82.851,82.884,2266620000
AUDJPY,20220103,2300,82.884,83.016,82.857,82.986,2929010000
AUDJPY,20220104,0000,82.986,83.075,82.944,83.056,4513120000
AUDJPY,20220104,0100,83.055,83.165,83.029,83.098,6485860000
AUDJPY,20220104,0200,83.098,83.244,83.041,83.214,4624850000
AUDJPY,20220104,0300,83.214,83.414,83.177,83.340,5682350000
AUDJPY,20220104,0400,83.340,83.515,83.340,83.493,4343310000
AUDJPY,20220104,0500,83.495,83.542,83.440,83.488,4055280000
AUDJPY,20220104,0600,83.487,83.496,83.410,83.474,3765210000
AUDJPY,20220104,0700,83.474,83.497,83.333,83.423,6372530000
AUDJPY,20220104,0800,83.423,83.544,83.417,83.502,7537960000
AUDJPY,20220104,0900,83.502,83.607,83.496,83.531,6030710000
AUDJPY,20220104,1000,83.531,83.602,83.493,83.516,4912500000
