<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURJPY,20241231,2100,162.773,162.773,162.753,162.758,26100000
EURJPY,20250101,2200,162.646,162.932,162.623,162.829,1590180000
EURJPY,20250101,2300,162.834,163.311,162.674,163.238,8323500000
EURJPY,20250102,0000,163.238,163.292,162.889,162.977,15726630000
EURJPY,20250102,0100,162.977,163.240,162.889,163.146,16501630000
EURJPY,20250102,0200,163.146,163.188,163.061,163.119,10992020000
EURJPY,20250102,0300,163.122,163.135,162.985,162.999,8572700000
EURJPY,20250102,0400,162.999,163.020,162.798,162.819,6488990000
EURJPY,20250102,0500,162.818,162.940,162.776,162.933,7242170000
EURJPY,20250102,0600,162.932,162.932,162.357,162.363,13606640000
EURJPY,20250102,0700,162.363,162.519,162.197,162.359,17781620000
EURJPY,20250102,0800,162.360,162.584,161.960,162.469,22112650000
EURJPY,20250102,0900,162.469,162.593,162.278,162.309,13645960000
EURJPY,20250102,1000,162.307,162.546,162.023,162.115,18212450000
EURJPY,20250102,1100,162.112,162.438,162.060,162.428,26477100000
EURJPY,20250102,1200,162.428,162.461,162.038,162.085,22145740000
EURJPY,20250102,1300,162.087,162.274,161.695,161.748,28389970000
EURJPY,20250102,1400,161.745,161.979,161.624,161.810,29360790000
EURJPY,20250102,1500,161.810,161.925,161.417,161.463,38770890000
EURJPY,20250102,1600,161.464,161.795,160.896,161.779,35981480000
EURJPY,20250102,1700,161.778,161.959,161.623,161.737,33839730000
EURJPY,20250102,1800,161.737,161.807,161.540,161.542,22941080000
EURJPY,20250102,1900,161.542,161.691,161.492,161.580,20704230000
EURJPY,20250102,2000,161.579,161.783,161.579,161.750,15767970000
EURJPY,20250102,2100,161.750,161.769,161.703,161.732,4847230000
EURJPY,20250102,2200,161.509,161.634,161.466,161.614,945660000
EURJPY,20250102,2300,161.614,161.753,161.558,161.568,4367000000
EURJPY,20250103,0000,161.569,161.624,161.466,161.499,12830980000
EURJPY,20250103,0100,161.499,161.627,161.453,161.487,12810000000
EURJPY,20250103,0200,161.486,161.640,161.462,161.588,10638420000
EURJPY,20250103,0300,161.589,161.721,161.448,161.563,8468750000
EURJPY,20250103,0400,161.564,161.615,161.502,161.521,7607190000
EURJPY,20250103,0500,161.520,161.610,161.465,161.571,8784050000
EURJPY,20250103,0600,161.570,161.587,161.495,161.555,6600550000
EURJPY,20250103,0700,161.553,161.724,161.384,161.542,19324740000
EURJPY,20250103,0800,161.540,161.839,161.538,161.740,17439600000
EURJPY,20250103,0900,161.738,161.911,161.711,161.813,15422240000
EURJPY,20250103,1000,161.814,161.840,161.612,161.796,15210590000
EURJPY,20250103,1100,161.795,161.991,161.787,161.919,12999690000
EURJPY,20250103,1200,161.919,161.952,161.730,161.809,15716820000
EURJPY,20250103,1300,161.809,161.898,161.693,161.789,18005870000
EURJPY,20250103,1400,161.787,161.970,161.726,161.819,18907040000
EURJPY,20250103,1500,161.817,162.073,161.731,161.941,28952520000
EURJPY,20250103,1600,161.942,162.048,161.719,161.776,25279880000
EURJPY,20250103,1700,161.777,161.866,161.622,161.848,23159740000
EURJPY,20250103,1800,161.848,161.886,161.782,161.834,15307050000
EURJPY,20250103,1900,161.834,161.945,161.784,161.934,11111280000
EURJPY,20250103,2000,161.935,162.153,161.896,162.146,12433700000
EURJPY,20250103,2100,162.145,162.205,162.108,162.151,5018890000
EURJPY,20250105,2200,161.851,162.046,161.851,162.045,1479070000
EURJPY,20250105,2300,162.043,162.329,161.989,162.307,8193540000
EURJPY,20250106,0000,162.319,162.500,162.289,162.358,18724480000
EURJPY,20250106,0100,162.358,162.553,162.308,162.536,13689750000
EURJPY,20250106,0200,162.538,162.754,162.514,162.698,12307610000
EURJPY,20250106,0300,162.697,162.773,162.609,162.701,11542500000
EURJPY,20250106,0400,162.700,162.740,162.599,162.686,7902960000
EURJPY,20250106,0500,162.685,162.811,162.637,162.650,10941000000
EURJPY,20250106,0600,162.649,162.677,162.546,162.575,9658290000
EURJPY,20250106,0700,162.575,162.830,162.488,162.820,13330830000
EURJPY,20250106,0800,162.821,163.215,162.820,163.178,17327530000
EURJPY,20250106,0900,163.178,163.511,162.978,163.342,19155070000
EURJPY,20250106,1000,163.344,163.382,163.174,163.194,13462950000
EURJPY,20250106,1100,163.193,164.012,163.126,163.827,39258000000
EURJPY,20250106,1200,163.828,163.856,162.974,163.223,32214690000
EURJPY,20250106,1300,163.232,163.269,162.926,163.136,31868920000
EURJPY,20250106,1400,163.137,163.519,162.587,163.465,32642450000
EURJPY,20250106,1500,163.460,163.782,163.404,163.728,29247630000
EURJPY,20250106,1600,163.729,163.835,163.566,163.792,22214010000
EURJPY,20250106,1700,163.792,163.792,163.529,163.606,15175050000
EURJPY,20250106,1800,163.607,163.659,163.487,163.549,13298980000
EURJPY,20250106,1900,163.549,163.691,163.496,163.659,13735140000
EURJPY,20250106,2000,163.659,163.744,163.623,163.733,9750020000
EURJPY,20250106,2100,163.735,163.806,163.713,163.777,4898350000
EURJPY,20250106,2200,163.565,163.746,163.565,163.708,1599300000
EURJPY,20250106,2300,163.729,163.848,163.689,163.780,4106730000
EURJPY,20250107,0000,163.780,164.272,163.778,164.175,21163450000
EURJPY,20250107,0100,164.174,164.388,164.091,164.342,18277180000
EURJPY,20250107,0200,164.341,164.382,164.207,164.326,12719410000
EURJPY,20250107,0300,164.327,164.380,164.263,164.330,9806350000
EURJPY,20250107,0400,164.331,164.350,164.220,164.271,7731840000
EURJPY,20250107,0500,164.271,164.353,164.105,164.122,12177990000
EURJPY,20250107,0600,164.122,164.143,163.969,164.021,12676240000
EURJPY,20250107,0700,164.020,164.245,163.978,164.019,23012070000
EURJPY,20250107,0800,164.022,164.167,163.791,164.115,22299370000
EURJPY,20250107,0900,164.120,164.438,164.085,164.332,15641530000
EURJPY,20250107,1000,164.332,164.542,164.143,164.491,15277280000
EURJPY,20250107,1100,164.491,164.502,164.127,164.228,14011280000
EURJPY,20250107,1200,164.228,164.319,163.840,163.882,17776850000
EURJPY,20250107,1300,163.879,164.052,163.815,163.922,19370940001
EURJPY,20250107,1400,163.921,164.049,163.732,163.955,25387600000
EURJPY,20250107,1500,163.956,164.227,163.627,163.818,40658150000
EURJPY,20250107,1600,163.818,163.854,163.541,163.647,31491480000
EURJPY,20250107,1700,163.646,163.683,163.388,163.478,24195430001
EURJPY,20250107,1800,163.478,163.493,163.357,163.432,18588340000
EURJPY,20250107,1900,163.435,163.461,163.367,163.381,11261700000
EURJPY,20250107,2000,163.381,163.381,163.207,163.302,10917800000
EURJPY,20250107,2100,163.299,163.465,163.298,163.423,5650590000
EURJPY,20250107,2200,163.332,163.454,163.328,163.430,1132000000
EURJPY,20250107,2300,163.430,163.689,163.417,163.621,5366160000
EURJPY,20250108,0000,163.623,163.651,163.372,163.645,16915310000
EURJPY,20250108,0100,163.647,163.656,163.460,163.539,12442440000
EURJPY,20250108,0200,163.537,163.740,163.514,163.697,8776510000
EURJPY,20250108,0300,163.697,163.772,163.648,163.691,7704300000
EURJPY,20250108,0400,163.691,163.791,163.675,163.781,5269990000
EURJPY,20250108,0500,163.781,163.803,163.699,163.783,6626520000
EURJPY,20250108,0600,163.783,163.794,163.531,163.598,9096150000
EURJPY,20250108,0700,163.596,163.596,163.282,163.364,17271640000
EURJPY,20250108,0800,163.365,163.541,163.264,163.287,19581540000
EURJPY,20250108,0900,163.288,163.308,163.122,163.213,17260139999
EURJPY,20250108,1000,163.208,163.379,163.096,163.373,15691220000
EURJPY,20250108,1100,163.373,163.389,162.874,163.085,30636300000
EURJPY,20250108,1200,163.085,163.204,162.896,162.981,25902760000
EURJPY,20250108,1300,162.980,163.067,162.837,163.018,32210580000
EURJPY,20250108,1400,163.017,163.131,162.931,162.964,28167600000
EURJPY,20250108,1500,162.963,163.199,162.963,163.145,24361380000
EURJPY,20250108,1600,163.148,163.302,163.077,163.266,22265460000
EURJPY,20250108,1700,163.267,163.296,163.130,163.227,20862240000
EURJPY,20250108,1800,163.228,163.458,163.185,163.389,17856000000
EURJPY,20250108,1900,163.399,163.507,163.325,163.364,19559040000
EURJPY,20250108,2000,163.364,163.374,163.302,163.360,15420520000
EURJPY,20250108,2100,163.367,163.427,163.362,163.381,4004420000
EURJPY,20250108,2200,163.106,163.358,163.094,163.329,839520000
EURJPY,20250108,2300,163.328,163.418,163.143,163.147,3725640000
EURJPY,20250109,0000,163.148,163.267,163.034,163.221,12310740000
