<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GBPJPY,20241231,2100,196.638,196.677,196.636,196.659,40950000
GBPJPY,20250101,2200,196.575,196.791,196.575,196.733,1276810000
GBPJPY,20250101,2300,196.747,197.516,196.613,197.422,11459940000
GBPJPY,20250102,0000,197.425,197.470,196.909,197.032,14991130000
GBPJPY,20250102,0100,197.036,197.312,197.006,197.189,10209930000
GBPJPY,20250102,0200,197.189,197.198,197.064,197.123,5750280000
GBPJPY,20250102,0300,197.125,197.139,196.934,197.008,4538580000
GBPJPY,20250102,0400,197.009,197.013,196.771,196.806,6859270000
GBPJPY,20250102,0500,196.804,197.012,196.750,197.006,5700930000
GBPJPY,20250102,0600,197.006,197.007,196.276,196.276,9878320000
GBPJPY,20250102,0700,196.270,196.431,195.983,196.167,11322460000
GBPJPY,20250102,0800,196.167,196.336,195.552,195.935,14046020000
GBPJPY,20250102,0900,195.934,196.037,195.672,195.707,9088890000
GBPJPY,20250102,1000,195.714,196.046,195.550,195.575,12466450000
GBPJPY,20250102,1100,195.571,195.774,195.461,195.766,14369090000
GBPJPY,20250102,1200,195.768,195.805,195.037,195.089,11299100000
GBPJPY,20250102,1300,195.086,195.102,194.360,194.526,19974260000
GBPJPY,20250102,1400,194.525,194.874,194.223,194.689,20117230000
GBPJPY,20250102,1500,194.687,194.796,194.188,194.463,24099750000
GBPJPY,20250102,1600,194.465,195.127,194.376,195.088,23044600000
GBPJPY,20250102,1700,195.089,195.311,194.734,194.930,15489920000
GBPJPY,20250102,1800,194.933,195.048,194.798,194.809,10935840000
GBPJPY,20250102,1900,194.813,195.098,194.780,194.948,9172830000
GBPJPY,20250102,2000,194.950,195.179,194.950,195.109,8225640000
GBPJPY,20250102,2100,195.108,195.119,194.988,195.010,4271820000
GBPJPY,20250102,2200,194.676,194.970,194.636,194.925,2081450000
GBPJPY,20250102,2300,194.932,195.018,194.781,194.795,3406360000
GBPJPY,20250103,0000,194.799,194.895,194.673,194.727,6941150000
GBPJPY,20250103,0100,194.730,194.923,194.691,194.791,8235070000
GBPJPY,20250103,0200,194.789,194.949,194.751,194.917,6300920000
GBPJPY,20250103,0300,194.917,195.145,194.820,194.959,5168650000
GBPJPY,20250103,0400,194.958,195.053,194.885,194.931,7098210000
GBPJPY,20250103,0500,194.932,194.998,194.861,194.970,9351090000
GBPJPY,20250103,0600,194.970,195.028,194.887,194.943,4497570000
GBPJPY,20250103,0700,194.942,194.959,194.637,194.836,11167680000
GBPJPY,20250103,0800,194.838,195.122,194.838,194.986,10784610000
GBPJPY,20250103,0900,194.983,195.175,194.908,195.080,10122120000
GBPJPY,20250103,1000,195.077,195.098,194.718,195.017,6762120000
GBPJPY,20250103,1100,195.023,195.249,195.012,195.088,6710500000
GBPJPY,20250103,1200,195.088,195.138,194.875,194.981,7953770000
GBPJPY,20250103,1300,194.981,195.066,194.823,194.927,11615140000
GBPJPY,20250103,1400,194.927,195.239,194.831,195.020,11137910000
GBPJPY,20250103,1500,195.020,195.303,194.976,195.236,19506960000
GBPJPY,20250103,1600,195.237,195.363,195.117,195.204,12195480000
GBPJPY,20250103,1700,195.202,195.230,194.929,195.168,9367160000
GBPJPY,20250103,1800,195.167,195.265,195.143,195.194,5909070000
GBPJPY,20250103,1900,195.195,195.373,195.180,195.359,4889490000
GBPJPY,20250103,2000,195.359,195.520,195.309,195.509,6777720000
GBPJPY,20250103,2100,195.509,195.529,195.344,195.400,4204590000
GBPJPY,20250105,2200,195.108,195.429,195.037,195.346,2192990000
GBPJPY,20250105,2300,195.309,195.788,195.309,195.682,6097870000
GBPJPY,20250106,0000,195.684,196.012,195.674,195.868,10495240000
GBPJPY,20250106,0100,195.868,196.058,195.769,195.989,8599940000
GBPJPY,20250106,0200,195.991,196.239,195.953,196.182,6983930000
GBPJPY,20250106,0300,196.182,196.225,196.001,196.119,7654750000
GBPJPY,20250106,0400,196.120,196.191,196.027,196.157,5050800000
GBPJPY,20250106,0500,196.154,196.345,196.110,196.213,4149690000
GBPJPY,20250106,0600,196.214,196.261,196.127,196.155,5651850000
GBPJPY,20250106,0700,196.153,196.404,196.028,196.327,5790070000
GBPJPY,20250106,0800,196.328,196.797,196.328,196.766,10535740000
GBPJPY,20250106,0900,196.765,197.004,196.600,196.782,10972100000
GBPJPY,20250106,1000,196.783,196.976,196.587,196.792,7642280000
GBPJPY,20250106,1100,196.792,197.405,196.700,197.177,27038120000
GBPJPY,20250106,1200,197.176,197.231,196.346,196.530,20925170000
GBPJPY,20250106,1300,196.535,196.584,195.941,196.295,20304380000
GBPJPY,20250106,1400,196.295,196.876,195.820,196.794,27434090000
GBPJPY,20250106,1500,196.792,197.113,196.727,197.037,24821400000
GBPJPY,20250106,1600,197.037,197.391,196.936,197.340,13957680000
GBPJPY,20250106,1700,197.341,197.341,196.974,197.165,7186410000
GBPJPY,20250106,1800,197.165,197.248,197.005,197.035,8547790000
GBPJPY,20250106,1900,197.038,197.182,196.943,197.121,6669300000
