<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDJPY,20251231,2100,104.534,104.551,104.525,104.531,65250000
AUDJPY,20260101,2200,104.419,104.511,104.359,104.412,1290170000
AUDJPY,20260101,2300,104.419,104.739,104.416,104.666,2571430000
AUDJPY,20260102,0000,104.667,104.703,104.631,104.677,2747820000
AUDJPY,20260102,0100,104.676,104.859,104.673,104.835,4221670000
AUDJPY,20260102,0200,104.836,104.902,104.785,104.898,2378280000
AUDJPY,20260102,0300,104.897,105.010,104.888,104.974,2279750000
AUDJPY,20260102,0400,104.974,105.084,104.973,105.038,2258960000
AUDJPY,20260102,0500,105.037,105.078,105.002,105.057,2085180000
AUDJPY,20260102,0600,105.057,105.131,105.042,105.068,3175720000
AUDJPY,20260102,0700,105.067,105.112,104.936,105.034,4226470000
AUDJPY,20260102,0800,105.035,105.279,105.029,105.146,5907980000
AUDJPY,20260102,0900,105.142,105.207,105.044,105.115,4207770000
AUDJPY,20260102,1000,105.114,105.120,104.980,105.048,3492140000
AUDJPY,20260102,1100,105.048,105.058,104.956,104.990,3055600000
AUDJPY,20260102,1200,104.990,105.057,104.966,105.019,3062680000
AUDJPY,20260102,1300,105.017,105.066,104.923,104.937,5139510000
AUDJPY,20260102,1400,104.940,105.004,104.889,104.980,7363620000
AUDJPY,20260102,1500,104.978,105.023,104.697,104.719,12433230000
AUDJPY,20260102,1600,104.720,104.815,104.634,104.737,9781100000
AUDJPY,20260102,1700,104.735,104.854,104.724,104.801,5360860000
AUDJPY,20260102,1800,104.798,104.861,104.780,104.801,4705870000
AUDJPY,20260102,1900,104.803,104.936,104.795,104.918,4687270000
AUDJPY,20260102,2000,104.917,105.027,104.907,105.023,3539700000
AUDJPY,20260102,2100,105.024,105.044,104.938,104.939,2082300000
AUDJPY,20260104,2200,104.684,104.916,104.616,104.770,2952590000
AUDJPY,20260104,2300,104.779,104.955,104.779,104.930,4572260000
AUDJPY,20260105,0000,104.933,105.065,104.880,104.947,6702930000
AUDJPY,20260105,0100,104.946,105.093,104.840,104.907,7282220000
AUDJPY,20260105,0200,104.905,105.084,104.804,105.029,4862920000
AUDJPY,20260105,0300,105.027,105.064,104.871,104.891,4375320000
AUDJPY,20260105,0400,104.894,104.958,104.835,104.929,3189570000
AUDJPY,20260105,0500,104.926,104.932,104.845,104.924,3076640000
AUDJPY,20260105,0600,104.926,104.966,104.864,104.908,3812160000
AUDJPY,20260105,0700,104.907,104.932,104.785,104.817,4492060000
AUDJPY,20260105,0800,104.815,104.839,104.667,104.708,8593940000
AUDJPY,20260105,0900,104.707,104.808,104.678,104.758,5190590000
AUDJPY,20260105,1000,104.757,104.806,104.656,104.685,5566860000
AUDJPY,20260105,1100,104.686,104.728,104.622,104.685,5127310000
AUDJPY,20260105,1200,104.684,104.709,104.601,104.612,4585870000
AUDJPY,20260105,1300,104.614,104.718,104.563,104.718,8835310000
AUDJPY,20260105,1400,104.719,104.898,104.688,104.828,11783900000
AUDJPY,20260105,1500,104.828,105.078,104.823,105.032,12394300000
AUDJPY,20260105,1600,105.030,105.074,104.975,105.003,7635200000
AUDJPY,20260105,1700,105.004,105.036,104.915,104.930,4735560000
AUDJPY,20260105,1800,104.930,104.940,104.839,104.856,3328770000
AUDJPY,20260105,1900,104.856,104.936,104.811,104.929,4550990000
AUDJPY,20260105,2000,104.929,104.995,104.895,104.989,2810280000
AUDJPY,20260105,2100,104.987,105.045,104.923,104.924,1517930000
AUDJPY,20260105,2200,104.924,105.101,104.869,105.098,1412500000
