<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XAUUSD,20181231,2100,1282.235,1282.235,1282.035,1282.185,375
XAUUSD,20190101,2300,1282.295,1282.345,1280.598,1281.118,997140
XAUUSD,20190102,0000,1281.118,1281.725,1279.908,1280.008,689450
XAUUSD,20190102,0100,1280.008,1280.198,1278.695,1279.765,902620
XAUUSD,20190102,0200,1279.755,1282.628,1279.555,1282.628,1046910
XAUUSD,20190102,0300,1282.638,1283.328,1282.078,1282.178,789790
XAUUSD,20190102,0400,1282.178,1284.038,1281.978,1283.888,801850
XAUUSD,20190102,0500,1283.888,1286.448,1283.735,1286.158,1147050
XAUUSD,20190102,0600,1286.158,1287.315,1285.595,1285.775,1364640
XAUUSD,20190102,0700,1285.775,1286.428,1284.535,1285.435,1670560
XAUUSD,20190102,0800,1285.388,1288.555,1284.835,1288.005,2635850
XAUUSD,20190102,0900,1288.005,1288.668,1286.928,1287.025,1518640
XAUUSD,20190102,1000,1287.035,1287.828,1286.325,1287.298,1284460
XAUUSD,20190102,1100,1287.298,1287.608,1286.278,1286.388,1320050
XAUUSD,20190102,1200,1286.388,1286.388,1284.065,1285.465,1736760
XAUUSD,20190102,1300,1285.415,1287.288,1283.255,1284.225,3691660
XAUUSD,20190102,1400,1284.215,1285.028,1281.875,1283.568,3502160
XAUUSD,20190102,1500,1283.568,1286.988,1282.815,1285.755,4594930
XAUUSD,20190102,1600,1285.755,1287.648,1283.245,1285.198,1906760
XAUUSD,20190102,1700,1285.198,1286.498,1283.998,1283.998,1498700
XAUUSD,20190102,1800,1283.898,1284.048,1278.625,1279.315,1468000
XAUUSD,20190102,1900,1279.325,1281.478,1279.065,1281.475,1211830
XAUUSD,20190102,2000,1281.475,1283.248,1280.715,1283.148,949630
XAUUSD,20190102,2100,1283.148,1284.908,1282.255,1284.215,432317
XAUUSD,20190102,2300,1285.105,1290.148,1284.875,1285.815,1004670
XAUUSD,20190103,0000,1285.795,1287.325,1285.115,1286.635,2115770
XAUUSD,20190103,0100,1286.665,1288.535,1285.028,1288.238,2481720
XAUUSD,20190103,0200,1288.218,1289.625,1287.858,1288.458,1569300
XAUUSD,20190103,0300,1288.425,1288.808,1287.508,1287.808,716310
XAUUSD,20190103,0400,1287.808,1288.768,1287.638,1288.318,589720
XAUUSD,20190103,0500,1288.318,1290.188,1287.618,1289.938,1586710
XAUUSD,20190103,0600,1289.928,1292.218,1289.318,1291.998,1760860
XAUUSD,20190103,0700,1292.105,1292.268,1288.485,1289.605,3676670
XAUUSD,20190103,0800,1289.625,1290.618,1288.068,1289.598,3916830
XAUUSD,20190103,0900,1289.595,1289.668,1287.255,1288.035,1763105
XAUUSD,20190103,1000,1288.035,1288.755,1286.905,1288.085,1907390
XAUUSD,20190103,1100,1288.115,1288.185,1286.088,1287.128,2274810
XAUUSD,20190103,1200,1287.158,1289.108,1286.965,1287.985,2204600
XAUUSD,20190103,1300,1287.985,1290.038,1284.485,1287.698,2999740
XAUUSD,20190103,1400,1287.698,1289.148,1286.768,1287.678,2883800
XAUUSD,20190103,1500,1287.708,1291.278,1287.405,1289.698,7369800
XAUUSD,20190103,1600,1289.705,1290.848,1288.248,1289.205,5222910
XAUUSD,20190103,1700,1289.198,1290.858,1288.868,1290.348,2700840
XAUUSD,20190103,1800,1290.308,1292.948,1290.048,1291.048,2093610
XAUUSD,20190103,1900,1291.098,1293.398,1290.948,1293.318,1066240
XAUUSD,20190103,2000,1293.298,1294.855,1292.165,1294.855,1524160
XAUUSD,20190103,2100,1294.785,1294.848,1293.705,1293.865,406140
XAUUSD,20190103,2300,1293.885,1295.218,1292.848,1295.118,936680
XAUUSD,20190104,0000,1295.135,1296.998,1294.878,1296.768,1975770
XAUUSD,20190104,0100,1296.768,1298.538,1296.348,1296.915,2595690
XAUUSD,20190104,0200,1296.915,1297.998,1296.578,1296.678,2237500
XAUUSD,20190104,0300,1296.678,1296.808,1294.445,1295.495,1691270
XAUUSD,20190104,0400,1295.485,1295.585,1294.145,1294.395,1373710
XAUUSD,20190104,0500,1294.395,1296.225,1293.895,1295.408,1440110
XAUUSD,20190104,0600,1295.408,1295.725,1293.998,1294.238,1291290
XAUUSD,20190104,0700,1294.298,1295.028,1293.000,1294.498,2282150
XAUUSD,20190104,0800,1294.488,1295.268,1291.188,1291.715,1702910
XAUUSD,20190104,0900,1291.725,1292.508,1289.328,1290.075,1428070
XAUUSD,20190104,1000,1290.075,1291.048,1289.838,1291.048,1378970
XAUUSD,20190104,1100,1291.038,1292.058,1290.745,1291.218,682050
XAUUSD,20190104,1200,1291.218,1291.635,1290.445,1291.085,707380
XAUUSD,20190104,1300,1291.105,1291.655,1285.748,1287.685,3336079
XAUUSD,20190104,1400,1287.685,1287.755,1276.565,1277.795,5258740
XAUUSD,20190104,1500,1277.875,1284.585,1276.895,1283.558,7749610
XAUUSD,20190104,1600,1283.548,1285.695,1282.345,1285.468,3806550
XAUUSD,20190104,1700,1285.475,1286.098,1282.915,1284.275,1888550
XAUUSD,20190104,1800,1284.275,1285.065,1283.405,1283.418,2319090
XAUUSD,20190104,1900,1283.405,1284.408,1283.205,1284.245,1240070
XAUUSD,20190104,2000,1284.215,1285.798,1284.005,1284.848,1303030
XAUUSD,20190104,2100,1284.805,1285.228,1284.395,1284.945,305990
XAUUSD,20190106,2300,1285.048,1286.355,1284.045,1284.155,777030
XAUUSD,20190107,0000,1284.158,1284.885,1282.555,1284.860,1089140
XAUUSD,20190107,0100,1284.855,1289.735,1284.775,1288.835,1712060
XAUUSD,20190107,0200,1288.825,1289.435,1288.118,1289.178,1231260
XAUUSD,20190107,0300,1289.188,1289.595,1288.695,1288.765,760920
XAUUSD,20190107,0400,1288.765,1289.498,1288.505,1288.795,813460
XAUUSD,20190107,0500,1288.795,1291.655,1288.795,1291.388,1041530
XAUUSD,20190107,0600,1291.368,1291.888,1288.635,1289.755,1636960
XAUUSD,20190107,0700,1289.755,1291.758,1289.438,1291.338,2023970
XAUUSD,20190107,0800,1291.358,1292.328,1289.745,1290.805,1652960
XAUUSD,20190107,0900,1290.788,1291.575,1290.385,1291.305,1135420
XAUUSD,20190107,1000,1291.305,1291.998,1290.425,1290.818,1237950
XAUUSD,20190107,1100,1290.815,1291.405,1290.455,1290.845,1094674
XAUUSD,20190107,1200,1290.845,1292.905,1290.775,1292.208,1606660
XAUUSD,20190107,1300,1292.208,1294.998,1292.035,1292.278,2881440
XAUUSD,20190107,1400,1292.268,1293.005,1290.538,1291.155,2422460
XAUUSD,20190107,1500,1291.375,1291.945,1287.585,1288.785,3089810
XAUUSD,20190107,1600,1288.765,1288.845,1286.145,1287.705,1876780
XAUUSD,20190107,1700,1287.685,1288.475,1287.215,1288.185,960290
XAUUSD,20190107,1800,1288.175,1288.938,1287.585,1288.145,1123380
XAUUSD,20190107,1900,1288.115,1288.518,1287.735,1288.315,989490
XAUUSD,20190107,2000,1288.315,1288.855,1286.715,1288.748,1161860
XAUUSD,20190107,2100,1288.748,1289.048,1288.295,1288.895,257540
XAUUSD,20190107,2300,1288.875,1289.558,1288.755,1288.815,378760
XAUUSD,20190108,0000,1288.825,1289.065,1287.755,1289.045,1065150
XAUUSD,20190108,0100,1289.035,1290.158,1286.055,1286.188,1717770
XAUUSD,20190108,0200,1286.208,1287.038,1284.915,1285.145,1257440
XAUUSD,20190108,0300,1285.145,1285.605,1283.288,1283.735,1389150
XAUUSD,20190108,0400,1283.745,1283.838,1282.445,1282.925,1001280
XAUUSD,20190108,0500,1282.915,1283.108,1281.738,1282.968,1476120
XAUUSD,20190108,0600,1282.968,1284.708,1282.745,1283.335,1378200
XAUUSD,20190108,0700,1283.375,1283.375,1281.585,1282.725,2251350
XAUUSD,20190108,0800,1282.695,1283.698,1282.295,1283.095,2014070
XAUUSD,20190108,0900,1283.085,1284.005,1282.915,1283.455,1241690
XAUUSD,20190108,1000,1283.455,1283.785,1282.045,1283.475,1469010
XAUUSD,20190108,1100,1283.475,1283.555,1282.675,1283.295,797330
XAUUSD,20190108,1200,1283.295,1284.015,1281.815,1282.365,1135970
XAUUSD,20190108,1300,1282.355,1282.955,1279.315,1280.605,2454900
XAUUSD,20190108,1400,1280.538,1286.038,1280.318,1284.888,3414490
XAUUSD,20190108,1500,1284.845,1286.268,1282.455,1284.965,2864690
