<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,20241231,2100,157.193,157.193,157.178,157.184,84900000
USDJPY,20250101,2200,157.151,157.268,157.151,157.245,931020000
USDJPY,20250101,2300,157.245,157.776,157.228,157.700,13782490000
USDJPY,20250102,0000,157.700,157.772,157.291,157.427,29521940000
USDJPY,20250102,0100,157.427,157.659,157.415,157.504,23172560000
USDJPY,20250102,0200,157.504,157.506,157.262,157.284,13495100000
USDJPY,20250102,0300,157.283,157.300,157.129,157.154,10601430000
USDJPY,20250102,0400,157.154,157.156,156.993,157.020,12233030000
USDJPY,20250102,0500,157.020,157.207,156.974,157.205,11896990000
USDJPY,20250102,0600,157.206,157.210,156.657,156.662,20267600000
USDJPY,20250102,0700,156.660,156.746,156.435,156.670,36263710000
USDJPY,20250102,0800,156.670,156.826,156.461,156.777,41045020000
USDJPY,20250102,0900,156.777,156.917,156.746,156.788,23632630000
USDJPY,20250102,1000,156.790,157.162,156.788,157.133,26277090000
USDJPY,20250102,1100,157.130,157.285,157.050,157.201,27921060000
USDJPY,20250102,1200,157.202,157.217,157.015,157.077,21426090000
USDJPY,20250102,1300,157.078,157.237,156.714,156.827,36432740000
USDJPY,20250102,1400,156.827,157.115,156.633,157.028,47132419999
USDJPY,20250102,1500,157.028,157.184,156.778,157.149,49628430000
USDJPY,20250102,1600,157.148,157.750,157.130,157.659,45211820000
USDJPY,20250102,1700,157.659,157.849,157.487,157.563,28580490000
USDJPY,20250102,1800,157.564,157.631,157.465,157.498,21689580000
USDJPY,20250102,1900,157.497,157.673,157.473,157.618,16156910000
USDJPY,20250102,2000,157.617,157.653,157.566,157.626,13713000000
USDJPY,20250102,2100,157.627,157.629,157.426,157.426,6620700000
USDJPY,20250102,2200,157.438,157.460,157.438,157.443,300600000
USDJPY,20250102,2300,157.452,157.561,157.351,157.353,4057990000
USDJPY,20250103,0000,157.359,157.399,157.171,157.210,17440539999
USDJPY,20250103,0100,157.210,157.405,157.186,157.277,15071520000
USDJPY,20250103,0200,157.279,157.355,157.246,157.309,13178860000
USDJPY,20250103,0300,157.308,157.457,157.183,157.307,14859060000
