<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDJPY,20151231,2155,120.241,120.241,120.230,120.230,9180000
USDJPY,20160103,2200,120.188,120.211,120.183,120.210,20750000
USDJPY,20160103,2205,120.210,120.232,120.205,120.216,100490000
USDJPY,20160103,2210,120.216,120.228,120.210,120.222,76430000
USDJPY,20160103,2215,120.221,120.243,120.210,120.229,177820000
USDJPY,20160103,2220,120.229,120.254,120.227,120.242,233040000
USDJPY,20160103,2225,120.252,120.276,120.237,120.276,392580000
USDJPY,20160103,2230,120.278,120.291,120.269,120.287,307060000
USDJPY,20160103,2235,120.286,120.293,120.272,120.281,51680000
USDJPY,20160103,2240,120.280,120.302,120.280,120.294,86820000
USDJPY,20160103,2245,120.295,120.319,120.295,120.306,124550000
USDJPY,20160103,2250,120.304,120.308,120.276,120.277,122900000
USDJPY,20160103,2255,120.277,120.314,120.277,120.283,72300000
USDJPY,20160103,2300,120.286,120.351,120.281,120.312,381160000
USDJPY,20160103,2305,120.312,120.327,120.301,120.309,318210000
USDJPY,20160103,2310,120.311,120.349,120.309,120.344,224250000
USDJPY,20160103,2315,120.345,120.352,120.332,120.343,121160000
USDJPY,20160103,2320,120.343,120.385,120.326,120.358,225220000
USDJPY,20160103,2325,120.357,120.357,120.308,120.308,152210000
USDJPY,20160103,2330,120.308,120.340,120.299,120.330,257520000
USDJPY,20160103,2335,120.330,120.330,120.300,120.302,202740000
USDJPY,20160103,2340,120.301,120.301,120.258,120.259,294890000
USDJPY,20160103,2345,120.259,120.263,120.242,120.245,140070000
USDJPY,20160103,2350,120.245,120.298,120.232,120.290,262980000
USDJPY,20160103,2355,120.292,120.326,120.290,120.316,207440000
USDJPY,20160104,0000,120.315,120.338,120.269,120.325,414040000
USDJPY,20160104,0005,120.324,120.347,120.296,120.304,385060000
USDJPY,20160104,0010,120.304,120.322,120.296,120.319,217390000
USDJPY,20160104,0015,120.318,120.318,120.285,120.310,245870000
USDJPY,20160104,0020,120.312,120.321,120.299,120.320,230760000
USDJPY,20160104,0025,120.320,120.340,120.320,120.340,452150000
USDJPY,20160104,0030,120.339,120.346,120.309,120.318,310500000
USDJPY,20160104,0035,120.318,120.331,120.309,120.328,291320000
USDJPY,20160104,0040,120.328,120.358,120.307,120.356,359740000
USDJPY,20160104,0045,120.357,120.369,120.330,120.353,347650000
USDJPY,20160104,0050,120.352,120.390,120.346,120.377,513190000
USDJPY,20160104,0055,120.380,120.380,120.351,120.371,437820000
USDJPY,20160104,0100,120.370,120.404,120.344,120.397,328920000
USDJPY,20160104,0105,120.397,120.449,120.394,120.411,701310000
USDJPY,20160104,0110,120.415,120.438,120.392,120.429,440800000
USDJPY,20160104,0115,120.429,120.464,120.421,120.445,625490000
USDJPY,20160104,0120,120.446,120.448,120.396,120.404,534240000
USDJPY,20160104,0125,120.404,120.416,120.384,120.388,421840000
USDJPY,20160104,0130,120.392,120.397,120.362,120.367,403750000
USDJPY,20160104,0135,120.366,120.372,120.323,120.332,425670000
USDJPY,20160104,0140,120.332,120.345,120.321,120.332,286690000
USDJPY,20160104,0145,120.336,120.343,120.260,120.260,685840000
USDJPY,20160104,0150,120.264,120.264,120.060,120.099,951990000
USDJPY,20160104,0155,120.100,120.136,120.009,120.028,868250000
USDJPY,20160104,0200,120.027,120.043,119.764,119.771,1240570000
USDJPY,20160104,0205,119.771,119.869,119.692,119.860,965460000
USDJPY,20160104,0210,119.861,119.878,119.806,119.814,633450000
USDJPY,20160104,0215,119.811,119.845,119.762,119.822,693210000
USDJPY,20160104,0220,119.821,119.825,119.722,119.806,669530000
USDJPY,20160104,0225,119.806,119.828,119.698,119.727,697550000
USDJPY,20160104,0230,119.728,119.801,119.684,119.742,725320000
USDJPY,20160104,0235,119.741,119.744,119.658,119.692,699800000
USDJPY,20160104,0240,119.691,119.731,119.655,119.710,535200000
USDJPY,20160104,0245,119.708,119.739,119.646,119.723,517400000
USDJPY,20160104,0250,119.721,119.797,119.715,119.776,431790000
USDJPY,20160104,0255,119.777,119.819,119.751,119.817,391470000
USDJPY,20160104,0300,119.817,119.817,119.763,119.777,423000000
USDJPY,20160104,0305,119.778,119.808,119.771,119.772,332330000
USDJPY,20160104,0310,119.772,119.785,119.725,119.739,325340000
USDJPY,20160104,0315,119.737,119.742,119.713,119.737,322080000
USDJPY,20160104,0320,119.737,119.767,119.721,119.766,247760000
USDJPY,20160104,0325,119.766,119.773,119.735,119.772,252480000
USDJPY,20160104,0330,119.772,119.807,119.728,119.750,493600000
USDJPY,20160104,0335,119.752,119.756,119.732,119.742,412810000
USDJPY,20160104,0340,119.741,119.741,119.665,119.688,402900000
USDJPY,20160104,0345,119.688,119.718,119.687,119.714,315810000
USDJPY,20160104,0350,119.715,119.715,119.648,119.679,473680000
USDJPY,20160104,0355,119.680,119.706,119.657,119.685,408810000
USDJPY,20160104,0400,119.685,119.731,119.649,119.715,492170000
USDJPY,20160104,0405,119.720,119.729,119.694,119.697,303860000
USDJPY,20160104,0410,119.696,119.715,119.662,119.676,368310000
USDJPY,20160104,0415,119.675,119.684,119.551,119.589,604140000
USDJPY,20160104,0420,119.592,119.612,119.539,119.564,581460000
USDJPY,20160104,0425,119.564,119.566,119.502,119.516,691040000
USDJPY,20160104,0430,119.513,119.552,119.506,119.549,414420000
USDJPY,20160104,0435,119.550,119.579,119.504,119.514,521460000
USDJPY,20160104,0440,119.514,119.539,119.500,119.523,645550000
USDJPY,20160104,0445,119.522,119.571,119.472,119.568,560450000
USDJPY,20160104,0450,119.567,119.610,119.543,119.549,450530000
USDJPY,20160104,0455,119.550,119.585,119.529,119.536,336660000
USDJPY,20160104,0500,119.538,119.571,119.464,119.524,530290000
USDJPY,20160104,0505,119.526,119.552,119.510,119.532,550500000
USDJPY,20160104,0510,119.533,119.537,119.463,119.485,447110000
USDJPY,20160104,0515,119.486,119.514,119.458,119.471,432650000
USDJPY,20160104,0520,119.472,119.513,119.466,119.487,288520000
USDJPY,20160104,0525,119.486,119.529,119.473,119.521,282870000
USDJPY,20160104,0530,119.521,119.521,119.410,119.420,626440000
USDJPY,20160104,0535,119.420,119.442,119.315,119.338,591630000
USDJPY,20160104,0540,119.338,119.356,119.281,119.328,815540000
USDJPY,20160104,0545,119.327,119.348,119.239,119.309,822860000
USDJPY,20160104,0550,119.309,119.369,119.293,119.358,558110000
USDJPY,20160104,0555,119.358,119.385,119.335,119.379,427270000
USDJPY,20160104,0600,119.379,119.393,119.310,119.350,566570000
USDJPY,20160104,0605,119.351,119.398,119.351,119.365,430600001
USDJPY,20160104,0610,119.364,119.367,119.337,119.352,331080000
USDJPY,20160104,0615,119.352,119.375,119.342,119.362,446880000
USDJPY,20160104,0620,119.361,119.411,119.307,119.394,475250000
USDJPY,20160104,0625,119.394,119.460,119.371,119.460,342400000
USDJPY,20160104,0630,119.460,119.472,119.418,119.422,447930000
USDJPY,20160104,0635,119.423,119.455,119.422,119.432,331910000
USDJPY,20160104,0640,119.431,119.451,119.412,119.427,316080000
USDJPY,20160104,0645,119.427,119.427,119.401,119.411,289900000
USDJPY,20160104,0650,119.412,119.437,119.399,119.437,397930000
USDJPY,20160104,0655,119.436,119.442,119.405,119.419,226120000
USDJPY,20160104,0700,119.423,119.430,119.326,119.336,659620000
USDJPY,20160104,0705,119.340,119.340,119.261,119.269,576010000
USDJPY,20160104,0710,119.269,119.286,119.157,119.182,825790000
USDJPY,20160104,0715,119.180,119.237,119.170,119.227,679740000
USDJPY,20160104,0720,119.228,119.267,119.226,119.233,603480000
USDJPY,20160104,0725,119.233,119.290,119.207,119.274,589430000
USDJPY,20160104,0730,119.274,119.275,119.199,119.202,509900000
