<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CHFJPY,20251231,2100,197.672,197.676,197.663,197.673,92400000
CHFJPY,20260101,2200,197.287,197.685,197.287,197.685,76960000
CHFJPY,20260101,2300,197.684,197.950,197.583,197.872,1618190000
CHFJPY,20260102,0000,197.873,197.913,197.730,197.779,2377740000
CHFJPY,20260102,0100,197.784,198.003,197.775,197.978,2919960000
CHFJPY,20260102,0200,197.981,198.067,197.959,198.060,1698960000
CHFJPY,20260102,0300,198.061,198.091,197.999,198.053,1521040000
CHFJPY,20260102,0400,198.057,198.098,198.000,198.012,1613280000
CHFJPY,20260102,0500,198.013,198.045,197.937,197.997,1429610000
CHFJPY,20260102,0600,197.994,198.028,197.914,197.965,2380010000
CHFJPY,20260102,0700,197.967,198.006,197.562,197.689,4695260000
CHFJPY,20260102,0800,197.684,197.929,197.668,197.708,6109450000
CHFJPY,20260102,0900,197.706,197.908,197.683,197.706,4876910000
CHFJPY,20260102,1000,197.704,197.753,197.524,197.698,3971300000
CHFJPY,20260102,1100,197.697,197.863,197.660,197.850,2888460000
CHFJPY,20260102,1200,197.846,197.973,197.813,197.872,3309830000
CHFJPY,20260102,1300,197.877,197.924,197.765,197.832,5236530000
CHFJPY,20260102,1400,197.833,198.038,197.781,198.008,5993490000
CHFJPY,20260102,1500,198.008,198.166,197.875,198.103,8770940000
CHFJPY,20260102,1600,198.102,198.141,197.919,197.922,5941820000
CHFJPY,20260102,1700,197.923,197.977,197.868,197.960,3451190000
CHFJPY,20260102,1800,197.960,198.034,197.928,197.972,3201470000
CHFJPY,20260102,1900,197.974,198.064,197.943,198.034,2979390000
CHFJPY,20260102,2000,198.030,198.088,197.946,197.962,2823680000
CHFJPY,20260102,2100,197.961,197.984,197.852,197.865,1516740000
CHFJPY,20260104,2200,197.583,197.899,197.583,197.725,1406290000
CHFJPY,20260104,2300,197.714,197.915,197.608,197.908,3461510000
CHFJPY,20260105,0000,197.906,198.330,197.821,198.187,6650580000
CHFJPY,20260105,0100,198.188,198.323,198.029,198.054,6558570000
CHFJPY,20260105,0200,198.051,198.160,197.955,198.010,4554630000
CHFJPY,20260105,0300,198.008,198.076,197.711,197.788,4761790000
CHFJPY,20260105,0400,197.786,198.046,197.785,198.028,3005780000
CHFJPY,20260105,0500,198.028,198.048,197.825,197.915,2703300000
CHFJPY,20260105,0600,197.917,197.938,197.760,197.811,3794220000
CHFJPY,20260105,0700,197.811,197.816,197.648,197.676,5171010000
CHFJPY,20260105,0800,197.679,197.698,197.249,197.257,8176980000
CHFJPY,20260105,0900,197.257,197.264,197.007,197.043,5519710000
CHFJPY,20260105,1000,197.042,197.142,196.842,197.093,6046440000
CHFJPY,20260105,1100,197.094,197.136,196.889,197.077,5746310000
CHFJPY,20260105,1200,197.079,197.172,196.905,197.054,5085270000
CHFJPY,20260105,1300,197.056,197.172,196.875,197.143,9584710000
CHFJPY,20260105,1400,197.141,197.186,196.898,197.110,9494120000
CHFJPY,20260105,1500,197.102,197.435,197.069,197.324,10497410000
CHFJPY,20260105,1600,197.321,197.373,197.203,197.263,7055970000
CHFJPY,20260105,1700,197.266,197.296,197.134,197.222,4874130000
CHFJPY,20260105,1800,197.221,197.276,197.147,197.276,3105530000
CHFJPY,20260105,1900,197.276,197.393,197.177,197.375,4429860000
CHFJPY,20260105,2000,197.370,197.518,197.351,197.512,2925160000
CHFJPY,20260105,2100,197.515,197.584,197.478,197.548,1436690000
CHFJPY,20260105,2200,196.964,197.653,196.957,197.631,1033990000
CHFJPY,20260105,2300,197.629,197.720,197.584,197.679,1863100000
CHFJPY,20260106,0000,197.681,197.852,197.584,197.654,5321900000
CHFJPY,20260106,0100,197.655,197.776,197.637,197.690,4797780000
CHFJPY,20260106,0200,197.690,197.725,197.569,197.649,3622070000
CHFJPY,20260106,0300,197.652,197.746,197.625,197.658,2721070000
CHFJPY,20260106,0400,197.658,197.712,197.493,197.669,2278620000
CHFJPY,20260106,0500,197.669,197.689,197.580,197.656,2627090000
CHFJPY,20260106,0600,197.656,197.739,197.574,197.604,3165650000
CHFJPY,20260106,0700,197.604,197.650,197.505,197.582,4500440000
CHFJPY,20260106,0800,197.581,197.661,197.300,197.310,6370040000
CHFJPY,20260106,0900,197.308,197.419,197.169,197.287,6235520000
CHFJPY,20260106,1000,197.285,197.413,197.176,197.380,4336650000
CHFJPY,20260106,1100,197.383,197.405,197.187,197.224,3656880000
CHFJPY,20260106,1200,197.217,197.271,197.045,197.128,4500620000
CHFJPY,20260106,1300,197.124,197.315,197.105,197.214,7758000000
CHFJPY,20260106,1400,197.214,197.303,197.161,197.212,7950010000
CHFJPY,20260106,1500,197.210,197.226,196.885,196.979,10329270000
CHFJPY,20260106,1600,196.983,197.034,196.875,196.995,6027880000
CHFJPY,20260106,1700,196.993,197.111,196.965,197.099,3748090000
CHFJPY,20260106,1800,197.099,197.153,196.970,196.983,3115120000
CHFJPY,20260106,1900,196.982,196.988,196.853,196.919,3149780000
CHFJPY,20260106,2000,196.922,196.941,196.822,196.841,2733890000
