<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NAS100,20231229,2000,16819.70,16820.10,16818.70,16818.90,35
NAS100,20240101,2200,16829.60,16849.10,16826.10,16841.90,3139
NAS100,20240101,2300,16842.20,16842.60,16830.70,16839.10,1925
NAS100,20240102,0000,16839.00,16850.60,16823.10,16826.50,4035
NAS100,20240102,0100,16826.60,16831.00,16813.10,16820.40,2744
NAS100,20240102,0200,16820.60,16825.00,16814.20,16819.40,1830
NAS100,20240102,0300,16819.40,16825.10,16815.50,16819.90,1534
NAS100,20240102,0400,16820.20,16831.20,16818.90,16829.90,2533
NAS100,20240102,0500,16829.70,16831.60,16815.10,16816.50,2297
NAS100,20240102,0600,16816.60,16835.00,16816.20,16829.10,3503
NAS100,20240102,0700,16829.40,16848.60,16828.90,16839.20,6410
NAS100,20240102,0800,16839.10,16840.20,16800.00,16806.90,5500
NAS100,20240102,0900,16807.00,16809.70,16780.60,16783.10,5314
NAS100,20240102,1000,16782.10,16788.90,16657.90,16687.10,8855
NAS100,20240102,1100,16689.50,16690.00,16629.40,16635.40,8008
NAS100,20240102,1200,16634.70,16667.60,16629.40,16665.00,8142
NAS100,20240102,1300,16665.20,16689.70,16536.50,16580.60,13769
NAS100,20240102,1400,16578.70,16604.90,16508.60,16533.90,16385
NAS100,20240102,1500,16533.60,16609.90,16532.50,16602.70,13963
NAS100,20240102,1600,16602.90,16611.70,16542.70,16544.80,12673
NAS100,20240102,1700,16544.70,16566.50,16512.90,16520.90,12238
NAS100,20240102,1800,16520.40,16532.00,16479.20,16479.40,12240
NAS100,20240102,1900,16479.70,16550.40,16447.40,16546.00,13804
NAS100,20240102,2000,16546.70,16560.90,16539.00,16555.40,3936
NAS100,20240102,2200,16558.20,16560.30,16541.30,16548.40,2357
NAS100,20240102,2300,16548.70,16553.10,16538.80,16540.30,2680
NAS100,20240103,0000,16540.60,16544.70,16531.30,16535.30,3515
