<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPX500,20141119,0100,2047.63,2048.13,2047.13,2047.63,59
SPX500,20141119,0200,2047.38,2047.88,2046.88,2047.63,27
SPX500,20141119,0300,2047.63,2048.63,2047.63,2048.13,21
SPX500,20141119,0400,2047.88,2047.88,2046.38,2046.88,79
SPX500,20141119,0500,2046.63,2046.88,2046.38,2046.38,55
SPX500,20141119,0600,2046.13,2046.13,2045.63,2045.63,53
SPX500,20141119,0700,2045.88,2047.38,2045.63,2046.63,56
SPX500,20141119,0800,2046.88,2046.88,2045.38,2045.63,68
SPX500,20141119,0900,2045.63,2045.63,2044.38,2045.13,185
SPX500,20141119,1000,2044.88,2046.88,2044.88,2046.63,123
SPX500,20141119,1100,2046.88,2047.13,2045.88,2046.13,86
SPX500,20141119,1200,2046.38,2047.88,2046.13,2047.13,98
SPX500,20141119,1300,2047.38,2048.88,2046.13,2046.38,131
SPX500,20141119,1400,2046.38,2046.88,2045.13,2046.13,155
SPX500,20141119,1500,2045.88,2047.88,2041.63,2043.38,585
SPX500,20141119,1600,2043.13,2043.13,2038.38,2039.13,714
SPX500,20141119,1700,2038.88,2043.88,2037.63,2043.13,314
SPX500,20141119,1800,2043.38,2045.63,2042.88,2045.63,146
SPX500,20141119,1900,2045.38,2046.38,2044.38,2044.88,173
SPX500,20141119,2000,2045.13,2050.13,2041.38,2044.13,675
SPX500,20141119,2100,2043.88,2047.63,2042.88,2046.63,334
SPX500,20141119,2200,2046.63,2048.13,2046.63,2046.88,34
SPX500,20141119,2300,2046.63,2046.63,2046.38,2046.38,2
SPX500,20141120,0000,2046.38,2047.38,2045.63,2047.38,87
SPX500,20141120,0100,2047.63,2047.88,2046.38,2046.38,91
SPX500,20141120,0200,2046.38,2046.63,2042.63,2043.63,93
SPX500,20141120,0300,2043.88,2044.63,2043.63,2044.63,42
SPX500,20141120,0400,2044.63,2045.63,2044.13,2044.38,34
SPX500,20141120,0500,2044.13,2044.13,2042.88,2043.13,25
SPX500,20141120,0600,2043.38,2043.88,2043.13,2043.13,51
SPX500,20141120,0700,2043.38,2045.13,2043.13,2044.88,69
SPX500,20141120,0800,2044.88,2045.63,2042.88,2043.63,122
SPX500,20141120,0900,2043.63,2043.88,2039.63,2039.63,346
SPX500,20141120,1000,2039.38,2040.63,2038.63,2040.38,188
SPX500,20141120,1100,2040.63,2040.63,2037.88,2038.63,139
SPX500,20141120,1200,2038.88,2040.13,2036.63,2037.38,208
SPX500,20141120,1300,2037.13,2039.63,2036.88,2039.13,145
SPX500,20141120,1400,2038.88,2040.13,2036.13,2036.63,280
SPX500,20141120,1500,2036.88,2043.63,2035.13,2042.88,610
SPX500,20141120,1600,2043.13,2049.88,2043.13,2048.63,634
SPX500,20141120,1700,2048.88,2051.63,2048.63,2049.88,283
SPX500,20141120,1800,2049.88,2051.13,2048.63,2049.38,178
SPX500,20141120,1900,2049.13,2050.38,2048.13,2049.63,209
SPX500,20141120,2000,2049.88,2050.88,2048.13,2048.13,144
SPX500,20141120,2100,2047.88,2050.88,2047.13,2050.63,228
SPX500,20141120,2200,2050.38,2052.38,2050.38,2052.13,68
SPX500,20141120,2300,2051.88,2052.13,2051.88,2051.88,6
SPX500,20141121,0000,2051.88,2051.88,2050.38,2050.38,53
SPX500,20141121,0100,2050.63,2051.13,2049.63,2050.88,131
SPX500,20141121,0200,2051.13,2051.13,2050.38,2050.38,97
SPX500,20141121,0300,2050.38,2050.88,2050.38,2050.63,55
SPX500,20141121,0400,2050.88,2052.63,2050.88,2051.63,41
SPX500,20141121,0500,2051.63,2052.63,2051.63,2052.38,29
SPX500,20141121,0600,2052.63,2053.38,2052.38,2053.13,57
SPX500,20141121,0700,2053.13,2055.13,2053.13,2054.88,37
SPX500,20141121,0800,2054.88,2055.63,2054.63,2055.13,45
SPX500,20141121,0900,2055.38,2058.88,2054.38,2058.88,278
SPX500,20141121,1000,2058.88,2059.13,2057.38,2057.63,124
SPX500,20141121,1100,2057.88,2067.63,2056.88,2063.88,450
SPX500,20141121,1200,2064.13,2066.63,2062.38,2064.63,267
SPX500,20141121,1300,2064.38,2068.63,2063.63,2067.88,257
SPX500,20141121,1400,2068.13,2070.63,2067.13,2068.88,284
SPX500,20141121,1500,2069.13,2071.88,2067.38,2068.88,548
SPX500,20141121,1600,2068.63,2069.13,2064.38,2065.13,668
SPX500,20141121,1700,2064.88,2065.38,2062.13,2062.88,415
SPX500,20141121,1800,2062.63,2063.63,2058.88,2059.63,312
SPX500,20141121,1900,2059.63,2060.13,2054.63,2058.88,405
SPX500,20141121,2000,2059.13,2060.13,2055.63,2058.88,376
SPX500,20141121,2100,2058.63,2062.38,2058.63,2061.38,413
SPX500,20141121,2200,2061.63,2062.63,2060.88,2061.63,70
SPX500,20141124,0000,2061.63,2063.88,2061.38,2061.88,141
SPX500,20141124,0100,2061.63,2062.13,2061.13,2061.38,49
SPX500,20141124,0200,2061.63,2061.63,2060.63,2060.88,48
SPX500,20141124,0300,2061.13,2062.63,2061.13,2062.13,20
SPX500,20141124,0400,2061.88,2062.88,2061.38,2062.38,42
SPX500,20141124,0500,2062.13,2062.13,2061.63,2061.63,8
SPX500,20141124,0600,2061.88,2062.63,2061.63,2061.63,37
SPX500,20141124,0700,2061.88,2061.88,2061.38,2061.38,12
SPX500,20141124,0800,2061.63,2065.38,2061.63,2063.38,147
SPX500,20141124,0900,2062.88,2065.63,2061.38,2065.38,195
SPX500,20141124,1000,2065.13,2067.13,2064.63,2065.63,243
SPX500,20141124,1100,2065.38,2066.63,2064.63,2066.38,93
SPX500,20141124,1200,2066.63,2066.88,2064.13,2065.13,109
SPX500,20141124,1300,2065.63,2067.13,2065.38,2065.88,130
SPX500,20141124,1400,2065.63,2067.88,2065.63,2067.38,156
SPX500,20141124,1500,2067.13,2068.63,2064.13,2064.88,465
SPX500,20141124,1600,2064.88,2068.13,2064.63,2066.88,475
SPX500,20141124,1700,2066.88,2067.13,2064.38,2065.13,263
SPX500,20141124,1800,2065.38,2066.63,2063.88,2064.63,175
SPX500,20141124,1900,2064.38,2065.63,2064.38,2065.38,109
SPX500,20141124,2000,2065.13,2067.38,2064.88,2065.38,186
SPX500,20141124,2100,2065.63,2067.63,2064.38,2067.38,141
SPX500,20141124,2200,2067.38,2067.63,2067.01,2067.38,18
SPX500,20141124,2300,2067.13,2067.13,2067.13,2067.13,1
SPX500,20141125,0000,2066.63,2068.63,2066.63,2068.13,73
SPX500,20141125,0100,2067.88,2067.88,2066.38,2066.63,71
SPX500,20141125,0200,2066.38,2066.63,2065.63,2066.38,40
SPX500,20141125,0300,2066.38,2066.63,2065.13,2065.38,29
SPX500,20141125,0400,2065.13,2065.13,2063.88,2064.13,56
SPX500,20141125,0500,2064.38,2065.13,2064.13,2064.38,14
SPX500,20141125,0600,2064.63,2065.13,2064.13,2064.63,47
SPX500,20141125,0700,2064.38,2066.13,2064.38,2066.13,48
SPX500,20141125,0800,2066.38,2066.38,2064.88,2065.13,87
SPX500,20141125,0900,2064.88,2068.13,2064.63,2067.63,183
SPX500,20141125,1000,2067.88,2069.88,2067.88,2069.13,91
SPX500,20141125,1100,2069.38,2070.38,2069.13,2069.13,88
SPX500,20141125,1200,2069.38,2069.63,2068.63,2068.88,81
SPX500,20141125,1300,2069.13,2069.88,2068.63,2069.38,98
SPX500,20141125,1400,2069.63,2072.38,2069.38,2071.13,182
SPX500,20141125,1500,2070.88,2072.63,2067.88,2069.38,479
SPX500,20141125,1600,2068.63,2068.63,2064.38,2064.88,712
SPX500,20141125,1700,2064.63,2066.63,2062.88,2066.38,386
SPX500,20141125,1800,2066.63,2070.13,2065.63,2068.38,214
SPX500,20141125,1900,2068.13,2069.63,2067.63,2069.38,151
SPX500,20141125,2000,2069.13,2069.63,2065.63,2066.88,183
SPX500,20141125,2100,2066.63,2069.38,2065.63,2066.63,192
SPX500,20141125,2200,2066.88,2068.38,2066.38,2068.13,58
SPX500,20141125,2300,2067.88,2068.38,2067.88,2067.88,7
SPX500,20141126,0000,2068.13,2068.38,2067.63,2068.13,37
SPX500,20141126,0100,2068.38,2068.63,2067.88,2068.38,30
SPX500,20141126,0200,2068.13,2068.63,2068.13,2068.38,25
SPX500,20141126,0300,2068.63,2070.13,2068.63,2069.88,40
SPX500,20141126,0400,2069.63,2070.88,2069.63,2070.63,11
SPX500,20141126,0500,2070.63,2071.13,2070.38,2070.38,19
SPX500,20141126,0600,2070.63,2070.63,2069.38,2069.38,79
SPX500,20141126,0700,2069.38,2071.13,2069.13,2070.63,91
SPX500,20141126,0800,2070.63,2070.88,2069.13,2069.13,145
SPX500,20141126,0900,2068.88,2072.13,2068.88,2070.88,227
SPX500,20141126,1000,2070.63,2071.13,2068.63,2070.63,125
SPX500,20141126,1100,2070.88,2070.88,2069.13,2069.38,91
SPX500,20141126,1200,2069.13,2070.13,2069.13,2069.63,28
SPX500,20141126,1300,2069.38,2069.88,2066.38,2066.38,57
SPX500,20141126,1400,2066.38,2068.38,2065.13,2066.38,295
SPX500,20141126,1500,2066.63,2068.38,2064.88,2066.88,370
SPX500,20141126,1600,2067.13,2068.38,2065.13,2067.38,530
SPX500,20141126,1700,2067.63,2068.13,2066.13,2067.63,155
SPX500,20141126,1800,2068.63,2068.63,2067.38,2067.88,48
SPX500,20141126,1900,2068.13,2069.63,2067.88,2068.88,131
SPX500,20141126,2000,2068.63,2068.88,2067.88,2068.38,61
SPX500,20141126,2100,2068.63,2071.88,2068.13,2070.88,109
SPX500,20141126,2200,2070.13,2074.88,2068.88,2074.13,85
SPX500,20141126,2300,2073.88,2074.13,2073.63,2073.63,13
SPX500,20141127,0000,2073.63,2073.88,2072.38,2072.38,24
SPX500,20141127,0100,2072.13,2072.63,2071.88,2071.88,59
SPX500,20141127,0200,2072.13,2072.38,2071.63,2072.38,14
SPX500,20141127,0300,2073.38,2073.88,2073.38,2073.63,11
SPX500,20141127,0400,2073.88,2074.38,2071.63,2072.13,40
SPX500,20141127,0500,2072.38,2072.88,2072.13,2072.38,29
SPX500,20141127,0600,2072.13,2072.63,2072.13,2072.13,40
SPX500,20141127,0700,2072.38,2072.63,2071.88,2072.13,18
SPX500,20141127,0800,2071.88,2072.13,2069.63,2070.13,91
SPX500,20141127,0900,2069.88,2070.13,2068.13,2069.88,122
SPX500,20141127,1000,2070.13,2071.63,2069.38,2070.63,87
SPX500,20141127,1100,2071.63,2071.63,2069.38,2069.38,41
SPX500,20141127,1200,2069.13,2070.38,2069.13,2070.38,35
SPX500,20141127,1300,2069.88,2071.13,2069.63,2071.13,28
SPX500,20141127,1400,2071.38,2073.13,2071.38,2072.63,67
SPX500,20141127,1500,2071.88,2072.63,2071.63,2072.38,45
SPX500,20141127,1600,2072.63,2072.88,2070.63,2072.88,131
SPX500,20141127,1700,2072.63,2073.38,2071.13,2072.88,113
SPX500,20141127,1800,2072.63,2073.88,2072.38,2073.88,43
SPX500,20141127,1900,2073.76,2073.76,2073.76,2073.76,1
SPX500,20141128,0000,2070.38,2070.38,2070.38,2070.38,1
SPX500,20141128,0100,2072.13,2072.13,2072.13,2072.13,1
SPX500,20141128,0200,2072.13,2072.38,2071.88,2072.13,10
SPX500,20141128,0300,2071.88,2072.13,2071.13,2071.38,17
SPX500,20141128,0400,2071.63,2072.88,2071.38,2072.63,23
SPX500,20141128,0500,2072.88,2072.88,2072.63,2072.63,34
SPX500,20141128,0600,2072.38,2072.63,2072.38,2072.38,19
SPX500,20141128,0700,2072.63,2072.63,2071.88,2072.13,22
SPX500,20141128,0800,2071.63,2072.63,2071.63,2071.88,40
SPX500,20141128,0900,2071.63,2071.88,2066.88,2066.88,221
SPX500,20141128,1000,2066.63,2069.13,2066.63,2067.38,45
SPX500,20141128,1100,2067.38,2067.38,2065.88,2066.38,55
SPX500,20141128,1200,2066.63,2068.13,2066.13,2067.63,49
SPX500,20141128,1300,2067.63,2070.13,2067.63,2070.13,39
SPX500,20141128,1400,2069.88,2071.38,2067.88,2070.38,106
SPX500,20141128,1500,2070.13,2070.63,2066.63,2070.63,554
SPX500,20141128,1600,2070.38,2072.38,2069.38,2070.63,463
SPX500,20141128,1700,2070.88,2072.88,2069.88,2070.13,317
SPX500,20141128,1800,2069.88,2069.88,2063.38,2066.63,246
SPX500,20141128,1900,2066.13,2067.63,2064.63,2065.13,86
SPX500,20141201,0000,2063.13,2063.63,2055.13,2058.13,622
SPX500,20141201,0100,2058.13,2061.13,2057.13,2060.63,178
SPX500,20141201,0200,2060.63,2062.13,2058.63,2058.63,216
SPX500,20141201,0300,2058.88,2059.63,2056.88,2057.13,84
SPX500,20141201,0400,2056.88,2058.38,2056.88,2058.38,51
SPX500,20141201,0500,2058.13,2058.88,2056.63,2058.38,35
SPX500,20141201,0600,2058.13,2059.13,2057.13,2058.88,87
SPX500,20141201,0700,2059.13,2059.13,2056.88,2057.63,88
SPX500,20141201,0800,2057.38,2057.38,2051.88,2053.88,214
SPX500,20141201,0900,2053.13,2057.63,2052.88,2053.88,317
