<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPX500,20141231,2200,2051.63,2051.63,2051.13,2051.13,3
SPX500,20150102,0000,2054.88,2058.88,2054.88,2058.63,173
SPX500,20150102,0100,2058.88,2058.88,2057.38,2058.63,50
SPX500,20150102,0200,2058.63,2061.13,2058.63,2060.63,141
SPX500,20150102,0300,2060.38,2062.38,2060.38,2061.88,55
SPX500,20150102,0400,2061.63,2061.88,2061.38,2061.38,36
SPX500,20150102,0500,2061.63,2063.13,2061.38,2062.88,42
SPX500,20150102,0600,2062.88,2063.63,2061.88,2062.13,44
SPX500,20150102,0700,2062.13,2063.63,2061.13,2063.63,46
SPX500,20150102,0800,2063.88,2066.88,2063.38,2066.38,217
SPX500,20150102,0900,2066.63,2066.88,2060.38,2060.38,341
SPX500,20150102,1000,2060.13,2061.38,2058.63,2059.88,249
SPX500,20150102,1100,2060.13,2061.63,2057.63,2060.13,173
SPX500,20150102,1200,2060.38,2061.13,2057.63,2058.13,117
SPX500,20150102,1300,2058.38,2061.63,2058.38,2060.88,98
SPX500,20150102,1400,2060.88,2061.63,2058.63,2061.38,196
SPX500,20150102,1500,2061.63,2066.13,2060.13,2062.13,661
SPX500,20150102,1600,2061.63,2062.63,2045.38,2049.38,1281
SPX500,20150102,1700,2049.88,2049.88,2041.63,2046.63,1185
SPX500,20150102,1800,2046.38,2050.88,2044.38,2045.13,774
SPX500,20150102,1900,2045.63,2046.88,2038.63,2042.63,648
SPX500,20150102,2000,2042.88,2049.88,2042.38,2047.13,824
SPX500,20150102,2100,2047.38,2055.63,2043.13,2050.38,889
SPX500,20150102,2200,2049.13,2050.13,2044.88,2046.88,411
SPX500,20150105,0000,2045.38,2045.63,2038.88,2040.13,335
SPX500,20150105,0100,2039.88,2041.13,2037.13,2038.38,287
SPX500,20150105,0200,2038.63,2043.63,2038.38,2043.13,222
SPX500,20150105,0300,2043.13,2043.38,2041.63,2042.13,88
SPX500,20150105,0400,2042.38,2046.63,2042.13,2046.38,144
SPX500,20150105,0500,2046.38,2047.38,2044.38,2047.13,128
SPX500,20150105,0600,2047.38,2047.38,2044.88,2045.13,155
SPX500,20150105,0700,2044.88,2045.88,2042.88,2042.88,119
SPX500,20150105,0800,2042.88,2043.63,2040.88,2040.88,265
SPX500,20150105,0900,2041.13,2047.88,2041.13,2047.38,528
SPX500,20150105,1000,2047.63,2047.63,2042.13,2042.88,309
SPX500,20150105,1100,2042.63,2044.13,2039.88,2040.13,229
SPX500,20150105,1200,2040.38,2043.63,2039.88,2041.38,219
SPX500,20150105,1300,2041.63,2043.38,2040.38,2041.63,201
SPX500,20150105,1400,2041.88,2043.38,2034.63,2036.38,345
SPX500,20150105,1500,2036.13,2040.13,2027.38,2027.63,942
SPX500,20150105,1600,2027.38,2031.13,2021.13,2024.63,1359
SPX500,20150105,1700,2024.13,2024.88,2017.63,2023.13,1207
SPX500,20150105,1800,2022.88,2023.88,2012.63,2015.13,864
SPX500,20150105,1900,2015.38,2017.38,2011.38,2015.88,974
SPX500,20150105,2000,2015.63,2016.13,2009.63,2010.38,1030
SPX500,20150105,2100,2010.13,2019.38,2009.38,2014.13,960
SPX500,20150105,2200,2013.88,2018.13,2012.13,2017.88,213
SPX500,20150105,2300,2018.13,2018.13,2017.38,2017.63,16
SPX500,20150106,0000,2018.88,2020.13,2017.88,2020.13,131
SPX500,20150106,0100,2019.88,2019.88,2015.38,2015.88,154
SPX500,20150106,0200,2016.13,2017.63,2016.13,2016.63,138
SPX500,20150106,0300,2016.38,2018.13,2014.88,2017.38,139
SPX500,20150106,0400,2017.13,2017.38,2014.63,2014.88,173
SPX500,20150106,0500,2014.63,2014.88,2012.88,2013.88,115
SPX500,20150106,0600,2014.13,2015.13,2012.88,2014.88,163
SPX500,20150106,0700,2014.63,2014.88,2013.63,2014.63,144
SPX500,20150106,0800,2014.38,2018.38,2014.13,2018.38,271
SPX500,20150106,0900,2018.63,2018.88,2011.38,2012.38,438
SPX500,20150106,1000,2012.63,2015.13,2011.38,2013.13,436
SPX500,20150106,1100,2012.88,2013.63,2011.13,2013.13,292
SPX500,20150106,1200,2013.38,2022.13,2013.13,2021.88,312
SPX500,20150106,1300,2021.38,2021.88,2017.13,2018.63,276
SPX500,20150106,1400,2018.88,2020.63,2013.38,2015.13,394
