<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDJPY,20221230,2100,89.359,89.359,89.275,89.275,76460000
AUDJPY,20230101,2200,88.817,88.881,88.817,88.864,39900000
AUDJPY,20230101,2300,89.098,89.219,89.098,89.207,36580000
AUDJPY,20230102,0000,89.184,89.274,88.936,88.994,212820000
AUDJPY,20230102,0100,88.986,89.159,88.986,89.109,1312150000
AUDJPY,20230102,0200,89.020,89.179,89.020,89.133,4782960000
AUDJPY,20230102,0300,89.149,89.159,89.016,89.067,472680000
AUDJPY,20230102,0400,89.079,89.129,89.006,89.009,573570000
AUDJPY,20230102,0500,89.010,89.114,89.009,89.074,1391980000
AUDJPY,20230102,0600,89.074,89.119,89.012,89.049,872340000
AUDJPY,20230102,0700,89.006,89.134,88.979,89.035,1160880000
AUDJPY,20230102,0800,89.038,89.179,89.010,89.042,1907510000
AUDJPY,20230102,0900,89.031,89.059,88.902,88.922,2898100000
AUDJPY,20230102,1000,88.922,89.024,88.853,88.872,7816020000
AUDJPY,20230102,1100,88.875,89.019,88.866,88.987,3831350000
AUDJPY,20230102,1200,88.988,89.064,88.884,89.005,3309900000
AUDJPY,20230102,1300,89.005,89.006,88.872,88.905,3322200000
AUDJPY,20230102,1400,88.905,89.098,88.905,89.049,4998460000
AUDJPY,20230102,1500,89.062,89.172,89.043,89.159,11542480000
AUDJPY,20230102,1600,89.163,89.203,89.077,89.090,11257740000
AUDJPY,20230102,1700,89.089,89.134,89.075,89.105,16053870000
AUDJPY,20230102,1800,89.109,89.138,89.023,89.035,6849720000
AUDJPY,20230102,1900,89.035,89.100,88.999,89.005,1439820000
AUDJPY,20230102,2000,89.008,89.014,88.793,88.801,846480000
AUDJPY,20230102,2100,88.793,88.888,88.768,88.793,657680000
AUDJPY,20230102,2200,88.849,88.934,88.785,88.802,263500000
AUDJPY,20230102,2300,88.839,89.318,88.813,89.038,14187070000
AUDJPY,20230103,0000,89.036,89.088,88.691,88.759,12763390000
AUDJPY,20230103,0100,88.759,88.772,88.018,88.257,19271790000
AUDJPY,20230103,0200,88.259,88.509,88.222,88.490,15786950000
AUDJPY,20230103,0300,88.490,88.697,88.480,88.654,14624210000
AUDJPY,20230103,0400,88.652,88.656,88.406,88.470,11983740000
AUDJPY,20230103,0500,88.471,88.498,88.160,88.219,13281960000
AUDJPY,20230103,0600,88.218,88.403,88.109,88.305,12828710000
AUDJPY,20230103,0700,88.305,88.463,88.286,88.301,19057140000
AUDJPY,20230103,0800,88.302,88.342,87.720,87.785,34473179997
AUDJPY,20230103,0900,87.787,87.787,87.431,87.657,23326480000
AUDJPY,20230103,1000,87.656,87.702,87.514,87.608,18470360000
AUDJPY,20230103,1100,87.608,87.661,87.409,87.658,15782180000
AUDJPY,20230103,1200,87.657,87.858,87.645,87.825,16653660000
AUDJPY,20230103,1300,87.825,88.042,87.726,88.029,19742110000
AUDJPY,20230103,1400,88.029,88.157,87.825,87.864,24086400000
AUDJPY,20230103,1500,87.864,88.234,87.860,88.158,28855480000
AUDJPY,20230103,1600,88.160,88.197,87.993,88.037,23875720000
AUDJPY,20230103,1700,88.036,88.111,87.974,87.994,13771980000
AUDJPY,20230103,1800,87.995,87.995,87.846,87.947,9218460000
AUDJPY,20230103,1900,87.949,88.151,87.914,88.090,8949120000
AUDJPY,20230103,2000,88.090,88.130,88.040,88.117,7643930000
AUDJPY,20230103,2100,88.117,88.152,88.042,88.090,4799020000
AUDJPY,20230103,2200,88.093,88.161,88.065,88.097,1916470000
AUDJPY,20230103,2300,88.102,88.303,88.088,88.296,11052250000
AUDJPY,20230104,0000,88.298,88.348,88.024,88.348,14560800000
AUDJPY,20230104,0100,88.347,88.584,88.322,88.371,17344230000
