<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDJPY,20201231,2100,79.471,79.481,79.384,79.384,198290000
AUDJPY,20210103,2200,79.418,79.504,79.366,79.421,892290000
AUDJPY,20210103,2300,79.421,79.681,79.379,79.616,8274840000
AUDJPY,20210104,0000,79.616,79.621,79.158,79.220,9676320000
AUDJPY,20210104,0100,79.222,79.536,79.220,79.525,9395830000
AUDJPY,20210104,0200,79.525,79.574,79.423,79.444,7284960000
AUDJPY,20210104,0300,79.443,79.492,79.400,79.443,4497140000
AUDJPY,20210104,0400,79.444,79.444,79.309,79.334,3972040000
AUDJPY,20210104,0500,79.334,79.406,79.246,79.385,5061760000
AUDJPY,20210104,0600,79.385,79.474,79.370,79.451,6227420000
AUDJPY,20210104,0700,79.453,79.560,79.423,79.481,7581260000
AUDJPY,20210104,0800,79.481,79.533,79.396,79.533,10624470000
AUDJPY,20210104,0900,79.531,79.538,79.422,79.450,8172170000
AUDJPY,20210104,1000,79.450,79.523,79.448,79.502,7318530000
AUDJPY,20210104,1100,79.503,79.539,79.431,79.435,6906740000
AUDJPY,20210104,1200,79.434,79.462,79.379,79.401,7383330000
AUDJPY,20210104,1300,79.402,79.539,79.392,79.516,10226740000
AUDJPY,20210104,1400,79.519,79.557,79.390,79.404,13755990000
AUDJPY,20210104,1500,79.406,79.428,79.212,79.248,15868210000
AUDJPY,20210104,1600,79.249,79.249,78.976,78.990,12722110000
AUDJPY,20210104,1700,78.989,79.046,78.849,79.040,12120400000
AUDJPY,20210104,1800,79.039,79.106,79.011,79.100,7247660000
AUDJPY,20210104,1900,79.098,79.132,79.046,79.093,6695250000
AUDJPY,20210104,2000,79.092,79.103,78.964,79.048,7029210000
AUDJPY,20210104,2100,79.048,79.086,79.007,79.008,2280800000
AUDJPY,20210104,2200,79.005,79.116,78.953,79.079,397440000
AUDJPY,20210104,2300,79.077,79.103,79.016,79.099,5365680000
AUDJPY,20210105,0000,79.101,79.148,79.042,79.106,6812200000
AUDJPY,20210105,0100,79.107,79.229,79.068,79.152,7540690000
AUDJPY,20210105,0200,79.151,79.393,79.148,79.364,6933820000
AUDJPY,20210105,0300,79.367,79.491,79.315,79.328,6937950000
AUDJPY,20210105,0400,79.327,79.341,79.225,79.286,6027100000
AUDJPY,20210105,0500,79.285,79.406,79.281,79.380,5502980000
AUDJPY,20210105,0600,79.380,79.424,79.285,79.406,5828370000
AUDJPY,20210105,0700,79.403,79.498,79.285,79.299,10648500000
AUDJPY,20210105,0800,79.298,79.439,79.293,79.374,11007740000
AUDJPY,20210105,0900,79.374,79.433,79.324,79.334,8653410000
